Time,Car_Surge,Ship_Surge,Total_Surge,Car_Sway,Ship_Sway,Total_Sway,Total_Heave
0.493,-0.9093,0.0000,-0.9093,-2.0000,0.0000,-2.0000,0.0720
0.498,-0.9034,0.0000,-0.9034,-2.0000,0.0000,-2.0000,0.0720
0.503,-0.8976,0.0000,-0.8976,-2.0000,0.0000,-2.0000,0.0720
0.516,-0.8824,0.0000,-0.8824,-2.0000,0.0000,-2.0000,0.0224
0.528,-0.7441,0.0000,-0.7441,-2.0000,0.0000,-2.0000,0.0224
0.534,-0.7403,0.0000,-0.7403,-2.0000,0.0000,-2.0000,-0.0285
0.539,-0.7366,0.0000,-0.7366,-2.0000,0.0000,-2.0000,-0.0285
0.543,-0.7341,0.0000,-0.7341,-2.0000,0.0000,-2.0000,-0.0285
0.547,-0.7313,0.0000,-0.7313,-2.0000,0.0000,-2.0000,-0.0285
0.551,-0.7289,0.0000,-0.7289,-2.0000,0.0000,-2.0000,-0.0807
0.555,-0.7257,0.0000,-0.7257,-2.0000,0.0000,-2.0000,-0.0807
0.559,-0.7234,0.0000,-0.7234,-2.0000,0.0000,-2.0000,-0.0807
0.563,-0.7208,0.0000,-0.7208,-2.0000,0.0000,-2.0000,-0.0807
0.566,-0.7187,0.0000,-0.7187,-2.0000,0.0000,-2.0000,-0.0807
0.571,-0.7159,0.0000,-0.7159,-2.0000,0.0000,-2.0000,-0.1335
0.575,-0.7133,0.0000,-0.7133,-2.0000,0.0000,-2.0000,-0.1335
0.579,-0.7111,0.0000,-0.7111,-2.0000,0.0000,-2.0000,-0.1335
0.582,-0.7091,0.0000,-0.7091,-2.0000,0.0000,-2.0000,-0.1335
0.586,-0.7068,0.0000,-0.7068,-2.0000,0.0000,-2.0000,-0.1335
0.589,-0.7046,0.0000,-0.7046,-2.0000,0.0000,-2.0000,-0.1869
0.594,-0.6573,0.0000,-0.6573,-2.0000,0.0000,-2.0000,-0.1869
0.597,-0.6558,0.0000,-0.6558,-2.0000,0.0000,-2.0000,-0.1869
0.601,-0.6543,0.0000,-0.6543,-2.0000,0.0000,-2.0000,-0.1869
0.605,-0.6524,0.0000,-0.6524,-2.0000,0.0000,-2.0000,-0.1869
0.609,-0.6508,0.0000,-0.6508,-2.0000,0.0000,-2.0000,-0.1869
0.620,-0.6462,0.0000,-0.6462,-2.0000,0.0000,-2.0000,-0.2401
0.624,-0.5974,0.0000,-0.5974,-2.0000,0.0000,-2.0000,-0.2401
0.628,-0.5965,0.0000,-0.5965,-2.0000,0.0000,-2.0000,-0.2401
0.631,-0.5956,0.0000,-0.5956,-2.0000,0.0000,-2.0000,-0.2930
0.636,-0.5944,0.0000,-0.5944,-2.0000,0.0000,-2.0000,-0.2930
0.639,-0.5935,0.0000,-0.5935,-2.0000,0.0000,-2.0000,-0.2930
0.643,-0.5926,0.0000,-0.5926,-2.0000,0.0000,-2.0000,-0.2930
0.647,-0.5916,0.0000,-0.5916,-2.0000,0.0000,-2.0000,-0.2930
0.650,-0.5908,0.0000,-0.5908,-2.0000,0.0000,-2.0000,-0.3454
0.655,-0.5437,0.0000,-0.5437,-2.0000,0.0000,-2.0000,-0.3454
0.659,-0.5433,0.0000,-0.5433,-2.0000,0.0000,-2.0000,-0.3454
0.663,-0.5429,0.0000,-0.5429,-2.0000,0.0000,-2.0000,-0.3454
0.667,-0.5425,0.0000,-0.5425,-2.0000,0.0000,-2.0000,-0.3454
0.678,-0.5414,0.0000,-0.5414,-2.0000,0.0000,-2.0000,-0.3968
0.684,-0.4835,0.0000,-0.4835,-2.0000,0.0000,-2.0000,-0.3968
0.688,-0.4838,0.0000,-0.4838,-2.0000,0.0000,-2.0000,-0.3968
0.691,-0.4841,0.0000,-0.4841,-2.0000,0.0000,-2.0000,-0.4469
0.695,-0.4844,0.0000,-0.4844,-2.0000,0.0000,-2.0000,-0.4469
0.698,-0.4846,0.0000,-0.4846,-2.0000,0.0000,-2.0000,-0.4469
0.702,-0.4849,0.0000,-0.4849,-2.0000,0.0000,-2.0000,-0.4469
0.706,-0.4852,0.0000,-0.4852,-2.0000,0.0000,-2.0000,-0.4469
0.709,-0.4854,0.0000,-0.4854,-2.0000,0.0000,-2.0000,-0.4469
0.713,-0.4857,0.0000,-0.4857,-2.0000,0.0000,-2.0000,-0.4956
0.726,-0.4867,0.0000,-0.4867,-2.0000,0.0000,-2.0000,-0.4956
0.743,-0.3157,0.0000,-0.3157,-2.0000,0.0000,-2.0000,-0.5418
0.748,-0.3186,0.0000,-0.3186,-2.0000,0.0000,-2.0000,-0.5418
0.753,-0.3211,0.0000,-0.3211,-2.0000,0.0000,-2.0000,-0.5860
0.758,-0.3239,0.0000,-0.3239,-2.0000,0.0000,-2.0000,-0.5860
0.762,-0.3263,0.0000,-0.3263,-2.0000,0.0000,-2.0000,-0.5860
0.766,-0.3287,0.0000,-0.3287,-2.0000,0.0000,-2.0000,-0.5860
0.771,-0.3311,0.0000,-0.3311,-2.0000,0.0000,-2.0000,-0.6271
0.776,-0.3338,0.0000,-0.3338,-2.0000,0.0000,-2.0000,-0.6271
0.780,-0.3360,0.0000,-0.3360,-2.0000,0.0000,-2.0000,-0.6271
0.784,-0.3382,0.0000,-0.3382,-2.0000,0.0000,-2.0000,-0.6271
0.789,-0.3405,0.0000,-0.3405,-2.0000,0.0000,-2.0000,-0.6271
0.793,-0.3429,0.0000,-0.3429,-2.0000,0.0000,-2.0000,-0.6649
0.798,-0.3453,0.0000,-0.3453,-2.0000,0.0000,-2.0000,-0.6649
0.803,-0.3474,0.0000,-0.3474,-2.0000,0.0000,-2.0000,-0.6649
0.808,-0.3500,0.0000,-0.3500,-2.0000,0.0000,-2.0000,-0.6649
0.812,-0.3522,0.0000,-0.3522,-2.0000,0.0000,-2.0000,-0.6993
0.817,-0.3545,0.0000,-0.3545,-2.0000,0.0000,-2.0000,-0.6993
0.833,-0.3617,0.0000,-0.3617,-2.0000,0.0000,-2.0000,-0.7298
0.849,-0.2029,0.0000,-0.2029,-2.0000,0.0000,-2.0000,-0.7298
0.855,-0.2085,0.0000,-0.2085,-2.0000,0.0000,-2.0000,-0.7567
0.861,-0.2137,0.0000,-0.2137,-2.0000,0.0000,-2.0000,-0.7567
0.866,-0.2184,0.0000,-0.2184,-2.0000,0.0000,-2.0000,-0.7567
0.873,-0.2239,0.0000,-0.2239,-2.0000,0.0000,-2.0000,-0.7793
0.880,-0.2298,0.0000,-0.2298,-2.0000,0.0000,-2.0000,-0.7793
0.886,-0.2353,0.0000,-0.2353,-2.0000,0.0000,-2.0000,-0.7793
0.893,-0.2409,0.0000,-0.2409,-2.0000,0.0000,-2.0000,-0.7973
0.900,-0.2464,0.0000,-0.2464,-2.0000,0.0000,-2.0000,-0.7973
0.907,-0.2517,0.0000,-0.2517,-2.0000,0.0000,-2.0000,-0.7973
0.923,-0.2642,0.0000,-0.2642,-2.0000,0.0000,-2.0000,-0.8109
0.931,-0.2705,0.0000,-0.2705,-2.0000,0.0000,-2.0000,-0.8199
0.939,-0.2758,0.0000,-0.2758,-2.0000,0.0000,-2.0000,-0.8199
0.946,-0.2092,0.0000,-0.2092,-2.0000,0.0000,-2.0000,-0.8199
0.960,-0.2220,0.0000,-0.2220,-2.0000,0.0000,-2.0000,-0.8247
0.966,-0.2274,0.0000,-0.2274,-2.0000,0.0000,-2.0000,-0.8247
0.972,-0.2324,0.0000,-0.2324,-2.0000,0.0000,-2.0000,-0.8251
0.987,-0.2449,0.0000,-0.2449,-2.0000,0.0000,-2.0000,-0.8251
0.995,-0.1671,0.0000,-0.1671,-2.0000,0.0000,-2.0000,-0.8210
1.003,-0.1746,0.0000,-0.1746,-2.0000,0.0000,-2.0000,-0.8210
1.009,-0.1808,0.0000,-0.1808,-2.0000,0.0000,-2.0000,-0.8210
1.014,-0.1860,0.0000,-0.1860,-2.0000,0.0000,-2.0000,-0.8130
1.019,-0.1911,0.0000,-0.1911,-2.0000,0.0000,-2.0000,-0.8130
1.025,-0.1968,0.0000,-0.1968,-2.0000,0.0000,-2.0000,-0.8130
1.031,-0.2024,0.0000,-0.2024,-2.0000,0.0000,-2.0000,-0.8011
1.038,-0.2085,0.0000,-0.2085,-2.0000,0.0000,-2.0000,-0.8011
1.043,-0.2134,0.0000,-0.2134,-2.0000,0.0000,-2.0000,-0.8011
1.049,-0.1627,0.0000,-0.1627,-2.0000,0.0000,-2.0000,-0.8011
1.061,-0.1752,0.0000,-0.1752,-2.0000,0.0000,-2.0000,-0.7858
1.067,-0.1808,0.0000,-0.1808,-2.0000,0.0000,-2.0000,-0.7858
1.072,-0.1865,0.0000,-0.1865,-2.0000,0.0000,-2.0000,-0.7668
1.078,-0.1919,0.0000,-0.1919,-2.0000,0.0000,-2.0000,-0.7668
1.083,-0.1458,0.0000,-0.1458,-2.0000,0.0000,-2.0000,-0.7668
1.088,-0.1520,0.0000,-0.1520,-2.0000,0.0000,-2.0000,-0.7668
1.093,-0.1573,0.0000,-0.1573,-2.0000,0.0000,-2.0000,-0.7440
1.099,-0.1632,0.0000,-0.1632,-2.0000,0.0000,-2.0000,-0.7440
1.105,-0.1692,0.0000,-0.1692,-2.0000,0.0000,-2.0000,-0.7440
1.110,-0.1747,0.0000,-0.1747,-2.0000,0.0000,-2.0000,-0.7178
1.116,-0.1197,0.0000,-0.1197,-2.0000,0.0000,-2.0000,-0.7178
1.123,-0.1276,0.0000,-0.1276,-2.0000,0.0000,-2.0000,-0.7178
1.137,-0.1437,0.0000,-0.1437,-2.0000,0.0000,-2.0000,-0.6884
1.145,-0.1522,0.0000,-0.1522,-2.0000,0.0000,-2.0000,-0.6884
1.151,-0.1584,0.0000,-0.1584,-2.0000,0.0000,-2.0000,-0.6554
1.164,-0.0381,0.0000,-0.0381,-2.0000,0.0000,-2.0000,-0.6554
1.170,-0.0463,0.0000,-0.0463,-2.0000,0.0000,-2.0000,-0.6194
1.176,-0.0544,0.0000,-0.0544,-2.0000,0.0000,-2.0000,-0.6194
1.181,-0.0617,0.0000,-0.0617,-2.0000,0.0000,-2.0000,-0.6194
1.187,-0.0694,0.0000,-0.0694,-2.0000,0.0000,-2.0000,-0.6194
1.193,-0.0775,0.0000,-0.0775,-2.0000,0.0000,-2.0000,-0.5802
1.199,-0.0854,0.0000,-0.0854,-2.0000,0.0000,-2.0000,-0.5802
1.204,-0.0919,0.0000,-0.0919,-2.0000,0.0000,-2.0000,-0.5802
1.209,-0.0977,0.0000,-0.0977,-2.0000,0.0000,-2.0000,-0.5802
1.213,-0.1033,0.0000,-0.1033,-2.0000,0.0000,-2.0000,-0.5384
1.218,-0.1094,0.0000,-0.1094,-2.0000,0.0000,-2.0000,-0.5384
1.223,-0.1152,0.0000,-0.1152,-2.0000,0.0000,-2.0000,-0.5384
1.228,-0.1207,0.0000,-0.1207,-2.0000,0.0000,-2.0000,-0.5384
1.232,-0.1260,0.0000,-0.1260,-2.0000,0.0000,-2.0000,-0.4940
1.238,-0.1328,0.0000,-0.1328,-2.0000,0.0000,-2.0000,-0.4940
1.243,-0.0896,0.0000,-0.0896,-2.0000,0.0000,-2.0000,-0.4940
1.247,-0.0954,0.0000,-0.0954,-2.0000,0.0000,-2.0000,-0.4940
1.252,-0.1016,0.0000,-0.1016,-2.0000,0.0000,-2.0000,-0.4472
1.265,-0.1165,0.0000,-0.1165,-2.0000,0.0000,-2.0000,-0.4472
1.270,-0.1231,0.0000,-0.1231,-2.0000,0.0000,-2.0000,-0.3981
1.276,-0.0739,0.0000,-0.0739,-2.0000,0.0000,-2.0000,-0.3981
1.288,-0.0904,0.0000,-0.0904,-2.0000,0.0000,-2.0000,-0.3981
1.294,-0.0977,0.0000,-0.0977,-2.0000,0.0000,-2.0000,-0.3470
1.299,-0.1035,0.0000,-0.1035,-2.0000,0.0000,-2.0000,-0.3470
1.303,-0.1089,0.0000,-0.1089,-2.0000,0.0000,-2.0000,-0.3470
1.308,-0.1142,0.0000,-0.1142,-2.0000,0.0000,-2.0000,-0.3470
1.312,-0.0766,0.0000,-0.0766,-2.0000,0.0000,-2.0000,-0.2940
1.316,-0.0825,0.0000,-0.0825,-2.0000,0.0000,-2.0000,-0.2940
1.321,-0.0884,0.0000,-0.0884,-2.0000,0.0000,-2.0000,-0.2940
1.326,-0.0943,0.0000,-0.0943,-2.0000,0.0000,-2.0000,-0.2940
1.330,-0.0995,0.0000,-0.0995,-2.0000,0.0000,-2.0000,-0.2397
1.334,-0.1051,0.0000,-0.1051,-2.0000,0.0000,-2.0000,-0.2397
1.339,-0.0603,0.0000,-0.0603,-2.0000,0.0000,-2.0000,-0.2397
1.344,-0.0662,0.0000,-0.0662,-2.0000,0.0000,-2.0000,-0.2397
1.348,-0.0717,0.0000,-0.0717,-2.0000,0.0000,-2.0000,-0.2397
1.352,-0.0773,0.0000,-0.0773,-2.0000,0.0000,-2.0000,-0.1844
1.357,-0.0838,0.0000,-0.0838,-2.0000,0.0000,-2.0000,-0.1844
1.361,-0.0891,0.0000,-0.0891,-2.0000,0.0000,-2.0000,-0.1844
1.366,-0.0946,0.0000,-0.0946,-2.0000,0.0000,-2.0000,-0.1844
1.377,0.0054,0.0000,0.0054,-2.0000,0.0000,-2.0000,-0.1281
1.382,-0.0021,0.0000,-0.0021,-2.0000,0.0000,-2.0000,-0.1281
1.387,-0.0092,0.0000,-0.0092,-2.0000,0.0000,-2.0000,-0.1281
1.391,-0.0156,0.0000,-0.0156,-2.0000,0.0000,-2.0000,-0.0713
1.395,-0.0224,0.0000,-0.0224,-2.0000,0.0000,-2.0000,-0.0713
1.400,-0.0293,0.0000,-0.0293,-2.0000,0.0000,-2.0000,-0.0713
1.405,-0.0366,0.0000,-0.0366,-2.0000,0.0000,-2.0000,-0.0713
1.410,-0.0429,0.0000,-0.0429,-2.0000,0.0000,-2.0000,-0.0147
1.415,-0.0499,0.0000,-0.0499,-2.0000,0.0000,-2.0000,-0.0147
1.419,-0.0562,0.0000,-0.0562,-2.0000,0.0000,-2.0000,-0.0147
1.423,-0.0620,0.0000,-0.0620,-2.0000,0.0000,-2.0000,-0.0147
1.428,-0.0679,0.0000,-0.0679,-2.0000,0.0000,-2.0000,-0.0147
1.440,-0.0835,0.0000,-0.0835,-2.0000,0.0000,-2.0000,0.0420
1.446,-0.0914,0.0000,-0.0914,-2.0000,0.0000,-2.0000,0.0420
1.450,-0.0514,0.0000,-0.0514,-2.0000,0.0000,-2.0000,0.0984
1.456,-0.0586,0.0000,-0.0586,-2.0000,0.0000,-2.0000,0.0984
1.460,-0.0643,0.0000,-0.0643,-2.0000,0.0000,-2.0000,0.0984
1.464,-0.0704,0.0000,-0.0704,-2.0000,0.0000,-2.0000,0.0984
1.469,-0.0762,0.0000,-0.0762,-2.0000,0.0000,-2.0000,0.0984
1.473,-0.0821,0.0000,-0.0821,-2.0000,0.0000,-2.0000,0.1547
1.479,-0.0337,0.0000,-0.0337,-2.0000,0.0000,-2.0000,0.1547
1.490,-0.0492,0.0000,-0.0492,-2.0000,0.0000,-2.0000,0.2101
1.495,-0.0562,0.0000,-0.0562,-2.0000,0.0000,-2.0000,0.2101
1.499,-0.0620,0.0000,-0.0620,-2.0000,0.0000,-2.0000,0.2101
1.503,-0.0679,0.0000,-0.0679,-2.0000,0.0000,-2.0000,0.2101
1.508,-0.0739,0.0000,-0.0739,-2.0000,0.0000,-2.0000,0.2101
1.512,-0.0328,0.0000,-0.0328,-2.0000,0.0000,-2.0000,0.2640
1.517,-0.0400,0.0000,-0.0400,-2.0000,0.0000,-2.0000,0.2640
1.523,-0.0472,0.0000,-0.0472,-2.0000,0.0000,-2.0000,0.2640
1.527,-0.0534,0.0000,-0.0534,-2.0000,0.0000,-2.0000,0.2640
1.531,-0.0591,0.0000,-0.0591,-2.0000,0.0000,-2.0000,0.3172
1.536,-0.0659,0.0000,-0.0659,-2.0000,0.0000,-2.0000,0.3172
1.541,-0.0720,0.0000,-0.0720,-2.0000,0.0000,-2.0000,0.3172
1.545,-0.0342,0.0000,-0.0342,-2.0000,0.0000,-2.0000,0.3172
1.549,-0.0401,0.0000,-0.0401,-2.0000,0.0000,-2.0000,0.3172
1.554,-0.0464,0.0000,-0.0464,-2.0000,0.0000,-2.0000,0.3681
1.559,-0.0531,0.0000,-0.0531,-2.0000,0.0000,-2.0000,0.3681
1.563,-0.0588,0.0000,-0.0588,-2.0000,0.0000,-2.0000,0.3681
1.567,-0.0643,0.0000,-0.0643,-2.0000,0.0000,-2.0000,0.3681
1.572,-0.0223,0.0000,-0.0223,-2.0000,0.0000,-2.0000,0.4169
1.577,-0.0295,0.0000,-0.0295,-2.0000,0.0000,-2.0000,0.4169
1.581,-0.0357,0.0000,-0.0357,-2.0000,0.0000,-2.0000,0.4169
1.593,-0.0535,0.0000,-0.0535,-2.0000,0.0000,-2.0000,0.4631
1.607,-0.0720,0.0000,-0.0720,-2.0000,0.0000,-2.0000,0.4631
1.613,-0.0154,0.0000,-0.0154,-2.0000,0.0000,-2.0000,0.5063
1.619,-0.0234,0.0000,-0.0234,-2.0000,0.0000,-2.0000,0.5063
1.623,-0.0303,0.0000,-0.0303,-2.0000,0.0000,-2.0000,0.5063
1.628,-0.0366,0.0000,-0.0366,-2.0000,0.0000,-2.0000,0.5063
1.633,-0.0433,0.0000,-0.0433,-2.0000,0.0000,-2.0000,0.5461
1.638,-0.0510,0.0000,-0.0510,-2.0000,0.0000,-2.0000,0.5461
1.643,-0.0574,0.0000,-0.0574,-2.0000,0.0000,-2.0000,0.5461
1.647,-0.0170,0.0000,-0.0170,-2.0000,0.0000,-2.0000,0.5461
1.652,-0.0241,0.0000,-0.0241,-2.0000,0.0000,-2.0000,0.5817
1.657,-0.0319,0.0000,-0.0319,-2.0000,0.0000,-2.0000,0.5817
1.662,-0.0382,0.0000,-0.0382,-2.0000,0.0000,-2.0000,0.5817
1.667,-0.0458,0.0000,-0.0458,-2.0000,0.0000,-2.0000,0.5817
1.672,-0.0526,0.0000,-0.0526,-2.0000,0.0000,-2.0000,0.6130
1.677,-0.0103,0.0000,-0.0103,-2.0000,0.0000,-2.0000,0.6130
1.681,-0.0167,0.0000,-0.0167,-2.0000,0.0000,-2.0000,0.6130
1.685,-0.0230,0.0000,-0.0230,-2.0000,0.0000,-2.0000,0.6130
1.690,-0.0295,0.0000,-0.0295,-2.0000,0.0000,-2.0000,0.6407
1.695,-0.0375,0.0000,-0.0375,-2.0000,0.0000,-2.0000,0.6407
1.701,-0.0457,0.0000,-0.0457,-2.0000,0.0000,-2.0000,0.6407
