Time,Car_Surge,Ship_Surge,Total_Surge,Car_Sway,Ship_Sway,Total_Sway,Total_Heave
0.000,-2.9764,0.0000,-2.9764,2.0097,0.0000,2.0097,-1.0667
0.005,-2.9783,0.0000,-2.9783,2.0285,0.0000,2.0285,-1.1333
0.009,-2.9798,0.0000,-2.9798,2.0436,0.0000,2.0436,-1.1333
0.013,-2.9817,0.0000,-2.9817,2.0628,0.0000,2.0628,-1.1333
0.017,-2.9831,0.0000,-2.9831,2.0776,0.0000,2.0776,-1.1333
0.020,-2.9844,0.0000,-2.9844,2.0915,0.0000,2.0915,-1.1333
0.025,-2.9861,0.0000,-2.9861,2.1109,0.0000,2.1109,-1.2032
0.031,-2.9883,0.0000,-2.9883,2.1397,0.0000,2.1397,-1.2032
0.035,-2.9896,0.0000,-2.9896,2.1562,0.0000,2.1562,-1.2032
0.038,-2.9907,0.0000,-2.9907,2.1733,0.0000,2.1733,-1.2032
0.042,-2.9919,0.0000,-2.9919,2.1914,0.0000,2.1914,-1.2032
0.046,-2.9932,0.0000,-2.9932,2.2127,0.0000,2.2127,-1.2771
0.050,-2.9946,0.0000,-2.9946,2.2370,0.0000,2.2370,-1.2771
0.053,-2.9957,0.0000,-2.9957,2.2569,0.0000,2.2569,-1.2771
0.057,-2.9968,0.0000,-2.9968,2.2795,0.0000,2.2795,-1.2771
0.061,-2.9980,0.0000,-2.9980,2.3037,0.0000,2.3037,-1.2771
0.065,-2.9991,0.0000,-2.9991,2.3273,0.0000,2.3273,-1.3429
0.068,-3.0003,0.0000,-3.0003,2.3521,0.0000,2.3521,-1.3429
0.072,-3.0012,0.0000,-3.0012,2.3732,0.0000,2.3732,-1.3429
0.075,-3.0023,0.0000,-3.0023,2.3964,0.0000,2.3964,-1.3429
0.079,-3.0033,0.0000,-3.0033,2.4220,0.0000,2.4220,-1.3429
0.083,-3.0043,0.0000,-3.0043,2.4451,0.0000,2.4451,-1.3429
0.086,-3.0052,0.0000,-3.0052,2.4677,0.0000,2.4677,-1.3995
0.090,-3.0063,0.0000,-3.0063,2.4887,0.0000,2.4887,-1.3995
0.100,-3.0088,0.0000,-3.0088,2.5067,0.0000,2.5067,-1.3995
0.110,-3.0112,0.0000,-3.0112,2.4908,0.0000,2.4908,-1.4471
0.116,-3.0127,0.0000,-3.0127,2.4686,0.0000,2.4686,-1.4471
0.120,-3.0135,0.0000,-3.0135,2.4505,0.0000,2.4505,-1.4471
0.124,-3.0144,0.0000,-3.0144,2.4276,0.0000,2.4276,-1.4856
0.129,-3.0155,0.0000,-3.0155,2.3957,0.0000,2.3957,-1.4856
0.132,-3.0163,0.0000,-3.0163,2.3726,0.0000,2.3726,-1.4856
0.136,-3.0171,0.0000,-3.0171,2.3506,0.0000,2.3506,-1.4856
0.140,-3.0179,0.0000,-3.0179,2.3282,0.0000,2.3282,-1.4856
0.144,-3.0187,0.0000,-3.0187,2.3071,0.0000,2.3071,-1.5145
0.149,-3.0196,0.0000,-3.0196,2.2844,0.0000,2.2844,-1.5145
0.152,-3.0203,0.0000,-3.0203,2.2666,0.0000,2.2666,-1.5145
0.156,-3.0211,0.0000,-3.0211,2.2485,0.0000,2.2485,-1.5145
0.160,-3.0218,0.0000,-3.0218,2.2318,0.0000,2.2318,-1.5145
0.164,-3.0225,0.0000,-3.0225,2.2151,0.0000,2.2151,-1.5414
0.169,-3.0233,0.0000,-3.0233,2.1988,0.0000,2.1988,-1.5414
0.173,-3.0240,0.0000,-3.0240,2.1846,0.0000,2.1846,-1.5414
0.178,-3.0249,0.0000,-3.0249,2.1656,0.0000,2.1656,-1.5414
0.184,-3.0258,0.0000,-3.0258,2.1494,0.0000,2.1494,-1.5596
0.189,-3.0266,0.0000,-3.0266,2.1350,0.0000,2.1350,-1.5596
0.193,-3.0273,0.0000,-3.0273,2.1249,0.0000,2.1249,-1.5596
0.197,-3.0280,0.0000,-3.0280,2.1139,0.0000,2.1139,-1.5596
0.201,-3.0285,0.0000,-3.0285,2.1058,0.0000,2.1058,-1.5596
0.205,-3.0291,0.0000,-3.0291,2.0985,0.0000,2.0985,-1.5796
0.209,-3.0297,0.0000,-3.0297,2.0903,0.0000,2.0903,-1.5796
0.220,-3.0313,0.0000,-3.0313,2.0747,0.0000,2.0747,-1.5796
0.224,-3.0318,0.0000,-3.0318,2.0702,0.0000,2.0702,-1.6012
0.228,-3.0324,0.0000,-3.0324,2.0654,0.0000,2.0654,-1.6012
0.232,-3.0329,0.0000,-3.0329,2.0620,0.0000,2.0620,-1.6012
0.237,-3.0334,0.0000,-3.0334,2.0591,0.0000,2.0591,-1.6012
0.240,-2.8998,0.0000,-2.8998,2.0578,0.0000,2.0578,-1.6012
0.250,-2.9073,0.0000,-2.9073,2.0576,0.0000,2.0576,-1.6128
0.254,-2.7670,0.0000,-2.7670,2.0592,0.0000,2.0592,-1.6128
0.257,-2.6507,0.0000,-2.6507,2.0617,0.0000,2.0617,-1.6128
0.261,-2.6581,0.0000,-2.6581,2.0649,0.0000,2.0649,-1.6128
0.265,-2.5267,0.0000,-2.5267,2.0699,0.0000,2.0699,-1.6130
0.269,-2.5373,0.0000,-2.5373,2.0754,0.0000,2.0754,-1.6130
0.272,-2.5469,0.0000,-2.5469,2.0810,0.0000,2.0810,-1.6130
0.276,-2.4377,0.0000,-2.4377,2.0871,0.0000,2.0871,-1.6130
0.280,-2.4498,0.0000,-2.4498,2.0947,0.0000,2.0947,-1.6130
0.283,-2.3366,0.0000,-2.3366,2.1029,0.0000,2.1029,-1.6022
0.287,-2.3504,0.0000,-2.3504,2.1123,0.0000,2.1123,-1.6022
0.290,-2.2441,0.0000,-2.2441,2.1217,0.0000,2.1217,-1.6022
0.294,-2.2586,0.0000,-2.2586,2.1320,0.0000,2.1320,-1.6022
0.298,-2.1276,0.0000,-2.1276,2.1460,0.0000,2.1460,-1.6022
0.301,-2.1433,0.0000,-2.1433,2.1576,0.0000,2.1576,-1.6022
0.305,-2.1584,0.0000,-2.1584,2.1693,0.0000,2.1693,-1.6080
0.308,-2.0374,0.0000,-2.0374,2.1848,0.0000,2.1848,-1.6080
0.312,-2.0558,0.0000,-2.0558,2.1996,0.0000,2.1996,-1.6080
0.316,-1.9357,0.0000,-1.9357,2.2174,0.0000,2.2174,-1.6080
0.326,-1.9909,0.0000,-1.9909,2.2652,0.0000,2.2652,-1.6049
0.332,-1.7999,0.0000,-1.7999,2.3003,0.0000,2.3003,-1.6049
0.336,-1.8277,0.0000,-1.8277,2.3249,0.0000,2.3249,-1.6049
0.340,-1.7264,0.0000,-1.7264,2.3455,0.0000,2.3455,-1.6049
0.343,-1.7481,0.0000,-1.7481,2.3650,0.0000,2.3650,-1.6030
0.347,-1.7753,0.0000,-1.7753,2.3904,0.0000,2.3904,-1.6030
0.351,-1.6784,0.0000,-1.6784,2.4119,0.0000,2.4119,-1.6030
0.354,-1.7006,0.0000,-1.7006,2.4330,0.0000,2.4330,-1.6030
0.358,-1.5709,0.0000,-1.5709,2.4653,0.0000,2.4653,-1.6030
0.362,-1.6008,0.0000,-1.6008,2.4943,0.0000,2.4943,-1.6030
0.366,-1.5009,0.0000,-1.5009,2.5212,0.0000,2.5212,-1.5898
0.370,-1.5307,0.0000,-1.5307,2.5506,0.0000,2.5506,-1.5898
0.373,-1.5555,0.0000,-1.5555,2.5755,0.0000,2.5755,-1.5898
0.376,-1.4650,0.0000,-1.4650,2.6016,0.0000,2.6016,-1.5898
0.380,-1.4957,0.0000,-1.4957,2.6330,0.0000,2.6330,-1.5898
0.383,-1.4040,0.0000,-1.4040,2.6613,0.0000,2.6613,-1.5682
0.388,-1.4400,0.0000,-1.4400,2.6988,0.0000,2.6988,-1.5682
0.391,-1.3374,0.0000,-1.3374,2.7328,0.0000,2.7328,-1.5682
0.401,-1.4191,0.0000,-1.4191,2.8216,0.0000,2.8216,-1.5682
0.405,-1.2987,0.0000,-1.2987,2.8643,0.0000,2.8643,-1.5478
0.411,-1.1539,0.0000,-1.1539,2.9214,0.0000,2.9214,-1.5478
0.416,-1.2084,0.0000,-1.2084,2.9817,0.0000,2.9817,-1.5478
0.428,-1.3195,0.0000,-1.3195,3.1095,0.0000,3.1095,-1.5253
0.434,-1.1563,0.0000,-1.1563,3.1775,0.0000,3.1775,-1.5253
0.439,-1.0330,0.0000,-1.0330,3.2334,0.0000,3.2334,-1.5253
0.443,-1.0681,0.0000,-1.0681,3.2739,0.0000,3.2739,-1.5253
0.447,-0.9550,0.0000,-0.9550,3.3285,0.0000,3.3285,-1.4910
0.451,-0.9978,0.0000,-0.9978,3.3784,0.0000,3.3784,-1.4910
0.455,-1.0403,0.0000,-1.0403,3.4284,0.0000,3.4284,-1.4910
0.459,-0.9511,0.0000,-0.9511,3.4724,0.0000,3.4724,-1.4910
0.463,-1.0005,0.0000,-1.0005,3.5310,0.0000,3.5310,-1.4441
0.467,-0.8956,0.0000,-0.8956,3.5850,0.0000,3.5850,-1.4441
0.472,-0.9434,0.0000,-0.9434,3.6419,0.0000,3.6419,-1.4441
0.475,-0.8557,0.0000,-0.8557,3.6886,0.0000,3.6886,-1.4441
0.481,-0.9150,0.0000,-0.9150,3.7596,0.0000,3.7596,-1.4441
0.487,-0.7506,0.0000,-0.7506,3.8534,0.0000,3.8534,-1.3846
0.493,-0.8108,0.0000,-0.8108,3.9254,0.0000,3.9254,-1.3846
0.498,-0.8678,0.0000,-0.8678,3.9938,0.0000,3.9938,-1.3846
0.502,-0.7696,0.0000,-0.7696,4.0492,0.0000,4.0492,-1.3846
0.506,-0.8200,0.0000,-0.8200,4.1094,0.0000,4.1094,-1.3136
0.512,-0.6787,0.0000,-0.6787,4.1934,0.0000,4.1934,-1.3136
0.516,-0.7248,0.0000,-0.7248,4.2479,0.0000,4.2479,-1.3136
0.520,-0.7745,0.0000,-0.7745,4.3065,0.0000,4.3065,-1.3136
0.524,-0.6820,0.0000,-0.6820,4.3607,0.0000,4.3607,-1.2589
0.536,-0.8245,0.0000,-0.8245,4.5238,0.0000,4.5238,-1.2589
0.539,-0.7340,0.0000,-0.7340,4.5737,0.0000,4.5737,-1.2589
0.545,-0.5956,0.0000,-0.5956,4.6562,0.0000,4.6562,-1.1961
0.556,-0.7250,0.0000,-0.7250,4.7972,0.0000,4.7972,-1.1961
0.561,-0.5978,0.0000,-0.5978,4.8696,0.0000,4.8696,-1.1961
0.565,-0.5090,0.0000,-0.5090,4.9227,0.0000,4.9227,-1.1213
0.570,-0.5724,0.0000,-0.5724,4.9893,0.0000,4.9893,-1.1213
0.575,-0.4595,0.0000,-0.4595,5.0566,0.0000,5.0566,-1.1213
0.578,-0.5092,0.0000,-0.5092,5.1073,0.0000,5.1073,-1.1213
0.583,-0.5629,0.0000,-0.5629,5.1605,0.0000,5.1605,-1.1213
0.586,-0.4796,0.0000,-0.4796,5.2069,0.0000,5.2069,-1.0431
0.591,-0.5423,0.0000,-0.5423,5.2665,0.0000,5.2665,-1.0431
0.595,-0.4469,0.0000,-0.4469,5.3184,0.0000,5.3184,-1.0431
0.600,-0.5076,0.0000,-0.5076,5.3735,0.0000,5.3735,-1.0431
0.603,-0.4254,0.0000,-0.4254,5.4168,0.0000,5.4168,-0.9552
0.608,-0.4890,0.0000,-0.4890,5.4716,0.0000,5.4716,-0.9552
0.612,-0.4037,0.0000,-0.4037,5.5147,0.0000,5.5147,-0.9552
0.616,-0.4606,0.0000,-0.4606,5.5611,0.0000,5.5611,-0.9552
0.620,-0.3809,0.0000,-0.3809,5.5999,0.0000,5.5999,-0.9552
0.624,-0.4418,0.0000,-0.4418,5.6465,0.0000,5.6465,-0.8565
0.629,-0.3425,0.0000,-0.3425,5.6927,0.0000,5.6927,-0.8565
0.634,-0.4099,0.0000,-0.4099,5.7405,0.0000,5.7405,-0.8565
0.647,-0.1104,0.0000,-0.1104,5.8832,0.0000,5.8832,-0.7475
0.652,-0.1876,0.0000,-0.1876,5.9312,0.0000,5.9312,-0.7475
0.657,-0.2488,0.0000,-0.2488,5.9665,0.0000,5.9665,-0.7475
0.660,-0.3003,0.0000,-0.3003,5.9939,0.0000,5.9939,-0.7475
0.665,-0.3673,0.0000,-0.3673,6.0258,0.0000,6.0258,-0.6291
0.669,-0.2757,0.0000,-0.2757,6.0535,0.0000,6.0535,-0.6291
0.674,-0.3417,0.0000,-0.3417,6.0810,0.0000,6.0810,-0.6291
0.678,-0.2599,0.0000,-0.2599,6.1028,0.0000,6.1028,-0.6291
0.682,-0.3234,0.0000,-0.3234,6.1254,0.0000,6.1254,-0.6291
0.686,-0.3732,0.0000,-0.3732,6.1409,0.0000,6.1409,-0.5165
0.690,-0.2699,0.0000,-0.2699,6.1614,0.0000,6.1614,-0.5165
0.694,-0.3221,0.0000,-0.3221,6.1752,0.0000,6.1752,-0.5165
0.699,-0.2155,0.0000,-0.2155,6.1935,0.0000,6.1935,-0.5165
0.709,-0.3541,0.0000,-0.3541,6.2129,0.0000,6.2129,-0.3979
0.714,-0.2288,0.0000,-0.2288,6.2246,0.0000,6.2246,-0.3979
0.718,-0.2796,0.0000,-0.2796,6.2295,0.0000,6.2295,-0.3979
0.722,-0.1893,0.0000,-0.1893,6.2354,0.0000,6.2354,-0.3979
0.726,-0.2392,0.0000,-0.2392,6.2381,0.0000,6.2381,-0.3259
0.731,-0.3146,0.0000,-0.3146,6.2370,0.0000,6.2370,-0.3259
0.734,-0.2393,0.0000,-0.2393,6.2365,0.0000,6.2365,-0.3259
0.739,-0.3020,0.0000,-0.3020,6.2324,0.0000,6.2324,-0.3259
0.750,-0.0676,0.0000,-0.0676,6.2065,0.0000,6.2065,-0.2521
0.754,-0.1397,0.0000,-0.1397,6.1882,0.0000,6.1882,-0.2521
0.758,-0.1909,0.0000,-0.1909,6.1716,0.0000,6.1716,-0.2521
0.763,-0.2663,0.0000,-0.2663,6.1395,0.0000,6.1395,-0.1703
0.769,-0.1495,0.0000,-0.1495,6.1051,0.0000,6.1051,-0.1703
0.772,-0.2014,0.0000,-0.2014,6.0799,0.0000,6.0799,-0.1703
0.777,-0.2662,0.0000,-0.2662,6.0440,0.0000,6.0440,-0.1703
0.781,-0.1779,0.0000,-0.1779,6.0116,0.0000,6.0116,-0.1703
0.785,-0.2381,0.0000,-0.2381,5.9758,0.0000,5.9758,-0.1138
0.790,-0.1218,0.0000,-0.1218,5.9347,0.0000,5.9347,-0.1138
0.797,-0.2133,0.0000,-0.2133,5.8884,0.0000,5.8884,-0.1138
0.801,-0.1188,0.0000,-0.1188,5.8595,0.0000,5.8595,-0.1138
0.804,-0.1698,0.0000,-0.1698,5.8371,0.0000,5.8371,-0.0622
0.810,-0.2444,0.0000,-0.2444,5.8043,0.0000,5.8043,-0.0622
0.814,-0.1568,0.0000,-0.1568,5.7815,0.0000,5.7815,-0.0622
0.818,-0.2186,0.0000,-0.2186,5.7579,0.0000,5.7579,-0.0622
0.821,-0.1456,0.0000,-0.1456,5.7411,0.0000,5.7411,-0.0622
0.826,-0.2137,0.0000,-0.2137,5.7183,0.0000,5.7183,-0.0026
0.831,-0.1164,0.0000,-0.1164,5.6996,0.0000,5.6996,-0.0026
0.835,-0.1806,0.0000,-0.1806,5.6817,0.0000,5.6817,-0.0026
0.839,-0.1029,0.0000,-0.1029,5.6691,0.0000,5.6691,-0.0026
0.843,-0.1664,0.0000,-0.1664,5.6541,0.0000,5.6541,-0.0026
0.847,-0.0836,0.0000,-0.0836,5.6431,0.0000,5.6431,0.0657
0.852,-0.1626,0.0000,-0.1626,5.6279,0.0000,5.6279,0.0657
0.865,0.1131,0.0000,0.1131,5.6166,0.0104,5.6270,0.1418
0.869,0.0462,0.0000,0.0462,5.6128,0.0104,5.6231,0.1418
0.874,-0.0269,0.0000,-0.0269,5.6081,0.0104,5.6185,0.1418
0.878,-0.0847,0.0000,-0.0847,5.6040,0.0104,5.6144,0.1418
0.882,-0.1520,0.0000,-0.1520,5.5987,0.0104,5.6091,0.1418
0.886,-0.0675,0.0000,-0.0675,5.5965,0.0211,5.6175,0.2253
0.892,-0.1522,0.0000,-0.1522,5.5924,0.0211,5.6134,0.2253
0.897,-0.0363,0.0000,-0.0363,5.5928,0.0211,5.6139,0.2253
0.902,-0.0993,0.0000,-0.0993,5.5926,0.0211,5.6137,0.2253
0.907,-0.1772,0.0000,-0.1772,5.5913,0.0295,5.6208,0.2417
0.913,-0.0404,0.0000,-0.0404,5.5957,0.0295,5.6252,0.2417
0.918,-0.1041,0.0000,-0.1041,5.5977,0.0295,5.6272,0.2417
0.923,-0.1834,0.0000,-0.1834,5.5991,0.0295,5.6286,0.2417
0.927,-0.0903,0.0000,-0.0903,5.6029,0.0379,5.6407,0.2575
0.934,-0.1872,0.0000,-0.1872,5.6064,0.0379,5.6443,0.2575
0.939,-0.0716,0.0000,-0.0716,5.6134,0.0379,5.6512,0.2575
0.946,-0.1725,0.0000,-0.1725,5.6195,0.0461,5.6656,0.2730
0.954,-0.0001,0.0000,-0.0001,5.6356,0.0461,5.6817,0.2730
0.959,-0.0693,0.0000,-0.0693,5.6432,0.0461,5.6892,0.2730
0.971,-0.2512,0.0000,-0.2512,5.6546,0.0537,5.7083,0.2759
0.975,-0.1586,0.0000,-0.1586,5.6607,0.0537,5.7144,0.2759
0.981,-0.0367,0.0000,-0.0367,5.6731,0.0537,5.7268,0.2759
0.985,-0.0999,0.0000,-0.0999,5.6807,0.0614,5.7421,0.2851
0.991,0.0240,0.0000,0.0240,5.6958,0.0614,5.7572,0.2851
0.997,-0.0681,0.0000,-0.0681,5.7082,0.0614,5.7697,0.2851
1.001,-0.1257,0.0000,-0.1257,5.7150,0.0614,5.7764,0.2851
1.006,-0.0238,0.0000,-0.0238,5.7262,0.0695,5.7957,0.3037
1.016,-0.1772,0.0000,-0.1772,5.7417,0.0695,5.8112,0.3037
1.020,-0.0959,0.0000,-0.0959,5.7491,0.0695,5.8185,0.3037
1.023,-0.0151,0.0000,-0.0151,5.7582,0.0777,5.8359,0.3309
1.030,-0.1090,0.0000,-0.1090,5.7694,0.0777,5.8471,0.3309
1.033,-0.0295,0.0000,-0.0295,5.7778,0.0777,5.8555,0.3309
1.037,-0.0805,0.0000,-0.0805,5.7842,0.0777,5.8619,0.3309
1.040,-0.0128,0.0000,-0.0128,5.7915,0.0777,5.8692,0.3309
1.044,-0.0687,0.0000,-0.0687,5.7985,0.0866,5.8851,0.3730
1.048,0.0210,0.0000,0.0210,5.8088,0.0866,5.8954,0.3730
1.051,-0.0319,0.0000,-0.0319,5.8157,0.0866,5.9023,0.3730
1.055,-0.0807,0.0000,-0.0807,5.8212,0.0866,5.9079,0.3730
1.058,-0.0055,0.0000,-0.0055,5.8288,0.0866,5.9154,0.3730
1.063,-0.0768,0.0000,-0.0768,5.8364,0.0866,5.9230,0.3730
1.073,0.1217,0.0000,0.1217,5.8616,0.0958,5.9575,0.4236
1.078,0.0398,0.0000,0.0398,5.8721,0.0958,5.9679,0.4236
1.081,-0.0178,0.0000,-0.0178,5.8782,0.0958,5.9740,0.4236
1.085,-0.0692,0.0000,-0.0692,5.8825,0.1033,5.9858,0.4427
1.092,0.0774,0.0000,0.0774,5.8967,0.1033,6.0000,0.4427
1.100,-0.0558,0.0000,-0.0558,5.9061,0.1033,6.0094,0.4427
1.107,0.0810,0.0000,0.0810,5.9173,0.1090,6.0262,0.4297
1.113,-0.0156,0.0000,-0.0156,5.9237,0.1090,6.0326,0.4297
1.117,-0.0683,0.0000,-0.0683,5.9260,0.1090,6.0350,0.4297
1.120,0.0029,0.0000,0.0029,5.9293,0.1090,6.0383,0.4297
1.124,-0.0513,0.0000,-0.0513,5.9314,0.1147,6.0461,0.4209
1.128,-0.1171,0.0000,-0.1171,5.9320,0.1147,6.0467,0.4209
1.132,-0.0391,0.0000,-0.0391,5.9337,0.1147,6.0484,0.4209
1.135,-0.0885,0.0000,-0.0885,5.9341,0.1147,6.0488,0.4209
1.139,-0.0053,0.0000,-0.0053,5.9361,0.1147,6.0507,0.4209
1.143,-0.0627,0.0000,-0.0627,5.9364,0.1147,6.0510,0.4209
1.147,0.0265,0.0000,0.0265,5.9383,0.1169,6.0553,0.3510
1.151,-0.0419,0.0000,-0.0419,5.9382,0.1169,6.0551,0.3510
1.156,-0.1150,0.0000,-0.1150,5.9355,0.1169,6.0524,0.3510
1.168,0.1326,0.0000,0.1326,5.9407,0.1185,6.0592,0.2708
1.181,-0.0765,0.0000,-0.0765,5.9273,0.1185,6.0458,0.2708
1.185,0.0116,0.0000,0.0116,5.9246,0.1206,6.0452,0.2025
1.190,-0.0616,0.0000,-0.0616,5.9194,0.1206,6.0399,0.2025
1.196,0.0606,0.0000,0.0606,5.9155,0.1206,6.0361,0.2025
1.201,-0.0097,0.0000,-0.0097,5.9104,0.1206,6.0309,0.2025
1.205,-0.0710,0.0000,-0.0710,5.9041,0.1233,6.0273,0.1479
1.209,0.0205,0.0000,0.0205,5.8986,0.1233,6.0219,0.1479
1.214,-0.0566,0.0000,-0.0566,5.8900,0.1233,6.0132,0.1479
1.218,0.0217,0.0000,0.0217,5.8847,0.1233,6.0079,0.1479
1.221,-0.0321,0.0000,-0.0321,5.8785,0.1233,6.0017,0.1479
1.225,-0.0861,0.0000,-0.0861,5.8709,0.1265,5.9973,0.1060
1.230,0.0214,0.0000,0.0214,5.8617,0.1265,5.9882,0.1060
1.234,-0.0457,0.0000,-0.0457,5.8520,0.1265,5.9785,0.1060
1.239,0.0468,0.0000,0.0468,5.8436,0.1265,5.9701,0.1060
1.244,-0.0279,0.0000,-0.0279,5.8325,0.1303,5.9627,0.0763
1.249,-0.1018,0.0000,-0.1018,5.8188,0.1303,5.9490,0.0763
1.254,0.0059,0.0000,0.0059,5.8062,0.1303,5.9364,0.0763
1.259,-0.0716,0.0000,-0.0716,5.7912,0.1303,5.9215,0.0763
1.263,0.0170,0.0000,0.0170,5.7800,0.1345,5.9145,0.0584
1.271,-0.1090,0.0000,-0.1090,5.7522,0.1345,5.8867,0.0584
1.294,0.3744,0.0000,0.3744,5.7049,0.1367,5.8416,0.0088
1.300,0.2840,0.0000,0.2840,5.6924,0.1367,5.8291,0.0088
1.304,0.2162,0.0000,0.2162,5.6812,0.1390,5.8201,-0.0339
1.309,0.1345,0.0000,0.1345,5.6648,0.1390,5.8038,-0.0339
1.319,-0.0244,0.0000,-0.0244,5.6224,0.1390,5.7614,-0.0339
1.323,-0.0893,0.0000,-0.0893,5.6034,0.1390,5.7423,-0.0339
1.328,0.0158,0.0000,0.0158,5.5827,0.1398,5.7224,-0.0952
1.333,-0.0629,0.0000,-0.0629,5.5594,0.1398,5.6991,-0.0952
1.337,0.0234,0.0000,0.0234,5.5416,0.1398,5.6814,-0.0952
1.342,-0.0443,0.0000,-0.0443,5.5212,0.1398,5.6610,-0.0952
1.347,-0.1211,0.0000,-0.1211,5.4955,0.1389,5.6344,-0.1804
1.351,-0.0218,0.0000,-0.0218,5.4734,0.1389,5.6123,-0.1804
1.356,-0.0855,0.0000,-0.0855,5.4527,0.1389,5.5915,-0.1804
1.360,0.0013,0.0000,0.0013,5.4331,0.1389,5.5720,-0.1804
1.365,-0.0713,0.0000,-0.0713,5.4090,0.1384,5.5474,-0.2524
1.369,0.0281,0.0000,0.0281,5.3861,0.1384,5.5245,-0.2524
1.374,-0.0426,0.0000,-0.0426,5.3627,0.1384,5.5011,-0.2524
1.386,-0.2269,0.0000,-0.2269,5.2881,0.1385,5.4266,-0.3083
1.391,-0.1145,0.0000,-0.1145,5.2592,0.1385,5.3976,-0.3083
1.396,-0.0096,0.0000,-0.0096,5.2330,0.1385,5.3715,-0.3083
1.401,-0.0793,0.0000,-0.0793,5.2077,0.1385,5.3462,-0.3083
1.407,0.0541,0.0000,0.0541,5.1747,0.1390,5.3137,-0.3491
1.414,-0.0481,0.0000,-0.0481,5.1383,0.1390,5.2773,-0.3491
1.418,0.0442,0.0000,0.0442,5.1150,0.1390,5.2540,-0.3491
1.423,-0.0229,0.0000,-0.0229,5.0912,0.1390,5.2302,-0.3491
1.427,-0.0908,0.0000,-0.0908,5.0652,0.1404,5.2056,-0.3650
1.432,0.0168,0.0000,0.0168,5.0367,0.1404,5.1771,-0.3650
1.437,-0.0522,0.0000,-0.0522,5.0109,0.1404,5.1513,-0.3650
1.441,0.0330,0.0000,0.0330,4.9884,0.1404,5.1288,-0.3650
1.445,-0.0355,0.0000,-0.0355,4.9631,0.1424,5.1055,-0.3621
1.450,0.0661,0.0000,0.0661,4.9363,0.1424,5.0787,-0.3621
1.455,-0.0009,0.0000,-0.0009,4.9119,0.1424,5.0543,-0.3621
1.459,-0.0654,0.0000,-0.0654,4.8868,0.1424,5.0292,-0.3621
1.469,0.1488,0.0000,0.1488,4.8303,0.1446,4.9749,-0.3464
1.474,0.0673,0.0000,0.0673,4.8018,0.1446,4.9465,-0.3464
1.479,-0.0078,0.0000,-0.0078,4.7747,0.1446,4.9194,-0.3464
1.484,-0.0820,0.0000,-0.0820,4.7578,0.1469,4.9047,-0.3195
1.495,0.1538,0.0000,0.1538,4.7892,0.1469,4.9361,-0.3195
1.501,0.0707,0.0000,0.0707,4.8126,0.1469,4.9595,-0.3195
1.505,-0.0042,0.0000,-0.0042,4.8415,0.1494,4.9908,-0.2822
1.510,-0.0820,0.0000,-0.0820,4.8796,0.1494,5.0289,-0.2822
1.515,0.0233,0.0000,0.0233,4.9295,0.1494,5.0788,-0.2822
1.520,-0.0507,0.0000,-0.0507,4.9820,0.1494,5.1314,-0.2822
1.525,0.0442,0.0000,0.0442,5.0395,0.1482,5.1877,-0.3102
1.531,-0.0441,0.0000,-0.0441,5.1008,0.1482,5.2491,-0.3102
1.535,0.0471,0.0000,0.0471,5.1469,0.1482,5.2951,-0.3102
1.539,-0.0165,0.0000,-0.0165,5.1845,0.1482,5.3327,-0.3102
1.543,-0.0789,0.0000,-0.0789,5.2175,0.1472,5.3647,-0.3305
1.550,0.0683,0.0000,0.0683,5.2719,0.1472,5.4191,-0.3305
1.555,-0.0080,0.0000,-0.0080,5.3012,0.1472,5.4484,-0.3305
1.562,-0.1074,0.0000,-0.1074,5.3278,0.1472,5.4750,-0.3305
1.567,0.0128,0.0000,0.0128,5.3481,0.1464,5.4944,-0.3425
1.572,-0.0621,0.0000,-0.0621,5.3587,0.1464,5.5050,-0.3425
1.577,0.0252,0.0000,0.0252,5.3664,0.1464,5.5128,-0.3425
1.581,-0.0498,0.0000,-0.0498,5.3694,0.1464,5.5157,-0.3425
1.586,0.0372,0.0000,0.0372,5.3707,0.1458,5.5165,-0.3421
1.590,-0.0369,0.0000,-0.0369,5.3669,0.1458,5.5127,-0.3421
1.596,0.0733,0.0000,0.0733,5.3614,0.1458,5.5072,-0.3421
1.606,-0.0929,0.0000,-0.0929,5.3335,0.1455,5.4790,-0.3291
1.612,0.0200,0.0000,0.0200,5.3201,0.1455,5.4656,-0.3291
1.622,-0.1301,0.0000,-0.1301,5.2832,0.1455,5.4287,-0.3291
1.626,-0.0321,0.0000,-0.0321,5.2665,0.1455,5.4120,-0.3044
1.632,0.0808,0.0000,0.0808,5.2465,0.1455,5.3920,-0.3044
1.636,0.0147,0.0000,0.0147,5.2286,0.1455,5.3740,-0.3044
1.640,-0.0515,0.0000,-0.0515,5.2074,0.1455,5.3529,-0.3044
1.645,0.0421,0.0000,0.0421,5.1850,0.1457,5.3306,-0.2689
1.650,-0.0345,0.0000,-0.0345,5.1571,0.1457,5.3028,-0.2689
1.654,0.0573,0.0000,0.0573,5.1320,0.1457,5.2777,-0.2689
1.659,-0.0113,0.0000,-0.0113,5.1048,0.1457,5.2504,-0.2689
1.663,-0.0826,0.0000,-0.0826,5.0732,0.1460,5.2193,-0.2226
1.668,0.0171,0.0000,0.0171,5.0410,0.1460,5.1870,-0.2226
