Time,Input_Surge,Applied_Surge,Output_Surge,Input_Sway,Applied_Sway,Output_Sway,Input_Heave,Applied_Heave,Output_Heave
0.000,1.0596,1.0596,-0.0112,-9.6055,-9.6055,0.0000,0.8930,0.8930,0.6420
0.012,1.0596,1.0596,-0.0112,-9.6941,-9.6941,0.0000,0.8930,0.8930,0.6421
0.016,1.0596,1.0596,-0.0113,-9.7235,-9.7235,0.0000,0.8930,0.8930,0.6422
0.021,1.0556,1.0556,-0.0113,-9.7545,-9.7545,0.0000,0.9861,0.9861,0.6423
0.026,1.0556,1.0556,-0.0113,-9.7963,-9.7963,0.0000,0.9861,0.9861,0.6424
0.030,1.0556,1.0556,-0.0113,-9.8294,-9.8294,0.0000,0.9861,0.9861,0.6424
0.034,1.0556,1.0556,-0.0113,-9.8620,-9.8620,0.0000,0.9861,0.9861,0.6425
0.038,1.0608,1.0608,-0.0113,-9.9156,-9.9156,0.0000,0.8485,0.8485,0.6426
0.042,1.0608,1.0608,-0.0113,-9.9542,-9.9542,0.0000,0.8485,0.8485,0.6426
0.046,1.0608,1.0608,-0.0113,-9.9906,-9.9906,0.0000,0.8485,0.8485,0.6426
0.051,1.0608,1.0608,-0.0113,-10.0273,-10.0273,0.0000,0.8485,0.8485,0.6427
0.055,1.0608,1.0608,-0.0113,-10.0645,-10.0645,0.0000,0.8485,0.8485,0.6427
0.059,1.0624,1.0624,-0.0113,-10.1079,-10.1079,0.0000,0.8003,0.8003,0.6427
0.064,1.0624,1.0624,-0.0113,-10.1425,-10.1425,0.0000,0.8003,0.8003,0.6428
0.068,1.0624,1.0624,-0.0113,-10.1688,-10.1688,0.0000,0.8003,0.8003,0.6428
0.072,1.0624,1.0624,-0.0113,-10.1929,-10.1929,0.0000,0.8003,0.8003,0.6428
0.076,1.0624,1.0624,-0.0113,-10.2158,-10.2158,0.0000,0.8003,0.8003,0.6428
0.080,1.0642,1.0642,-0.0113,-10.2534,-10.2534,0.0000,0.7493,0.7493,0.6428
0.090,1.0642,1.0642,-0.0113,-10.2958,-10.2958,0.0000,0.7493,0.7493,0.6429
0.096,1.0642,1.0642,-0.0113,-10.3169,-10.3169,0.0000,0.7493,0.7493,0.6429
0.101,1.0661,1.0661,-0.0113,-10.3523,-10.3523,0.0000,0.6902,0.6902,0.6429
0.109,1.0661,1.0661,-0.0113,-10.3802,-10.3802,0.0000,0.6902,0.6902,0.6429
0.115,1.0661,1.0661,-0.0113,-10.3985,-10.3985,0.0000,0.6902,0.6902,0.6429
0.119,1.0645,1.0645,-0.0113,-10.4224,-10.4224,0.0000,0.7183,0.7183,0.6429
0.123,1.0645,1.0645,-0.0113,-10.4369,-10.4369,0.0000,0.7183,0.7183,0.6429
0.128,1.0645,1.0645,-0.0113,-10.4495,-10.4495,0.0000,0.7183,0.7183,0.6429
0.132,1.0645,1.0645,-0.0113,-10.4614,-10.4614,0.0000,0.7183,0.7183,0.6429
0.135,1.0645,1.0645,-0.0113,-10.4718,-10.4718,0.0000,0.7183,0.7183,0.6429
0.139,1.0667,1.0667,-0.0113,-10.4990,-10.4990,0.0000,0.6481,0.6481,0.6429
0.145,1.0667,1.0667,-0.0113,-10.5149,-10.5149,0.0000,0.6481,0.6481,0.6429
0.149,1.0667,1.0667,-0.0113,-10.5250,-10.5250,0.0000,0.6481,0.6481,0.6429
0.154,1.0667,1.0667,-0.0113,-10.5357,-10.5357,0.0000,0.6481,0.6481,0.6429
0.158,1.0688,1.0688,-0.0113,-10.5619,-10.5619,0.0000,0.5761,0.5761,0.6429
0.162,1.0688,1.0688,-0.0113,-10.5727,-10.5727,0.0000,0.5761,0.5761,0.6428
0.166,1.0688,1.0688,-0.0113,-10.5812,-10.5812,0.0000,0.5761,0.5761,0.6428
0.170,1.0688,1.0688,-0.0113,-10.5891,-10.5891,0.0000,0.5761,0.5761,0.6428
0.174,1.0688,1.0688,-0.0113,-10.5970,-10.5970,0.0000,0.5761,0.5761,0.6428
0.179,1.0706,1.0706,-0.0114,-10.6229,-10.6229,0.0000,0.5019,0.5019,0.6428
0.184,1.0706,1.0706,-0.0114,-10.6319,-10.6319,0.0000,0.5019,0.5019,0.6427
0.188,1.0706,1.0706,-0.0114,-10.6386,-10.6386,0.0000,0.5019,0.5019,0.6427
0.192,1.0706,1.0706,-0.0114,-10.6454,-10.6454,0.0000,0.5019,0.5019,0.6426
0.196,1.0706,1.0706,-0.0114,-10.6523,-10.6523,0.0000,0.5019,0.5019,0.6426
0.200,1.0714,1.0714,-0.0114,-10.6729,-10.6729,0.0000,0.4495,0.4495,0.6425
0.206,1.0714,1.0714,-0.0114,-10.6809,-10.6809,0.0000,0.4495,0.4495,0.6425
0.215,1.0714,1.0714,-0.0114,-10.6921,-10.6921,0.0000,0.4495,0.4495,0.6424
0.220,1.0726,1.0726,-0.0114,-10.7114,-10.7114,0.0000,0.3798,0.3798,0.6423
0.225,1.0726,1.0726,-0.0114,-10.7163,-10.7163,0.0000,0.3798,0.3798,0.6423
0.230,1.0726,1.0726,-0.0114,-10.7205,-10.7205,0.0000,0.3798,0.3798,0.6422
0.234,1.0726,1.0726,-0.0114,-10.7237,-10.7237,0.0000,0.3798,0.3798,0.6421
0.242,1.0736,1.0736,-0.0114,-10.7425,-10.7425,0.0000,0.3060,0.3060,0.6420
0.248,1.0736,1.0736,-0.0114,-10.7458,-10.7458,0.0000,0.3060,0.3060,0.6419
0.252,1.0736,1.0736,-0.0114,-10.7475,-10.7475,0.0000,0.3060,0.3060,0.6418
0.256,1.0736,1.0736,-0.0114,-10.7488,-10.7488,0.0000,0.3060,0.3060,0.6417
0.260,1.0743,1.0743,-0.0114,-10.7627,-10.7627,0.0000,0.2316,0.2316,0.6416
0.265,1.0743,1.0743,-0.0114,-10.7635,-10.7635,0.0000,0.2316,0.2316,0.6416
0.269,1.0743,1.0743,-0.0114,-10.7638,-10.7638,0.0000,0.2316,0.2316,0.6415
0.273,1.0743,1.0743,-0.0114,-10.7639,-10.7639,0.0000,0.2316,0.2316,0.6414
0.278,1.0718,1.0718,-0.0114,-10.7719,-10.7719,0.0000,0.2625,0.2625,0.6413
0.283,1.0718,1.0718,-0.0114,-10.7711,-10.7711,0.0000,0.2625,0.2625,0.6412
0.287,1.0718,1.0718,-0.0114,-10.7700,-10.7700,0.0000,0.2625,0.2625,0.6411
0.292,1.0718,1.0718,-0.0114,-10.7683,-10.7683,0.0000,0.2625,0.2625,0.6410
0.296,1.0718,1.0718,-0.0114,-10.7661,-10.7661,0.0000,0.2625,0.2625,0.6409
0.300,1.0694,1.0694,-0.0114,-10.7714,-10.7714,0.0000,0.2928,0.2928,0.6408
0.305,1.0694,1.0694,-0.0114,-10.7687,-10.7687,0.0000,0.2928,0.2928,0.6407
0.309,1.0694,1.0694,-0.0114,-10.7658,-10.7658,0.0000,0.2928,0.2928,0.6407
0.314,1.0694,1.0694,-0.0114,-10.7618,-10.7618,0.0000,0.2928,0.2928,0.6406
0.320,1.0667,1.0667,-0.0114,-10.7622,-10.7622,0.0000,0.3329,0.3329,0.6405
0.329,1.0667,1.0667,-0.0114,-10.7528,-10.7528,0.0000,0.3329,0.3329,0.6404
0.333,1.0667,1.0667,-0.0114,-10.7485,-10.7485,0.0000,0.3329,0.3329,0.6403
0.336,1.0667,1.0667,-0.0114,-10.7440,-10.7440,0.0000,0.3329,0.3329,0.6402
0.340,1.0645,1.0645,-0.0114,-10.7439,-10.7439,0.0000,0.3528,0.3528,0.6402
0.345,1.0645,1.0645,-0.0114,-10.7375,-10.7375,0.0000,0.3528,0.3528,0.6401
0.349,1.0645,1.0645,-0.0114,-10.7321,-10.7321,0.0000,0.3528,0.3528,0.6400
0.353,1.0645,1.0645,-0.0114,-10.7267,-10.7267,0.0000,0.3528,0.3528,0.6400
0.356,1.0645,1.0645,-0.0114,-10.7208,-10.7208,0.0000,0.3528,0.3528,0.6399
0.361,1.0642,1.0642,-0.0114,-10.7201,-10.7201,0.0000,0.2980,0.2980,0.6399
0.365,1.0642,1.0642,-0.0114,-10.7123,-10.7123,0.0000,0.2980,0.2980,0.6398
0.369,1.0642,1.0642,-0.0114,-10.7058,-10.7058,0.0000,0.2980,0.2980,0.6397
0.373,1.0642,1.0642,-0.0114,-10.6992,-10.6992,0.0000,0.2980,0.2980,0.6397
0.377,1.0642,1.0642,-0.0114,-10.6911,-10.6911,0.0000,0.2980,0.2980,0.6396
0.382,1.0625,1.0625,-0.0114,-10.6845,-10.6845,0.0000,0.2890,0.2890,0.6395
0.387,1.0625,1.0625,-0.0114,-10.6741,-10.6741,0.0000,0.2890,0.2890,0.6395
0.395,1.0625,1.0625,-0.0114,-10.6555,-10.6555,0.0000,0.2890,0.2890,0.6394
0.401,1.0609,1.0609,-0.0114,-10.6437,-10.6437,0.0000,0.2657,0.2657,0.6392
0.406,1.0609,1.0609,-0.0114,-10.6323,-10.6323,0.0000,0.2657,0.2657,0.6392
0.410,1.0609,1.0609,-0.0114,-10.6220,-10.6220,0.0000,0.2657,0.2657,0.6391
0.414,1.0609,1.0609,-0.0114,-10.6112,-10.6112,0.0000,0.2657,0.2657,0.6390
0.418,1.0591,1.0591,-0.0114,-10.6009,-10.6009,0.0000,0.2374,0.2374,0.6389
0.422,1.0591,1.0591,-0.0114,-10.5898,-10.5898,0.0000,0.2374,0.2374,0.6388
0.426,1.0591,1.0591,-0.0114,-10.5794,-10.5794,0.0000,0.2374,0.2374,0.6388
0.432,1.0591,1.0591,-0.0114,-10.5632,-10.5632,0.0000,0.2374,0.2374,0.6387
0.440,1.0571,1.0571,-0.0114,-10.5382,-10.5382,0.0000,0.2060,0.2060,0.6386
0.446,1.0571,1.0571,-0.0114,-10.5208,-10.5208,0.0000,0.2060,0.2060,0.6384
0.450,1.0571,1.0571,-0.0114,-10.5088,-10.5088,0.0000,0.2060,0.2060,0.6383
0.454,1.0571,1.0571,-0.0114,-10.4973,-10.4973,0.0000,0.2060,0.2060,0.6382
0.458,1.0547,1.0547,-0.0114,-10.4771,-10.4771,0.0000,0.1714,0.1714,0.6382
0.464,1.0547,1.0547,-0.0114,-10.4599,-10.4599,0.0000,0.1714,0.1714,0.6381
0.468,1.0547,1.0547,-0.0115,-10.4478,-10.4478,0.0000,0.1714,0.1714,0.6379
0.472,1.0547,1.0547,-0.0115,-10.4355,-10.4355,0.0000,0.1714,0.1714,0.6379
0.476,1.0547,1.0547,-0.0115,-10.4220,-10.4220,0.0000,0.1714,0.1714,0.6378
0.481,1.0517,1.0517,-0.0115,-10.3979,-10.3979,0.0000,0.1423,0.1423,0.6377
0.485,1.0517,1.0517,-0.0115,-10.3822,-10.3822,0.0000,0.1423,0.1423,0.6376
0.490,1.0517,1.0517,-0.0115,-10.3664,-10.3664,0.0000,0.1423,0.1423,0.6375
0.495,1.0517,1.0517,-0.0115,-10.3499,-10.3499,0.0000,0.1423,0.1423,0.6374
0.499,1.0480,1.0480,-0.0115,-10.3242,-10.3242,0.0000,0.1174,0.1174,0.6373
0.503,1.0480,1.0480,-0.0115,-10.3082,-10.3082,0.0000,0.1174,0.1174,0.6372
0.507,1.0480,1.0480,-0.0115,-10.2941,-10.2941,0.0000,0.1174,0.1174,0.6371
0.511,1.0480,1.0480,-0.0115,-10.2792,-10.2792,0.0000,0.1174,0.1174,0.6370
0.515,1.0480,1.0480,-0.0115,-10.2652,-10.2652,0.0000,0.1174,0.1174,0.6369
0.519,1.0443,1.0443,-0.0115,-10.2384,-10.2384,0.0000,0.0721,0.0721,0.6368
0.523,1.0443,1.0443,-0.0115,-10.2211,-10.2211,0.0000,0.0721,0.0721,0.6367
0.528,1.0443,1.0443,-0.0115,-10.2048,-10.2048,0.0000,0.0721,0.0721,0.6366
0.532,1.0443,1.0443,-0.0115,-10.1898,-10.1898,0.0000,0.0721,0.0721,0.6365
0.537,1.0443,1.0443,-0.0115,-10.1702,-10.1702,0.0000,0.0721,0.0721,0.6364
0.546,1.0404,1.0404,-0.0115,-10.1168,-10.1168,0.0000,0.0123,0.0123,0.6363
0.552,1.0404,1.0404,-0.0115,-10.0907,-10.0907,0.0000,0.0123,0.0123,0.6360
0.557,1.0404,1.0404,-0.0116,-10.0737,-10.0737,0.0000,0.0123,0.0123,0.6359
0.561,1.0356,1.0356,-0.0116,-10.0349,-10.0349,0.0000,-0.0490,-0.0490,0.6358
0.566,1.0356,1.0356,-0.0116,-10.0164,-10.0164,0.0000,-0.0490,-0.0490,0.6356
0.570,1.0356,1.0356,-0.0116,-9.9991,-9.9991,0.0000,-0.0490,-0.0490,0.6355
0.575,1.0356,1.0356,-0.0116,-9.9811,-9.9811,0.0000,-0.0490,-0.0490,0.6354
0.579,1.0300,1.0300,-0.0116,-9.9395,-9.9395,0.0000,-0.1100,-0.1100,0.6353
0.583,1.0300,1.0300,-0.0116,-9.9208,-9.9208,0.0000,-0.1100,-0.1100,0.6351
0.588,1.0300,1.0300,-0.0116,-9.9017,-9.9017,0.0000,-0.1100,-0.1100,0.6350
0.593,1.0300,1.0300,-0.0116,-9.8819,-9.8819,0.0000,-0.1100,-0.1100,0.6348
0.597,1.0300,1.0300,-0.0116,-9.8621,-9.8621,0.0000,-0.1100,-0.1100,0.6347
0.601,1.0235,1.0235,-0.0116,-9.8180,-9.8180,0.0000,-0.1730,-0.1730,0.6346
0.606,1.0235,1.0235,-0.0116,-9.7979,-9.7979,0.0000,-0.1730,-0.1730,0.6344
0.610,1.0235,1.0235,-0.0117,-9.7805,-9.7805,0.0000,-0.1730,-0.1730,0.6343
0.614,1.0235,1.0235,-0.0117,-9.7611,-9.7611,0.0000,-0.1730,-0.1730,0.6341
0.618,1.0159,1.0159,-0.0117,-9.7111,-9.7111,0.0000,-0.2344,-0.2344,0.6340
0.622,1.0159,1.0159,-0.0117,-9.6922,-9.6922,0.0000,-0.2344,-0.2344,0.6338
0.627,1.0159,1.0159,-0.0117,-9.6713,-9.6713,0.0000,-0.2344,-0.2344,0.6337
0.632,1.0159,1.0159,-0.0117,-9.6498,-9.6498,0.0000,-0.2344,-0.2344,0.6335
0.638,1.0072,1.0072,-0.0117,-9.5864,-9.5864,0.0000,-0.2930,-0.2930,0.6333
0.647,1.0072,1.0072,-0.0117,-9.5416,-9.5416,0.0000,-0.2930,-0.2930,0.6331
0.651,1.0072,1.0072,-0.0118,-9.5246,-9.5246,0.0000,-0.2930,-0.2930,0.6327
0.655,1.0072,1.0072,-0.0118,-9.5061,-9.5061,0.0000,-0.2930,-0.2930,0.6326
0.660,0.9974,0.9974,-0.0118,-9.4422,-9.4422,0.0000,-0.3471,-0.3471,0.6324
0.665,0.9974,0.9974,-0.0118,-9.4199,-9.4199,0.0000,-0.3471,-0.3471,0.6322
0.669,0.9974,0.9974,-0.0118,-9.4029,-9.4029,0.0000,-0.3471,-0.3471,0.6320
0.672,0.9974,0.9974,-0.0118,-9.3857,-9.3857,0.0000,-0.3471,-0.3471,0.6319
0.677,0.9974,0.9974,-0.0118,-9.3655,-9.3655,0.0000,-0.3471,-0.3471,0.6317
0.682,0.9865,0.9865,-0.0119,-9.2948,-9.2948,0.0000,-0.3988,-0.3988,0.6316
0.687,0.9865,0.9865,-0.0119,-9.2717,-9.2717,0.0000,-0.3988,-0.3988,0.6314
0.695,0.9865,0.9865,-0.0119,-9.2313,-9.2313,0.0000,-0.3988,-0.3988,0.6311
0.700,0.9744,0.9744,-0.0119,-9.1535,-9.1535,0.0000,-0.4468,-0.4468,0.6308
0.705,0.9744,0.9744,-0.0120,-9.1340,-9.1340,0.0000,-0.4468,-0.4468,0.6306
0.708,0.9744,0.9744,-0.0120,-9.1168,-9.1168,0.0000,-0.4468,-0.4468,0.6304
0.713,0.9744,0.9744,-0.0120,-9.0975,-9.0975,0.0000,-0.4468,-0.4468,0.6302
0.717,0.9744,0.9744,-0.0120,-9.0791,-9.0791,0.0000,-0.4468,-0.4468,0.6300
0.721,0.9618,0.9618,-0.0120,-9.0018,-9.0018,0.0000,-0.5118,-0.5118,0.6298
0.725,0.9618,0.9618,-0.0120,-8.9801,-8.9801,0.0000,-0.5118,-0.5118,0.6297
0.730,0.9618,0.9618,-0.0121,-8.9603,-8.9603,0.0000,-0.5118,-0.5118,0.6294
0.734,0.9618,0.9618,-0.0121,-8.9422,-8.9422,0.0000,-0.5118,-0.5118,0.6292
0.739,0.9481,0.9481,-0.0121,-8.8538,-8.8538,0.0000,-0.5747,-0.5747,0.6291
0.747,0.9481,0.9481,-0.0121,-8.8143,-8.8143,0.0000,-0.5747,-0.5747,0.6288
0.751,0.9481,0.9481,-0.0122,-8.7961,-8.7961,0.0000,-0.5747,-0.5747,0.6284
0.755,0.9481,0.9481,-0.0122,-8.7784,-8.7784,0.0000,-0.5747,-0.5747,0.6282
0.759,0.9332,0.9332,-0.0122,-8.6892,-8.6892,0.0000,-0.6308,-0.6308,0.6280
0.764,0.9332,0.9332,-0.0122,-8.6663,-8.6663,0.0000,-0.6308,-0.6308,0.6278
0.768,0.9332,0.9332,-0.0123,-8.6453,-8.6453,0.0000,-0.6308,-0.6308,0.6276
0.772,0.9332,0.9332,-0.0123,-8.6262,-8.6262,0.0000,-0.6308,-0.6308,0.6274
0.777,0.9332,0.9332,-0.0123,-8.6061,-8.6061,0.0000,-0.6308,-0.6308,0.6272
0.782,0.9172,0.9172,-0.0124,-8.5059,-8.5059,0.0000,-0.6794,-0.6794,0.6269
0.786,0.9172,0.9172,-0.0124,-8.4857,-8.4857,0.0000,-0.6794,-0.6794,0.6267
0.790,0.9172,0.9172,-0.0124,-8.4687,-8.4687,0.0000,-0.6794,-0.6794,0.6265
0.794,0.9172,0.9172,-0.0124,-8.4499,-8.4499,0.0000,-0.6794,-0.6794,0.6263
0.799,0.8999,0.8999,-0.0125,-8.3435,-8.3435,0.0000,-0.7153,-0.7153,0.6261
0.804,0.8999,0.8999,-0.0125,-8.3214,-8.3214,0.0000,-0.7153,-0.7153,0.6258
0.808,0.8999,0.8999,-0.0125,-8.3039,-8.3039,0.0000,-0.7153,-0.7153,0.6256
0.812,0.8999,0.8999,-0.0126,-8.2829,-8.2829,0.0000,-0.7153,-0.7153,0.6254
0.817,0.8999,0.8999,-0.0126,-8.2620,-8.2620,0.0000,-0.7153,-0.7153,0.6251
0.821,0.8815,0.8815,-0.0126,-8.1519,-8.1519,0.0000,-0.7342,-0.7342,0.6249
0.825,0.8815,0.8815,-0.0127,-8.1319,-8.1319,0.0000,-0.7342,-0.7342,0.6247
0.830,0.8815,0.8815,-0.0127,-8.1105,-8.1105,0.0000,-0.7342,-0.7342,0.6244
0.835,0.8815,0.8815,-0.0127,-8.0877,-8.0877,0.0000,-0.7342,-0.7342,0.6242
0.839,0.8622,0.8622,-0.0128,-7.9721,-7.9721,0.0000,-0.7451,-0.7451,0.6239
0.851,0.8622,0.8622,-0.0128,-7.9198,-7.9198,0.0000,-0.7451,-0.7451,0.6237
0.860,0.8422,0.8422,-0.0129,-7.7754,-7.7754,0.0000,-0.7487,-0.7487,0.6231
0.865,0.8422,0.8422,-0.0130,-7.7534,-7.7534,0.0000,-0.7487,-0.7487,0.6227
0.869,0.8422,0.8422,-0.0131,-7.7365,-7.7365,0.0000,-0.7487,-0.7487,0.6224
0.872,0.8422,0.8422,-0.0131,-7.7203,-7.7203,0.0000,-0.7487,-0.7487,0.6222
0.877,0.8422,0.8422,-0.0131,-7.7088,-7.7088,0.0000,-0.7487,-0.7487,0.6220
0.881,0.8214,0.8214,-0.0132,-7.5981,-7.5981,0.0000,-0.7456,-0.7456,0.6218
0.886,0.8214,0.8214,-0.0132,-7.6089,-7.6089,0.0000,-0.7456,-0.7456,0.6216
0.889,0.8214,0.8214,-0.0133,-7.6252,-7.6252,0.0000,-0.7456,-0.7456,0.6214
0.894,0.8214,0.8214,-0.0133,-7.6576,-7.6576,0.0000,-0.7456,-0.7456,0.6212
0.899,0.8002,0.8002,-0.0134,-7.5839,-7.5839,0.0000,-0.7368,-0.7368,0.6210
0.903,0.8002,0.8002,-0.0134,-7.6360,-7.6360,0.0000,-0.7368,-0.7368,0.6207
0.907,0.8002,0.8002,-0.0135,-7.6854,-7.6854,0.0000,-0.7368,-0.7368,0.6205
0.912,0.8002,0.8002,-0.0135,-7.7683,-7.7683,0.0000,-0.7368,-0.7368,0.6203
0.917,0.8002,0.8002,-0.0136,-7.8474,-7.8474,0.0000,-0.7368,-0.7368,0.6201
0.921,0.7786,0.7786,-0.0136,-7.7962,-7.7962,0.0000,-0.7232,-0.7232,0.6199
0.926,0.7786,0.7786,-0.0137,-7.8895,-7.8895,0.0000,-0.7232,-0.7232,0.6197
0.931,0.7786,0.7786,-0.0137,-7.9811,-7.9811,0.0000,-0.7232,-0.7232,0.6195
0.936,0.7786,0.7786,-0.0138,-8.0608,-8.0608,0.0000,-0.7232,-0.7232,0.6192
0.940,0.7568,0.7568,-0.0139,-8.0019,-8.0019,0.0000,-0.7179,-0.7179,0.6190
0.946,0.7568,0.7568,-0.0139,-8.0768,-8.0768,0.0000,-0.7179,-0.7179,0.6188
0.950,0.7568,0.7568,-0.0140,-8.1266,-8.1266,0.0000,-0.7179,-0.7179,0.6186
0.954,0.7568,0.7568,-0.0140,-8.1714,-8.1714,0.0000,-0.7179,-0.7179,0.6184
0.959,0.7350,0.7350,-0.0141,-8.0946,-8.0946,0.0000,-0.7087,-0.7087,0.6182
0.968,0.7350,0.7350,-0.0142,-8.1755,-8.1755,0.0000,-0.7087,-0.7087,0.6180
0.972,0.7350,0.7350,-0.0143,-8.2090,-8.2090,0.0000,-0.7087,-0.7087,0.6176
0.977,0.7350,0.7350,-0.0144,-8.2434,-8.2434,0.0000,-0.7087,-0.7087,0.6174
0.982,0.7130,0.7130,-0.0144,-8.1330,-8.1330,0.0000,-0.6925,-0.6925,0.6172
0.988,0.7130,0.7130,-0.0145,-8.1636,-8.1636,0.0000,-0.6925,-0.6925,0.6170
0.993,0.7130,0.7130,-0.0146,-8.1882,-8.1882,0.0000,-0.6925,-0.6925,0.6167
1.002,0.6909,0.6909,-0.0147,-8.0693,-8.0693,0.0000,-0.6553,-0.6553,0.6165
1.008,0.6909,0.6909,-0.0148,-8.0845,-8.0845,0.0000,-0.6553,-0.6553,0.6162
1.013,0.6909,0.6909,-0.0149,-8.0919,-8.0919,0.0000,-0.6553,-0.6553,0.6159
1.017,0.6909,0.6909,-0.0150,-8.0962,-8.0962,0.0000,-0.6553,-0.6553,0.6157
1.022,0.6688,0.6688,-0.0150,-7.9487,-7.9487,0.0000,-0.5820,-0.5820,0.6156
1.027,0.6688,0.6688,-0.0151,-7.9484,-7.9484,0.0000,-0.5820,-0.5820,0.6154
1.031,0.6688,0.6688,-0.0152,-7.9466,-7.9466,0.0000,-0.5820,-0.5820,0.6152
1.036,0.6688,0.6688,-0.0153,-7.9430,-7.9430,0.0000,-0.5820,-0.5820,0.6151
1.040,0.6470,0.6470,-0.0153,-7.7826,-7.7826,0.0000,-0.4989,-0.4989,0.6149
1.046,0.6470,0.6470,-0.0154,-7.7728,-7.7728,0.0000,-0.4989,-0.4989,0.6148
1.050,0.6470,0.6470,-0.0155,-7.7649,-7.7649,0.0000,-0.4989,-0.4989,0.6146
1.054,0.6470,0.6470,-0.0156,-7.7545,-7.7545,0.0000,-0.4989,-0.4989,0.6145
1.058,0.6470,0.6470,-0.0156,-7.7443,-7.7443,0.0000,-0.4989,-0.4989,0.6144
1.061,0.6258,0.6258,-0.0157,-7.5744,-7.5744,0.0000,-0.4140,-0.4140,0.6143
1.066,0.6258,0.6258,-0.0158,-7.5584,-7.5584,0.0000,-0.4140,-0.4140,0.6142
1.071,0.6258,0.6258,-0.0159,-7.5394,-7.5394,0.0000,-0.4140,-0.4140,0.6141
1.080,0.6052,0.6052,-0.0159,-7.3410,-7.3410,0.0000,-0.3271,-0.3271,0.6139
1.084,0.6052,0.6052,-0.0161,-7.3205,-7.3205,0.0000,-0.3271,-0.3271,0.6138
1.088,0.6052,0.6052,-0.0162,-7.3025,-7.3025,0.0000,-0.3271,-0.3271,0.6137
1.092,0.6052,0.6052,-0.0163,-7.2836,-7.2836,0.0000,-0.3271,-0.3271,0.6136
1.097,0.6052,0.6052,-0.0163,-7.2604,-7.2604,0.0000,-0.3271,-0.3271,0.6135
1.101,0.5853,0.5853,-0.0164,-7.0706,-7.0706,0.0000,-0.2380,-0.2380,0.6134
1.106,0.5853,0.5853,-0.0165,-7.0435,-7.0435,0.0000,-0.2380,-0.2380,0.6134
1.111,0.5853,0.5853,-0.0166,-7.0185,-7.0185,0.0000,-0.2380,-0.2380,0.6133
1.115,0.5853,0.5853,-0.0167,-6.9947,-6.9947,0.0000,-0.2380,-0.2380,0.6132
1.119,0.5663,0.5663,-0.0168,-6.8034,-6.8034,0.0000,-0.1480,-0.1480,0.6132
1.124,0.5663,0.5663,-0.0168,-6.7707,-6.7707,0.0000,-0.1480,-0.1480,0.6131
1.130,0.5663,0.5663,-0.0169,-6.7337,-6.7337,0.0000,-0.1480,-0.1480,0.6131
1.134,0.5663,0.5663,-0.0170,-6.7063,-6.7063,0.0000,-0.1480,-0.1480,0.6130
1.138,0.5480,0.5480,-0.0171,-6.5104,-6.5104,0.0000,-0.0633,-0.0633,0.6129
1.144,0.5480,0.5480,-0.0172,-6.4690,-6.4690,0.0000,-0.0633,-0.0633,0.6129
1.153,0.5480,0.5480,-0.0173,-6.4090,-6.4090,0.0000,-0.0633,-0.0633,0.6129
1.158,0.5307,0.5307,-0.0175,-6.1966,-6.1966,0.0000,0.0199,0.0199,0.6128
1.165,0.5307,0.5307,-0.0176,-6.1535,-6.1535,0.0000,0.0199,0.0199,0.6128
1.172,0.5307,0.5307,-0.0177,-6.0991,-6.0991,0.0000,0.0199,0.0199,0.6128
1.186,0.5146,0.5146,-0.0179,-5.8145,-5.8145,0.0000,0.1444,0.1444,0.6128
1.200,0.4996,0.4996,-0.0182,-5.5349,-5.5349,0.0000,0.2690,0.2690,0.6128
1.204,0.4996,0.4996,-0.0185,-5.5021,-5.5021,0.0000,0.2690,0.2690,0.6130
1.209,0.4996,0.4996,-0.0186,-5.4722,-5.4722,0.0000,0.2690,0.2690,0.6130
1.213,0.4996,0.4996,-0.0187,-5.4397,-5.4397,0.0000,0.2690,0.2690,0.6131
1.217,0.4996,0.4996,-0.0188,-5.4110,-5.4110,0.0000,0.2690,0.2690,0.6131
1.221,0.4858,0.4858,-0.0189,-5.2032,-5.2032,0.0000,0.3932,0.3932,0.6131
1.226,0.4858,0.4858,-0.0189,-5.1653,-5.1653,0.0000,0.3932,0.3932,0.6132
1.230,0.4858,0.4858,-0.0190,-5.1356,-5.1356,0.0000,0.3932,0.3932,0.6133
1.234,0.4858,0.4858,-0.0191,-5.1093,-5.1093,0.0000,0.3932,0.3932,0.6134
1.238,0.4736,0.4736,-0.0192,-4.8988,-4.8988,0.0000,0.5519,0.5519,0.6134
1.242,0.4736,0.4736,-0.0193,-4.8672,-4.8672,0.0000,0.5519,0.5519,0.6135
1.247,0.4736,0.4736,-0.0194,-4.8357,-4.8357,0.0000,0.5519,0.5519,0.6136
1.250,0.4736,0.4736,-0.0195,-4.8098,-4.8098,0.0000,0.5519,0.5519,0.6137
1.255,0.4736,0.4736,-0.0196,-4.7786,-4.7786,0.0000,0.5519,0.5519,0.6138
1.258,0.4628,0.4628,-0.0197,-4.5699,-4.5699,0.0000,0.7096,0.7096,0.6139
1.264,0.4628,0.4628,-0.0197,-4.5339,-4.5339,0.0000,0.7096,0.7096,0.6140
1.267,0.4628,0.4628,-0.0198,-4.5087,-4.5087,0.0000,0.7096,0.7096,0.6142
1.271,0.4628,0.4628,-0.0199,-4.4826,-4.4826,0.0000,0.7096,0.7096,0.6143
1.275,0.4628,0.4628,-0.0200,-4.4568,-4.4568,0.0000,0.7096,0.7096,0.6144
