Time,Car_Surge,Ship_Surge,Total_Surge,Car_Sway,Ship_Sway,Total_Sway,Total_Heave
8.991,0.1436,0.0000,0.1436,1.5477,0.0000,1.5477,2.4648
8.995,0.1613,0.0000,0.1613,1.5343,0.0000,1.5343,2.4994
9.000,0.1832,0.0000,0.1832,1.5189,0.0000,1.5189,2.4994
9.005,0.2078,0.0000,0.2078,1.5031,0.0000,1.5031,2.4994
9.009,0.2317,0.0000,0.2317,1.4888,0.0000,1.4888,2.4994
9.014,0.2553,0.0000,0.2553,1.4757,0.0000,1.4757,2.4089
9.026,0.3314,0.0000,0.3314,1.4377,0.0000,1.4377,2.4089
9.046,0.4654,0.0000,0.4654,1.3823,0.0000,1.3823,2.2008
9.052,0.5093,0.0000,0.5093,1.3666,0.0000,1.3666,2.2008
9.057,0.5415,0.0000,0.5415,1.3557,0.0000,1.3557,1.9951
9.062,0.5753,0.0000,0.5753,1.3448,0.0000,1.3448,1.9951
9.066,0.6061,0.0000,0.6061,1.3354,0.0000,1.3354,1.9951
9.071,0.6434,0.0000,0.6434,1.3246,0.0000,1.3246,1.9951
9.075,0.6774,0.0000,0.6774,1.3151,0.0000,1.3151,2.0120
9.080,0.7141,0.0000,0.7141,1.3053,0.0000,1.3053,2.0120
9.084,0.7502,0.0000,0.7502,1.2960,0.0000,1.2960,2.0120
9.089,0.7865,0.0000,0.7865,1.2868,0.0000,1.2868,2.0120
9.093,0.8213,0.0000,0.8213,1.2782,0.0000,1.2782,2.0120
9.098,0.8562,0.0000,0.8562,1.2697,0.0000,1.2697,1.5818
9.103,0.8979,0.0000,0.8979,1.2596,0.0000,1.2596,1.5818
9.107,0.9344,0.0000,0.9344,1.2511,0.0000,1.2511,1.5818
9.111,0.9708,0.0000,0.9708,1.2426,0.0000,1.2426,1.5818
9.116,1.0114,0.0000,1.0114,1.2333,0.0000,1.2333,1.6030
9.121,1.0541,0.0000,1.0541,1.2237,0.0000,1.2237,1.6030
9.126,1.0905,0.0000,1.0905,1.2155,0.0000,1.2155,1.6030
9.130,1.1265,0.0000,1.1265,1.2077,0.0000,1.2077,1.6030
9.134,1.1654,0.0000,1.1654,1.1996,0.0000,1.1996,1.4200
9.146,1.2679,0.0000,1.2679,1.1796,0.0000,1.1796,1.4200
9.151,1.3038,0.0000,1.3038,1.1729,0.0000,1.1729,1.4200
9.155,1.3401,0.0000,1.3401,1.1663,0.0000,1.1663,1.4310
9.160,1.3790,0.0000,1.3790,1.1596,0.0000,1.1596,1.4310
9.164,1.4155,0.0000,1.4155,1.1534,0.0000,1.1534,1.4310
9.176,1.5153,0.0000,1.5153,1.1378,0.0000,1.1378,1.2539
9.182,1.5631,0.0000,1.5631,1.1306,0.0000,1.1306,1.2539
9.186,1.5956,0.0000,1.5956,1.1258,0.0000,1.1258,1.2539
9.191,1.6284,0.0000,1.6284,1.1212,0.0000,1.1212,1.2539
9.195,1.6600,0.0000,1.6600,1.1167,0.0000,1.1167,1.0841
9.200,1.6936,0.0000,1.6936,1.1120,0.0000,1.1120,1.0841
9.204,1.7239,0.0000,1.7239,1.1079,0.0000,1.1079,1.0841
9.209,1.7562,0.0000,1.7562,1.1035,0.0000,1.1035,1.0841
9.213,1.7846,0.0000,1.7846,1.0997,0.0000,1.0997,1.0841
9.217,1.8115,0.0000,1.8115,1.0962,0.0000,1.0962,0.9202
9.222,1.8421,0.0000,1.8421,1.0923,0.0000,1.0923,0.9202
9.227,1.8684,0.0000,1.8684,1.0891,0.0000,1.0891,0.9202
9.231,1.8926,0.0000,1.8926,1.0860,0.0000,1.0860,0.9202
9.235,1.9168,0.0000,1.9168,1.0829,0.0000,1.0829,0.9269
9.240,1.9475,0.0000,1.9475,1.0788,0.0000,1.0788,0.9269
9.251,2.0076,0.0000,2.0076,1.0698,0.0000,1.0698,0.9269
9.256,2.0313,0.0000,2.0313,1.0662,0.0000,1.0662,0.8441
9.261,2.0554,0.0000,2.0554,1.0622,0.0000,1.0622,0.8441
9.265,2.0753,0.0000,2.0753,1.0588,0.0000,1.0588,0.8441
9.270,2.0969,0.0000,2.0969,1.0550,0.0000,1.0550,0.8441
9.274,2.1172,0.0000,2.1172,1.0514,0.0000,1.0514,0.7593
9.279,2.1382,0.0000,2.1382,1.0477,0.0000,1.0477,0.7593
9.283,2.1560,0.0000,2.1560,1.0447,0.0000,1.0447,0.7593
9.288,2.1758,0.0000,2.1758,1.0412,0.0000,1.0412,0.7593
9.292,2.1934,0.0000,2.1934,1.0382,0.0000,1.0382,0.7593
9.296,2.2100,0.0000,2.2100,1.0354,0.0000,1.0354,0.6720
9.301,2.2288,0.0000,2.2288,1.0323,0.0000,1.0323,0.6720
9.306,2.2454,0.0000,2.2454,1.0297,0.0000,1.0297,0.6720
9.310,2.2605,0.0000,2.2605,1.0273,0.0000,1.0273,0.6720
9.314,2.2748,0.0000,2.2748,1.0251,0.0000,1.0251,0.6627
9.319,2.2936,0.0000,2.2936,1.0222,0.0000,1.0222,0.6627
9.331,2.3343,0.0000,2.3343,1.0160,0.0000,1.0160,0.6627
9.337,2.3517,0.0000,2.3517,1.0135,0.0000,1.0135,0.6464
9.342,2.3674,0.0000,2.3674,1.0114,0.0000,1.0114,0.6464
9.354,2.4024,0.0000,2.4024,1.0066,0.0000,1.0066,0.5425
9.359,2.4162,0.0000,2.4162,1.0047,0.0000,1.0047,0.5425
9.363,2.4278,0.0000,2.4278,1.0031,0.0000,1.0031,0.5425
9.368,2.4392,0.0000,2.4392,1.0016,0.0000,1.0016,0.5425
9.373,2.4507,0.0000,2.4507,0.9999,0.0000,0.9999,0.5425
9.379,2.4673,0.0000,2.4673,0.9974,0.0000,0.9974,0.5192
9.391,2.4944,0.0000,2.4944,0.9918,0.0000,0.9918,0.5192
9.402,2.5190,0.0000,2.5190,0.9856,0.0000,0.9856,0.3449
9.414,2.5431,0.0000,2.5431,0.9794,0.0000,0.9794,0.3217
9.426,2.5648,0.0000,2.5648,0.9740,0.0000,0.9740,0.3217
9.437,2.5835,0.0000,2.5835,0.9693,0.0000,0.9693,0.2937
9.448,2.6024,0.0000,2.6024,0.9644,0.0000,0.9644,0.2937
9.461,2.6206,0.0000,2.6206,0.9598,0.0000,0.9598,0.2611
9.472,2.6364,0.0000,2.6364,0.9559,0.0000,0.9559,0.2611
9.483,2.6513,0.0000,2.6513,0.9522,0.0000,0.9522,0.1623
9.490,2.6591,0.0000,2.6591,0.9502,0.0000,0.9502,0.1623
9.494,2.6640,0.0000,2.6640,0.9490,0.0000,0.9490,0.1259
9.499,2.6698,0.0000,2.6698,0.9474,0.0000,0.9474,0.1259
9.504,2.6754,0.0000,2.6754,0.9458,0.0000,0.9458,0.1259
9.508,2.6802,0.0000,2.6802,0.9445,0.0000,0.9445,0.1259
9.513,2.6846,0.0000,2.6846,0.9428,0.0000,0.9428,0.1259
9.517,2.6890,0.0000,2.6890,0.9412,0.0000,0.9412,0.0859
9.522,2.6940,0.0000,2.6940,0.9388,0.0000,0.9388,0.0859
9.526,2.6980,0.0000,2.6980,0.9369,0.0000,0.9369,0.0859
9.530,2.7020,0.0000,2.7020,0.9347,0.0000,0.9347,0.0859
9.535,2.7061,0.0000,2.7061,0.9324,0.0000,0.9324,0.0428
9.541,2.7111,0.0000,2.7111,0.9299,0.0000,0.9299,0.0428
9.545,2.7152,0.0000,2.7152,0.9278,0.0000,0.9278,0.0428
9.550,2.7194,0.0000,2.7194,0.9255,0.0000,0.9255,0.0428
9.556,2.7238,0.0000,2.7238,0.9229,0.0000,0.9229,-0.0027
9.568,2.7334,0.0000,2.7334,0.9175,0.0000,0.9175,-0.0027
9.573,2.7370,0.0000,2.7370,0.9154,0.0000,0.9154,-0.0027
9.577,2.7399,0.0000,2.7399,0.9138,0.0000,0.9138,-0.0506
9.582,2.7432,0.0000,2.7432,0.9120,0.0000,0.9120,-0.0506
9.586,2.7460,0.0000,2.7460,0.9103,0.0000,0.9103,-0.0506
9.590,2.7488,0.0000,2.7488,0.9084,0.0000,0.9084,-0.0506
9.595,2.7515,0.0000,2.7515,0.9066,0.0000,0.9066,-0.0999
9.600,2.7545,0.0000,2.7545,0.9049,0.0000,0.9049,-0.0999
9.604,2.7571,0.0000,2.7571,0.9032,0.0000,0.9032,-0.0999
9.608,2.7596,0.0000,2.7596,0.9018,0.0000,0.9018,-0.0999
9.613,2.7620,0.0000,2.7620,0.9001,0.0000,0.9001,-0.0999
9.617,2.7644,0.0000,2.7644,0.8985,0.0000,0.8985,-0.1502
9.622,2.7673,0.0000,2.7673,0.8965,0.0000,0.8965,-0.1502
9.634,2.7733,0.0000,2.7733,0.8912,0.0000,0.8912,-0.2010
9.640,2.7764,0.0000,2.7764,0.8876,0.0000,0.8876,-0.2010
9.644,2.7784,0.0000,2.7784,0.8852,0.0000,0.8852,-0.2010
9.649,2.7803,0.0000,2.7803,0.8829,0.0000,0.8829,-0.2010
9.653,2.7822,0.0000,2.7822,0.8808,0.0000,0.8808,-0.2010
9.657,2.7842,0.0000,2.7842,0.8784,0.0000,0.8784,-0.2521
9.669,2.7889,0.0000,2.7889,0.8735,0.0000,0.8735,-0.2521
9.673,2.7906,0.0000,2.7906,0.8707,0.0000,0.8707,-0.2521
9.677,2.7923,0.0000,2.7923,0.8683,0.0000,0.8683,-0.3033
9.682,2.7941,0.0000,2.7941,0.8659,0.0000,0.8659,-0.3033
9.686,2.7956,0.0000,2.7956,0.8639,0.0000,0.8639,-0.3033
9.691,2.7972,0.0000,2.7972,0.8616,0.0000,0.8616,-0.3033
9.695,2.7987,0.0000,2.7987,0.8593,0.0000,0.8593,-0.3539
9.700,2.7861,0.0000,2.7861,0.8569,0.0000,0.8569,-0.3539
9.704,2.7715,0.0000,2.7715,0.8549,0.0000,0.8549,-0.3539
9.709,2.7567,0.0000,2.7567,0.8530,0.0000,0.8530,-0.3539
9.713,2.7432,0.0000,2.7432,0.8507,0.0000,0.8507,-0.3539
9.717,2.7297,0.0000,2.7297,0.8492,0.0000,0.8492,-0.4034
9.722,2.7132,0.0000,2.7132,0.8467,0.0000,0.8467,-0.4034
9.726,2.6995,0.0000,2.6995,0.8444,0.0000,0.8444,-0.4034
9.730,2.6863,0.0000,2.6863,0.8424,0.0000,0.8424,-0.4034
9.734,2.6729,0.0000,2.6729,0.8396,0.0000,0.8396,-0.4517
9.739,2.6564,0.0000,2.6564,0.8374,0.0000,0.8374,-0.4517
9.743,2.6431,0.0000,2.6431,0.8349,0.0000,0.8349,-0.4517
9.747,2.6299,0.0000,2.6299,0.8318,0.0000,0.8318,-0.4517
9.751,2.6169,0.0000,2.6169,0.8297,0.0000,0.8297,-0.4517
9.756,2.6026,0.0000,2.6026,0.8266,0.0000,0.8266,-0.4989
9.761,2.5865,0.0000,2.5865,0.8223,0.0000,0.8223,-0.4989
9.771,2.5518,0.0000,2.5518,0.8138,0.0000,0.8138,-0.4989
9.776,2.5375,0.0000,2.5375,0.8115,0.0000,0.8115,-0.5443
9.789,2.4963,0.0000,2.4963,0.8003,0.0000,0.8003,-0.5443
9.794,2.4792,0.0000,2.4792,0.7959,0.0000,0.7959,-0.5878
9.799,2.4638,0.0000,2.4638,0.7934,0.0000,0.7934,-0.5878
9.803,2.4504,0.0000,2.4504,0.7912,0.0000,0.7912,-0.5878
9.807,2.4371,0.0000,2.4371,0.7883,0.0000,0.7883,-0.5878
9.812,2.4244,0.0000,2.4244,0.7855,0.0000,0.7855,-0.5878
9.816,2.4104,0.0000,2.4104,0.7827,0.0000,0.7827,-0.6286
9.822,2.3932,0.0000,2.3932,0.7794,0.0000,0.7794,-0.6286
9.826,2.3802,0.0000,2.3802,0.7760,0.0000,0.7760,-0.6286
9.830,2.3674,0.0000,2.3674,0.7727,0.0000,0.7727,-0.6286
9.834,2.3546,0.0000,2.3546,0.7696,0.0000,0.7696,-0.6673
9.839,2.3399,0.0000,2.3399,0.7662,0.0000,0.7662,-0.6673
9.843,2.3276,0.0000,2.3276,0.7635,0.0000,0.7635,-0.6673
9.848,2.3145,0.0000,2.3145,0.7607,0.0000,0.7607,-0.6673
9.852,2.3020,0.0000,2.3020,0.7581,0.0000,0.7581,-0.6673
9.856,2.2891,0.0000,2.2891,0.7556,0.0000,0.7556,-0.7031
9.861,2.2750,0.0000,2.2750,0.7517,0.0000,0.7517,-0.7031
9.866,2.2619,0.0000,2.2619,0.7483,0.0000,0.7483,-0.7031
9.870,2.2490,0.0000,2.2490,0.7450,0.0000,0.7450,-0.7031
9.875,2.2351,0.0000,2.2351,0.7401,0.0000,0.7401,-0.7357
9.886,2.2013,0.0000,2.2013,0.7293,0.0000,0.7293,-0.7357
9.891,2.1885,0.0000,2.1885,0.7253,0.0000,0.7253,-0.7357
9.895,2.1757,0.0000,2.1757,0.7216,0.0000,0.7216,-0.7645
9.900,2.1621,0.0000,2.1621,0.7178,0.0000,0.7178,-0.7645
9.904,2.1496,0.0000,2.1496,0.7144,0.0000,0.7144,-0.7645
9.909,2.1374,0.0000,2.1374,0.7097,0.0000,0.7097,-0.7645
9.913,2.1255,0.0000,2.1255,0.7067,0.0000,0.7067,-0.7645
9.917,2.1141,0.0000,2.1141,0.7026,0.0000,0.7026,-0.7895
9.922,2.1004,0.0000,2.1004,0.6995,0.0000,0.6995,-0.7895
9.927,2.0876,0.0000,2.0876,0.6951,0.0000,0.6951,-0.7895
9.938,2.0553,0.0000,2.0553,0.6849,0.0000,0.6849,-0.8103
9.944,2.0395,0.0000,2.0395,0.6802,0.0000,0.6802,-0.8103
9.948,2.0283,0.0000,2.0283,0.6770,0.0000,0.6770,-0.8103
9.952,2.0173,0.0000,2.0173,0.6739,0.0000,0.6739,-0.8103
9.957,2.0054,0.0000,2.0054,0.6707,0.0000,0.6707,-0.8267
9.961,1.9929,0.0000,1.9929,0.6656,0.0000,0.6656,-0.8267
9.966,1.9822,0.0000,1.9822,0.6614,0.0000,0.6614,-0.8267
9.970,1.9708,0.0000,1.9708,0.6570,0.0000,0.6570,-0.8267
9.981,1.9404,0.0000,1.9404,0.6460,0.0000,0.6460,-0.8388
9.994,1.9069,0.0000,1.9069,0.6350,0.0000,0.6350,-0.8466
9.999,1.8945,0.0000,1.8945,0.6289,0.0000,0.6289,-0.8466
10.004,1.8832,0.0000,1.8832,0.6255,0.0000,0.6255,-0.8466
10.008,1.8724,0.0000,1.8724,0.6204,0.0000,0.6204,-0.8466
10.012,1.8623,0.0000,1.8623,0.6176,0.0000,0.6176,-0.8466
10.016,1.8520,0.0000,1.8520,0.6149,0.0000,0.6149,-0.8501
10.021,1.8405,0.0000,1.8405,0.6097,0.0000,0.6097,-0.8501
10.025,1.8304,0.0000,1.8304,0.6052,0.0000,0.6052,-0.8501
10.029,1.8205,0.0000,1.8205,0.6030,0.0000,0.6030,-0.8501
10.034,1.8103,0.0000,1.8103,0.5987,0.0000,0.5987,-0.8501
10.038,1.8000,0.0000,1.8000,0.5919,0.0000,0.5919,-0.8500
10.043,1.7885,0.0000,1.7885,0.5873,0.0000,0.5873,-0.8500
10.047,1.7781,0.0000,1.7781,0.5834,0.0000,0.5834,-0.8500
10.052,1.7678,0.0000,1.7678,0.5796,0.0000,0.5796,-0.8500
10.056,1.7576,0.0000,1.7576,0.5732,0.0000,0.5732,-0.8457
10.061,1.7467,0.0000,1.7467,0.5666,0.0000,0.5666,-0.8457
10.066,1.7363,0.0000,1.7363,0.5632,0.0000,0.5632,-0.8457
10.070,1.7257,0.0000,1.7257,0.5570,0.0000,0.5570,-0.8457
10.075,1.7151,0.0000,1.7151,0.5538,0.0000,0.5538,-0.8370
10.080,1.7035,0.0000,1.7035,0.5473,0.0000,0.5473,-0.8370
10.092,1.6765,0.0000,1.6765,0.5403,0.0000,0.5403,-0.8370
10.105,1.6498,0.0000,1.6498,0.5265,0.0000,0.5265,-0.8241
10.110,1.6392,0.0000,1.6392,0.5213,0.0000,0.5213,-0.8241
10.114,1.6304,0.0000,1.6304,0.5170,0.0000,0.5170,-0.8069
10.119,1.6203,0.0000,1.6203,0.5104,0.0000,0.5104,-0.8069
10.123,1.6107,0.0000,1.6107,0.5042,0.0000,0.5042,-0.8069
10.128,1.6018,0.0000,1.6018,0.5003,0.0000,0.5003,-0.8069
10.132,1.5933,0.0000,1.5933,0.4967,0.0000,0.4967,-0.8069
10.136,1.5847,0.0000,1.5847,0.4931,0.0000,0.4931,-0.7851
10.142,1.5744,0.0000,1.5744,0.4889,0.0000,0.4889,-0.7851
10.146,1.5658,0.0000,1.5658,0.4836,0.0000,0.4836,-0.7851
10.150,1.5579,0.0000,1.5579,0.4790,0.0000,0.4790,-0.7851
10.155,1.5496,0.0000,1.5496,0.4742,0.0000,0.4742,-0.7588
10.159,1.5405,0.0000,1.5405,0.4691,0.0000,0.4691,-0.7588
10.163,1.5327,0.0000,1.5327,0.4648,0.0000,0.4648,-0.7588
10.168,1.5250,0.0000,1.5250,0.4622,0.0000,0.4622,-0.7588
10.172,1.5166,0.0000,1.5166,0.4578,0.0000,0.4578,-0.7588
10.176,1.5090,0.0000,1.5090,0.4537,0.0000,0.4537,-0.7280
10.181,1.5007,0.0000,1.5007,0.4495,0.0000,0.4495,-0.7280
10.185,1.4933,0.0000,1.4933,0.4457,0.0000,0.4457,-0.7280
10.190,1.4855,0.0000,1.4855,0.4339,0.0000,0.4339,-0.7280
10.194,1.4783,0.0000,1.4783,0.4306,0.0000,0.4306,-0.6929
10.199,1.4698,0.0000,1.4698,0.4268,0.0000,0.4268,-0.6929
10.209,1.4512,0.0000,1.4512,0.4189,0.0000,0.4189,-0.6929
10.214,1.4440,0.0000,1.4440,0.4159,0.0000,0.4159,-0.6538
10.218,1.4363,0.0000,1.4363,0.4128,0.0000,0.4128,-0.6538
10.223,1.4289,0.0000,1.4289,0.4099,0.0000,0.4099,-0.6538
10.227,1.4223,0.0000,1.4223,0.4073,0.0000,0.4073,-0.6538
10.231,1.4155,0.0000,1.4155,0.3969,0.0000,0.3969,-0.6538
10.243,1.3966,0.0000,1.3966,0.3907,0.0000,0.3907,-0.6113
10.249,1.3876,0.0000,1.3876,0.3878,0.0000,0.3878,-0.6113
10.253,1.3809,0.0000,1.3809,0.3775,0.0000,0.3775,-0.6113
10.258,1.3745,0.0000,1.3745,0.3758,0.0000,0.3758,-0.5650
10.262,1.3677,0.0000,1.3677,0.3740,0.0000,0.3740,-0.5650
10.267,1.3615,0.0000,1.3615,0.3643,0.0000,0.3643,-0.5650
10.271,1.3553,0.0000,1.3553,0.3546,0.0000,0.3546,-0.5650
10.275,1.3495,0.0000,1.3495,0.3457,0.0000,0.3457,-0.5155
10.280,1.3429,0.0000,1.3429,0.3358,0.0000,0.3358,-0.5155
10.284,1.3370,0.0000,1.3370,0.3352,0.0000,0.3352,-0.5155
10.289,1.3310,0.0000,1.3310,0.3263,0.0000,0.3263,-0.5155
10.293,1.3251,0.0000,1.3251,0.3180,0.0000,0.3180,-0.5155
10.298,1.3188,0.0000,1.3188,0.3179,0.0000,0.3179,-0.4636
10.302,1.3117,0.0000,1.3117,0.3179,0.0000,0.3179,-0.4636
10.307,1.3047,0.0000,1.3047,0.3090,0.0000,0.3090,-0.4636
10.318,1.2874,0.0000,1.2874,0.3096,0.0000,0.3096,-0.4093
10.323,1.2787,0.0000,1.2787,0.3002,0.0000,0.3002,-0.4093
10.327,1.2707,0.0000,1.2707,0.3008,0.0000,0.3008,-0.4093
10.332,1.2625,0.0000,1.2625,0.2928,0.0000,0.2928,-0.4093
10.336,1.2542,0.0000,1.2542,0.2853,0.0000,0.2853,-0.3531
10.341,1.2443,0.0000,1.2443,0.2864,0.0000,0.2864,-0.3531
10.345,1.2352,0.0000,1.2352,0.2790,0.0000,0.2790,-0.3531
10.349,1.2262,0.0000,1.2262,0.2722,0.0000,0.2722,-0.3531
10.353,1.2165,0.0000,1.2165,0.2653,0.0000,0.2653,-0.3531
10.358,1.2064,0.0000,1.2064,0.2585,0.0000,0.2585,-0.2958
10.362,1.1944,0.0000,1.1944,0.2511,0.0000,0.2511,-0.2958
10.366,1.1840,0.0000,1.1840,0.2450,0.0000,0.2450,-0.2958
10.371,1.1726,0.0000,1.1726,0.2387,0.0000,0.2387,-0.2958
10.376,1.1595,0.0000,1.1595,0.2319,0.0000,0.2319,-0.2376
10.382,1.1407,0.0000,1.1407,0.2229,0.0000,0.2229,-0.2376
10.394,1.1024,0.0000,1.1024,0.2065,0.0000,0.2065,-0.1792
10.400,1.0831,0.0000,1.0831,0.1991,0.0000,0.1991,-0.1792
10.405,1.0678,0.0000,1.0678,0.2026,0.0000,0.2026,-0.1792
10.410,1.0518,0.0000,1.0518,0.1969,0.0000,0.1969,-0.1792
10.414,1.0369,0.0000,1.0369,0.1919,0.0000,0.1919,-0.1204
10.419,1.0192,0.0000,1.0192,0.1862,0.0000,0.1862,-0.1204
10.430,0.9729,0.0000,0.9729,0.1738,0.0000,0.1738,-0.1204
10.434,0.9467,0.0000,0.9467,0.1691,0.0000,0.1691,-0.0620
10.440,0.9168,0.0000,0.9168,0.1638,0.0000,0.1638,-0.0620
10.444,0.8928,0.0000,0.8928,0.1596,0.0000,0.1596,-0.0620
10.448,0.8706,0.0000,0.8706,0.1557,0.0000,0.1557,-0.0620
10.452,0.8488,0.0000,0.8488,0.1519,0.0000,0.1519,-0.0620
10.457,0.8245,0.0000,0.8245,0.1386,0.0000,0.1386,-0.0039
10.461,0.8004,0.0000,0.8004,0.1348,0.0000,0.1348,-0.0039
10.465,0.7793,0.0000,0.7793,0.1314,0.0000,0.1314,-0.0039
10.470,0.7556,0.0000,0.7556,0.1277,0.0000,0.1277,-0.0039
10.474,0.7338,0.0000,0.7338,0.1157,0.0000,0.1157,0.0533
10.479,0.7109,0.0000,0.7109,0.1125,0.0000,0.1125,0.0533
10.483,0.6910,0.0000,0.6910,0.1097,0.0000,0.1097,0.0533
10.488,0.6700,0.0000,0.6700,0.1068,0.0000,0.1068,0.0533
10.492,0.6497,0.0000,0.6497,0.1041,0.0000,0.1041,0.0533
10.496,0.6304,0.0000,0.6304,0.1015,0.0000,0.1015,0.1098
10.501,0.6079,0.0000,0.6079,0.0986,0.0000,0.0986,0.1098
10.505,0.5869,0.0000,0.5869,0.0959,0.0000,0.0959,0.1098
10.510,0.5676,0.0000,0.5676,0.0852,0.0000,0.0852,0.1098
10.514,0.5492,0.0000,0.5492,0.0831,0.0000,0.0831,0.1098
10.518,0.5304,0.0000,0.5304,0.0810,0.0000,0.0810,0.1653
10.523,0.5066,0.0000,0.5066,0.0785,0.0000,0.0785,0.1653
10.534,0.4566,0.0000,0.4566,0.0732,0.0000,0.0732,0.2367
10.547,0.3971,0.0000,0.3971,0.0674,0.0000,0.0674,0.2367
10.554,0.3686,0.0000,0.3686,0.0518,0.0000,0.0518,0.3099
10.560,0.3448,0.0000,0.3448,0.0501,0.0000,0.0501,0.3099
10.564,0.3254,0.0000,0.3254,0.0487,0.0000,0.0487,0.3099
10.569,0.3061,0.0000,0.3061,0.0385,0.0000,0.0385,0.3099
10.573,0.2878,0.0000,0.2878,0.0290,0.0000,0.0290,0.3099
10.577,0.2705,0.0000,0.2705,0.0202,0.0000,0.0202,0.3973
10.582,0.2501,0.0000,0.2501,0.0197,0.0000,0.0197,0.3973
10.586,0.2320,0.0000,0.2320,0.0107,0.0000,0.0107,0.3973
10.591,0.2138,0.0000,0.2138,0.0020,0.0000,0.0020,0.3973
10.595,0.1958,0.0000,0.1958,0.0019,0.0000,0.0019,0.4844
10.600,0.1743,0.0000,0.1743,-0.0082,0.0000,-0.0082,0.4844
10.604,0.1562,0.0000,0.1562,-0.0165,0.0000,-0.0165,0.4844
10.609,0.1389,0.0000,0.1389,-0.0242,0.0000,-0.0242,0.4844
10.613,0.1206,0.0000,0.1206,-0.0321,0.0000,-0.0321,0.4844
10.617,0.1038,0.0000,0.1038,-0.0314,0.0000,-0.0314,0.5659
10.622,0.0836,0.0000,0.0836,-0.0399,0.0000,-0.0399,0.5659
10.627,0.0645,0.0000,0.0645,-0.0498,0.0000,-0.0498,0.5659
10.637,0.0193,0.0000,0.0193,-0.0466,0.0000,-0.0466,0.6413
10.643,-0.0017,0.0000,-0.0017,-0.0551,0.0000,-0.0551,0.6413
10.647,-0.0190,0.0000,-0.0190,-0.0620,0.0000,-0.0620,0.6413
10.651,-0.0356,0.0000,-0.0356,-0.0701,0.0000,-0.0701,0.6413
10.655,-0.0528,0.0000,-0.0528,-0.0784,0.0000,-0.0784,0.7104
10.661,-0.0746,0.0000,-0.0746,-0.0886,0.0000,-0.0886,0.7104
10.665,-0.0912,0.0000,-0.0912,-0.0943,0.0000,-0.0943,0.7104
10.669,-0.1081,0.0000,-0.1081,-0.1000,0.0000,-0.1000,0.7104
10.674,-0.1261,0.0000,-0.1261,-0.1059,0.0000,-0.1059,0.7729
10.678,-0.1453,0.0000,-0.1453,-0.1121,0.0000,-0.1121,0.7729
10.683,-0.1615,0.0000,-0.1615,-0.1188,0.0000,-0.1188,0.7729
10.687,-0.1788,0.0000,-0.1788,-0.1240,0.0000,-0.1240,0.7729
10.699,-0.2272,0.0000,-0.2272,-0.1430,0.0000,-0.1430,0.8284
10.705,-0.2524,0.0000,-0.2524,-0.1524,0.0000,-0.1524,0.8284
10.710,-0.2698,0.0000,-0.2698,-0.1587,0.0000,-0.1587,0.8284
10.714,-0.2858,0.0000,-0.2858,-0.1643,0.0000,-0.1643,0.8771
10.719,-0.3049,0.0000,-0.3049,-0.1687,0.0000,-0.1687,0.8771
10.723,-0.3222,0.0000,-0.3222,-0.1745,0.0000,-0.1745,0.8771
10.728,-0.3380,0.0000,-0.3380,-0.1779,0.0000,-0.1779,0.8771
10.732,-0.3537,0.0000,-0.3537,-0.1829,0.0000,-0.1829,0.8771
10.736,-0.3715,0.0000,-0.3715,-0.1884,0.0000,-0.1884,0.9185
10.748,-0.4156,0.0000,-0.4156,-0.2088,0.0000,-0.2088,0.9185
10.752,-0.4328,0.0000,-0.4328,-0.2134,0.0000,-0.2134,0.9185
10.757,-0.4498,0.0000,-0.4498,-0.2178,0.0000,-0.2178,0.9528
10.761,-0.4680,0.0000,-0.4680,-0.2256,0.0000,-0.2256,0.9528
10.766,-0.4846,0.0000,-0.4846,-0.2324,0.0000,-0.2324,0.9528
10.771,-0.5028,0.0000,-0.5028,-0.2396,0.0000,-0.2396,0.9528
10.775,-0.5200,0.0000,-0.5200,-0.2463,0.0000,-0.2463,0.9797
10.781,-0.5426,0.0000,-0.5426,-0.2547,0.0000,-0.2547,0.9797
10.786,-0.5612,0.0000,-0.5612,-0.2599,0.0000,-0.2599,0.9797
10.791,-0.5797,0.0000,-0.5797,-0.2664,0.0000,-0.2664,0.9797
10.796,-0.5984,0.0000,-0.5984,-0.2727,0.0000,-0.2727,0.9989
10.801,-0.6187,0.0000,-0.6187,-0.2821,0.0000,-0.2821,0.9989
10.806,-0.6372,0.0000,-0.6372,-0.2903,0.0000,-0.2903,0.9989
10.811,-0.6552,0.0000,-0.6552,-0.2956,0.0000,-0.2956,0.9989
10.815,-0.6725,0.0000,-0.6725,-0.3029,0.0000,-0.3029,1.0104
10.821,-0.6932,0.0000,-0.6932,-0.3113,0.0000,-0.3113,1.0104
10.826,-0.7112,0.0000,-0.7112,-0.3183,0.0000,-0.3183,1.0104
10.830,-0.7290,0.0000,-0.7290,-0.3249,0.0000,-0.3249,1.0104
10.835,-0.7465,0.0000,-0.7465,-0.3333,0.0000,-0.3333,1.0419
10.841,-0.7692,0.0000,-0.7692,-0.3411,0.0000,-0.3411,1.0419
10.854,-0.8222,0.0000,-0.8222,-0.3640,0.0000,-0.3640,1.0707
10.861,-0.8476,0.0000,-0.8476,-0.3742,0.0000,-0.3742,1.0707
10.866,-0.8646,0.0000,-0.8646,-0.3807,0.0000,-0.3807,1.0707
