Time,Input_Surge,Gain_Surge,Output_Surge,Input_Sway,Gain_Sway,Output_Sway,Input_Heave,Gain_Heave,Output_Heave
17.713,-2.8063,0.2520,-0.0387,-0.9308,0.0921,0.0921,-0.0753,0.0000,0.1220
17.718,-2.8138,0.2526,-0.0382,-0.9452,0.0926,0.0926,-0.1308,0.0000,0.1220
17.722,-2.8206,0.2532,-0.0377,-0.9516,0.0933,0.0933,-0.1308,0.0000,0.1220
17.727,-2.8269,0.2539,-0.0372,-0.9576,0.0939,0.0939,-0.1308,0.0000,0.1220
17.731,-2.8327,0.2544,-0.0367,-0.9632,0.0944,0.0944,-0.1308,0.0000,0.1220
17.735,-2.8380,0.2549,-0.0363,-0.9682,0.0949,0.0949,-0.1308,0.0000,0.1220
17.739,-2.8433,0.2554,-0.0359,-0.9805,0.0953,0.0953,-0.1901,0.0000,0.1220
17.744,-2.8494,0.2559,-0.0354,-0.9865,0.0958,0.0958,-0.1901,0.0000,0.1220
17.748,-2.8543,0.2564,-0.0349,-0.9913,0.0964,0.0964,-0.1901,0.0000,0.1220
17.752,-2.8592,0.2569,-0.0345,-0.9960,0.0968,0.0968,-0.1901,0.0000,0.1220
17.757,-2.8653,0.2573,-0.0341,-1.0089,0.0972,0.0972,-0.2512,0.0000,0.1220
17.762,-2.8718,0.2579,-0.0336,-1.0156,0.0978,0.0978,-0.2512,0.0000,0.1220
17.766,-2.8755,0.2585,-0.0330,-1.0194,0.0984,0.0984,-0.2512,0.0000,0.1220
17.770,-2.8804,0.2588,-0.0326,-1.0245,0.0987,0.0987,-0.2512,0.0000,0.1220
17.777,-2.8882,0.2592,-0.0322,-1.0422,0.0992,0.0992,-0.2518,0.0000,0.1220
17.781,-2.8923,0.2599,-0.0314,-1.0465,0.0999,0.0999,-0.2518,0.0000,0.1220
17.785,-2.8958,0.2603,-0.0310,-1.0502,0.1003,0.1003,-0.2518,0.0000,0.1220
17.788,-2.8991,0.2606,-0.0307,-1.0537,0.1006,0.1006,-0.2518,0.0000,0.1220
17.792,-2.9027,0.2609,-0.0303,-1.0576,0.1009,0.1009,-0.2518,0.0000,0.1220
17.796,-2.9062,0.2612,-0.0300,-1.0616,0.1013,0.1013,-0.2518,0.0000,0.1220
17.802,-2.9120,0.2616,-0.0296,-1.0775,0.1017,0.1017,-0.2596,0.0000,0.1220
17.806,-2.9156,0.2621,-0.0289,-1.0824,0.1023,0.1023,-0.2596,0.0000,0.1220
17.810,-2.9187,0.2624,-0.0285,-1.0869,0.1027,0.1027,-0.2596,0.0000,0.1220
17.813,-2.9214,0.2627,-0.0282,-1.0910,0.1031,0.1031,-0.2596,0.0000,0.1220
17.816,-2.9242,0.2629,-0.0279,-1.1036,0.1035,0.1035,-0.2733,0.0000,0.1220
17.821,-2.9277,0.2632,-0.0275,-1.1097,0.1039,0.1039,-0.2733,0.0000,0.1220
17.825,-2.9306,0.2635,-0.0271,-1.1149,0.1045,0.1045,-0.2733,0.0000,0.1220
17.828,-2.9332,0.2638,-0.0267,-1.1199,0.1049,0.1049,-0.2733,0.0000,0.1220
17.831,-2.9358,0.2640,-0.0264,-1.1248,0.1054,0.1054,-0.2733,0.0000,0.1220
17.835,-2.9382,0.2642,-0.0261,-1.1295,0.1058,0.1058,-0.2733,0.0000,0.1220
17.838,-2.9408,0.2644,-0.0258,-1.1420,0.1062,0.1062,-0.2921,0.0000,0.1220
17.842,-2.9437,0.2647,-0.0254,-1.1474,0.1067,0.1067,-0.2921,0.0000,0.1220
17.846,-2.9460,0.2649,-0.0250,-1.1519,0.1072,0.1072,-0.2921,0.0000,0.1220
17.849,-2.9482,0.2651,-0.0247,-1.1561,0.1076,0.1076,-0.2921,0.0000,0.1220
17.852,-2.9504,0.2653,-0.0244,-1.1604,0.1079,0.1079,-0.2921,0.0000,0.1220
17.856,-2.9528,0.2655,-0.0241,-1.1719,0.1083,0.1083,-0.3235,0.0000,0.1220
17.860,-2.9554,0.2658,-0.0237,-1.1771,0.1088,0.1088,-0.3235,0.0000,0.1220
17.864,-2.9575,0.2660,-0.0234,-1.1811,0.1092,0.1092,-0.3235,0.0000,0.1220
17.867,-2.9594,0.2662,-0.0231,-1.1850,0.1096,0.1096,-0.3235,0.0000,0.1220
17.870,-2.9615,0.2663,-0.0228,-1.1892,0.1099,0.1099,-0.3235,0.0000,0.1220
17.874,-2.9636,0.2665,-0.0224,-1.1933,0.1103,0.1103,-0.3235,0.0000,0.1220
17.879,-2.9663,0.2667,-0.0221,-1.2047,0.1107,0.1107,-0.3595,0.0000,0.1220
17.886,-2.9706,0.2670,-0.0217,-1.2136,0.1112,0.1112,-0.3595,0.0000,0.1220
17.890,-2.9724,0.2674,-0.0210,-1.2172,0.1120,0.1120,-0.3595,0.0000,0.1220
17.894,-2.9743,0.2675,-0.0207,-1.2210,0.1123,0.1123,-0.3595,0.0000,0.1220
17.897,-2.9759,0.2677,-0.0203,-1.2301,0.1126,0.1126,-0.3978,0.0000,0.1220
17.901,-2.9781,0.2678,-0.0200,-1.2345,0.1130,0.1130,-0.3978,0.0000,0.1220
17.905,-2.9798,0.2680,-0.0197,-1.2380,0.1133,0.1133,-0.3978,0.0000,0.1220
17.910,-2.9822,0.2682,-0.0193,-1.2429,0.1137,0.1137,-0.3978,0.0000,0.1220
17.915,-2.9844,0.2684,-0.0189,-1.2476,0.1141,0.1141,-0.3978,0.0000,0.1220
17.926,-2.9894,0.2686,-0.0185,-1.2664,0.1145,0.1145,-0.4548,0.0000,0.1220
17.932,-2.9917,0.2690,-0.0175,-1.2734,0.1158,0.1158,-0.4548,0.0000,0.1220
17.936,-2.9934,0.2693,-0.0170,-1.2791,0.1165,0.1165,-0.4548,0.0000,0.1220
17.940,-2.9949,0.2694,-0.0167,-1.2886,0.1170,0.1170,-0.5140,0.0000,0.1220
17.944,-2.9965,0.2695,-0.0164,-1.2944,0.1174,0.1174,-0.5140,0.0000,0.1220
17.947,-2.9978,0.2697,-0.0160,-1.2997,0.1180,0.1180,-0.5140,0.0000,0.1220
17.953,-2.9999,0.2698,-0.0157,-1.3082,0.1185,0.1185,-0.5140,0.0000,0.1220
17.957,-3.0012,0.2700,-0.0152,-1.3167,0.1192,0.1192,-0.5840,0.0000,0.1220
17.961,-3.0026,0.2701,-0.0149,-1.3224,0.1197,0.1197,-0.5840,0.0000,0.1220
17.965,-3.0037,0.2702,-0.0146,-1.3272,0.1202,0.1202,-0.5840,0.0000,0.1220
17.968,-3.0049,0.2703,-0.0143,-1.3317,0.1206,0.1206,-0.5840,0.0000,0.1220
17.971,-3.0059,0.2704,-0.0140,-1.3360,0.1210,0.1210,-0.5840,0.0000,0.1220
17.975,-3.0070,0.2705,-0.0138,-1.3404,0.1214,0.1214,-0.5840,0.0000,0.1220
17.980,-3.0085,0.2706,-0.0135,-1.3594,0.1218,0.1218,-0.6533,0.0000,0.1220
17.987,-3.0108,0.2708,-0.0131,-1.3688,0.1223,0.1223,-0.6533,0.0000,0.1220
17.991,-3.0118,0.2710,-0.0125,-1.3730,0.1232,0.1232,-0.6533,0.0000,0.1220
17.995,-3.0129,0.2711,-0.0122,-1.3773,0.1236,0.1236,-0.6533,0.0000,0.1220
17.999,-3.0139,0.2712,-0.0119,-1.3815,0.1240,0.1240,-0.7203,0.0000,0.1220
18.003,-3.0149,0.2713,-0.0116,-1.3856,0.1243,0.1243,-0.7203,0.0000,0.1220
18.006,-3.0158,0.2713,-0.0113,-1.3890,0.1247,0.1247,-0.7203,0.0000,0.1220
18.010,-3.0168,0.2714,-0.0111,-1.3929,0.1250,0.1250,-0.7203,0.0000,0.1220
18.013,-3.0176,0.2715,-0.0108,-1.3962,0.1254,0.1254,-0.7203,0.0000,0.1220
18.016,-3.0184,0.2716,-0.0105,-1.3994,0.1257,0.1257,-0.7846,0.0000,0.1220
18.020,-3.0194,0.2717,-0.0103,-1.4029,0.1259,0.1259,-0.7846,0.0000,0.1220
18.024,-3.0202,0.2717,-0.0100,-1.4060,0.1263,0.1263,-0.7846,0.0000,0.1220
18.028,-3.0211,0.2718,-0.0097,-1.4095,0.1265,0.1265,-0.7846,0.0000,0.1220
18.031,-3.0218,0.2719,-0.0094,-1.4123,0.1269,0.1269,-0.7846,0.0000,0.1220
18.034,-3.0225,0.2720,-0.0092,-1.4152,0.1271,0.1271,-0.7846,0.0000,0.1220
18.038,-3.0232,0.2720,-0.0089,-1.4182,0.1274,0.1274,-0.8460,0.0000,0.1220
18.042,-3.0241,0.2721,-0.0087,-1.4227,0.1276,0.1276,-0.8460,0.0000,0.1220
18.045,-3.0248,0.2722,-0.0084,-1.4265,0.1280,0.1280,-0.8460,0.0000,0.1220
18.049,-3.0255,0.2722,-0.0081,-1.4302,0.1284,0.1284,-0.8460,0.0000,0.1220
18.052,-3.0261,0.2723,-0.0079,-1.4341,0.1287,0.1287,-0.8460,0.0000,0.1220
18.055,-3.0268,0.2724,-0.0077,-1.4385,0.1291,0.1291,-0.8460,0.0000,0.1220
18.061,-3.0278,0.2724,-0.0074,-1.4457,0.1295,0.1295,-0.9141,0.0000,0.1220
18.066,-3.0287,0.2725,-0.0070,-1.4526,0.1301,0.1301,-0.9141,0.0000,0.1220
18.069,-3.0293,0.2726,-0.0067,-1.4573,0.1307,0.1307,-0.9141,0.0000,0.1220
18.073,-3.0299,0.2726,-0.0065,-1.4625,0.1312,0.1312,-0.9141,0.0000,0.1220
18.076,-3.0305,0.2727,-0.0062,-1.4679,0.1316,0.1316,-0.9792,0.0000,0.1220
18.080,-3.0311,0.2727,-0.0060,-1.4734,0.1321,0.1321,-0.9792,0.0000,0.1220
18.085,-3.0319,0.2728,-0.0057,-1.4798,0.1326,0.1326,-0.9792,0.0000,0.1220
18.092,-3.0331,0.2729,-0.0054,-1.4903,0.1332,0.1332,-0.9792,0.0000,0.1220
18.096,-3.0337,0.2730,-0.0049,-1.4954,0.1341,0.1341,-1.0505,0.0000,0.1220
18.101,-3.0343,0.2730,-0.0046,-1.5009,0.1346,0.1346,-1.0505,0.0000,0.1220
18.108,-3.0353,0.2731,-0.0043,-1.5089,0.1351,0.1351,-1.0505,0.0000,0.1220
18.112,-3.0359,0.2732,-0.0038,-1.5135,0.1358,0.1358,-1.0505,0.0000,0.1220
18.115,-3.0364,0.2732,-0.0036,-1.5173,0.1362,0.1362,-1.0505,0.0000,0.1220
18.119,-3.0368,0.2733,-0.0033,-1.5209,0.1366,0.1366,-1.1245,0.0000,0.1220
18.123,-3.0373,0.2733,-0.0031,-1.5250,0.1369,0.1369,-1.1245,0.0000,0.1220
18.127,-3.0378,0.2734,-0.0029,-1.5287,0.1372,0.1372,-1.1245,0.0000,0.1220
18.130,-3.0382,0.2734,-0.0026,-1.5318,0.1376,0.1376,-1.1245,0.0000,0.1220
18.133,-3.0386,0.2734,-0.0024,-1.5348,0.1379,0.1379,-1.1245,0.0000,0.1220
18.137,-3.0390,0.2735,-0.0022,-1.5377,0.1381,0.1381,-1.2051,0.0000,0.1220
18.141,-2.9963,0.2735,-0.0020,-1.5412,0.1384,0.1384,-1.2051,0.0000,0.1220
18.144,-2.9451,0.2697,-0.0017,-1.5444,0.1387,0.1387,-1.2051,0.0000,0.1220
18.148,-2.8962,0.2651,-0.0015,-1.5477,0.1390,0.1390,-1.2051,0.0000,0.1220
18.151,-2.8486,0.2607,-0.0013,-1.5511,0.1393,0.1393,-1.2051,0.0000,0.1220
18.154,-2.7998,0.2564,-0.0012,-1.5548,0.1396,0.1396,-1.2051,0.0000,0.1220
18.158,-2.7525,0.2520,-0.0010,-1.5586,0.1399,0.1399,-1.2781,0.0000,0.1220
18.162,-2.6981,0.2477,-0.0008,-1.5638,0.1403,0.1403,-1.2781,0.0000,0.1220
18.165,-2.6492,0.2428,-0.0007,-1.5691,0.1407,0.1407,-1.2781,0.0000,0.1220
18.169,-2.6031,0.2384,-0.0005,-1.5748,0.1412,0.1412,-1.2781,0.0000,0.1220
18.172,-2.5593,0.2343,-0.0004,-1.5808,0.1417,0.1417,-1.2781,0.0000,0.1220
18.176,-2.5146,0.2303,-0.0003,-1.5876,0.1423,0.1423,-1.2781,0.0000,0.1220
18.179,-2.4708,0.2263,-0.0001,-1.5948,0.1429,0.1429,-1.3429,0.0000,0.1220
18.183,-2.4194,0.2224,0.0000,-1.6044,0.1435,0.1435,-1.3429,0.0000,0.1220
18.187,-2.3762,0.2177,0.0001,-1.6131,0.1444,0.1444,-1.3429,0.0000,0.1220
18.190,-2.3362,0.2139,0.0002,-1.6218,0.1452,0.1452,-1.3429,0.0000,0.1220
18.195,-2.2809,0.2103,0.0003,-1.6352,0.1460,0.1460,-1.3429,0.0000,0.1220
18.202,-2.2010,0.2053,0.0003,-1.6573,0.1472,0.1472,-1.3992,0.0000,0.1220
18.206,-2.1544,0.1981,0.0005,-1.6713,0.1492,0.1492,-1.3992,0.0000,0.1220
18.211,-2.0987,0.1939,0.0005,-1.6889,0.1504,0.1504,-1.3992,0.0000,0.1220
18.216,-2.0521,0.1889,0.0006,-1.7042,0.1520,0.1520,-1.3992,0.0000,0.1220
18.219,-2.0152,0.1847,0.0006,-1.7167,0.1534,0.1534,-1.4467,0.0000,0.1220
18.223,-1.9741,0.1814,0.0006,-1.7312,0.1545,0.1545,-1.4467,0.0000,0.1220
18.227,-1.9356,0.1777,0.0006,-1.7451,0.1558,0.1558,-1.4467,0.0000,0.1220
18.231,-1.9001,0.1742,0.0006,-1.7585,0.1571,0.1571,-1.4467,0.0000,0.1220
18.234,-1.8676,0.1710,0.0006,-1.7711,0.1583,0.1583,-1.4467,0.0000,0.1220
18.238,-1.8358,0.1681,0.0006,-1.7839,0.1594,0.1594,-1.4974,0.0000,0.1220
18.242,-1.7992,0.1652,0.0006,-1.7991,0.1605,0.1605,-1.4974,0.0000,0.1220
18.245,-1.7672,0.1619,0.0006,-1.8128,0.1619,0.1619,-1.4974,0.0000,0.1220
18.248,-1.7365,0.1590,0.0006,-1.8263,0.1632,0.1632,-1.4974,0.0000,0.1220
18.252,-1.7063,0.1563,0.0005,-1.8401,0.1644,0.1644,-1.4974,0.0000,0.1220
18.258,-1.6523,0.1536,0.0005,-1.8663,0.1656,0.1656,-1.5391,0.0000,0.1220
18.263,-1.6132,0.1487,0.0004,-1.8860,0.1680,0.1680,-1.5391,0.0000,0.1220
18.266,-1.5834,0.1452,0.0003,-1.9015,0.1697,0.1697,-1.5391,0.0000,0.1220
18.270,-1.5567,0.1425,0.0003,-1.9158,0.1711,0.1711,-1.5391,0.0000,0.1220
18.273,-1.5263,0.1401,0.0002,-1.9328,0.1724,0.1724,-1.5391,0.0000,0.1220
18.277,-1.4956,0.1374,0.0002,-1.9505,0.1739,0.1739,-1.5729,0.0000,0.1220
18.282,-1.4622,0.1346,0.0001,-1.9649,0.1755,0.1755,-1.5729,0.0000,0.1220
18.285,-1.4377,0.1316,0.0000,-1.9723,0.1768,0.1768,-1.5729,0.0000,0.1220
18.288,-1.4128,0.1294,-0.0001,-1.9763,0.1775,0.1775,-1.5729,0.0000,0.1220
18.292,-1.3864,0.1272,-0.0002,-1.9767,0.1779,0.1779,-1.5729,0.0000,0.1220
18.297,-1.3539,0.1248,-0.0003,-1.9708,0.1779,0.1779,-1.6066,0.0000,0.1220
18.304,-1.2998,0.1218,-0.0004,-1.9429,0.1774,0.1774,-1.6066,0.0000,0.1220
18.309,-1.2699,0.1170,-0.0006,-1.9215,0.1749,0.1749,-1.6066,0.0000,0.1220
18.312,-1.2458,0.1143,-0.0008,-1.9000,0.1729,0.1729,-1.6066,0.0000,0.1220
18.316,-1.2241,0.1121,-0.0009,-1.8773,0.1710,0.1710,-1.6066,0.0000,0.1220
18.319,-1.2025,0.1102,-0.0010,-1.8510,0.1690,0.1690,-1.6306,0.0000,0.1220
18.323,-1.1779,0.1082,-0.0011,-1.8163,0.1666,0.1666,-1.6306,0.0000,0.1220
18.327,-1.1534,0.1060,-0.0013,-1.7767,0.1635,0.1635,-1.6306,0.0000,0.1220
18.331,-1.1327,0.1038,-0.0014,-1.7434,0.1599,0.1599,-1.6306,0.0000,0.1220
18.334,-1.1129,0.1019,-0.0015,-1.7119,0.1569,0.1569,-1.6306,0.0000,0.1220
18.337,-1.0928,0.1002,-0.0017,-1.6802,0.1541,0.1541,-1.6549,0.0000,0.1220
18.341,-1.0700,0.0984,-0.0018,-1.6445,0.1512,0.1512,-1.6549,0.0000,0.1220
18.345,-1.0504,0.0963,-0.0020,-1.6142,0.1480,0.1480,-1.6549,0.0000,0.1220
18.348,-1.0321,0.0945,-0.0021,-1.5862,0.1453,0.1453,-1.6549,0.0000,0.1220
18.352,-1.0138,0.0929,-0.0022,-1.5585,0.1428,0.1428,-1.6549,0.0000,0.1220
18.355,-0.9955,0.0912,-0.0024,-1.5310,0.1403,0.1403,-1.6549,0.0000,0.1220
18.359,-0.9771,0.0896,-0.0025,-1.5038,0.1378,0.1378,-1.6688,0.0000,0.1220
18.364,-0.9488,0.0879,-0.0027,-1.4624,0.1353,0.1353,-1.6688,0.0000,0.1220
18.369,-0.9267,0.0854,-0.0029,-1.4306,0.1316,0.1316,-1.6688,0.0000,0.1220
18.372,-0.9105,0.0834,-0.0031,-1.4076,0.1287,0.1287,-1.6688,0.0000,0.1220
18.376,-0.8933,0.0819,-0.0033,-1.3834,0.1267,0.1267,-1.6688,0.0000,0.1220
18.379,-0.8777,0.0804,-0.0035,-1.3617,0.1245,0.1245,-1.6713,0.0000,0.1220
18.383,-0.8607,0.0790,-0.0036,-1.3384,0.1226,0.1226,-1.6713,0.0000,0.1220
18.387,-0.8416,0.0775,-0.0038,-1.3125,0.1205,0.1205,-1.6713,0.0000,0.1220
18.391,-0.8250,0.0757,-0.0040,-1.2905,0.1181,0.1181,-1.6713,0.0000,0.1220
18.394,-0.8091,0.0743,-0.0042,-1.2697,0.1161,0.1161,-1.6713,0.0000,0.1220
18.399,-0.7891,0.0728,-0.0044,-1.2439,0.1143,0.1143,-1.6624,0.0000,0.1220
18.407,-0.7560,0.0710,-0.0046,-1.2029,0.1120,0.1120,-1.6624,0.0000,0.1220
18.413,-0.7315,0.0680,-0.0050,-1.1735,0.1083,0.1083,-1.6624,0.0000,0.1220
18.417,-0.7173,0.0658,-0.0053,-1.1569,0.1056,0.1056,-1.6498,0.0000,0.1220
18.421,-0.7023,0.0646,-0.0055,-1.1396,0.1041,0.1041,-1.6498,0.0000,0.1220
18.424,-0.6884,0.0632,-0.0057,-1.1240,0.1026,0.1026,-1.6498,0.0000,0.1220
18.428,-0.6749,0.0620,-0.0059,-1.1091,0.1012,0.1012,-1.6498,0.0000,0.1220
18.432,-0.6619,0.0607,-0.0061,-1.0951,0.0998,0.0998,-1.6498,0.0000,0.1220
18.435,-0.6492,0.0596,-0.0063,-1.0817,0.0986,0.0986,-1.6498,0.0000,0.1220
18.439,-0.6362,0.0584,-0.0065,-1.0683,0.0974,0.0974,-1.6263,0.0000,0.1220
18.443,-0.6218,0.0573,-0.0067,-1.0540,0.0961,0.0961,-1.6263,0.0000,0.1220
18.447,-0.6097,0.0560,-0.0070,-1.0422,0.0949,0.0949,-1.6263,0.0000,0.1220
18.451,-0.5984,0.0549,-0.0072,-1.0316,0.0938,0.0938,-1.6263,0.0000,0.1220
18.454,-0.5871,0.0539,-0.0074,-1.0213,0.0928,0.0928,-1.6263,0.0000,0.1220
18.458,-0.5755,0.0528,-0.0076,-1.0111,0.0919,0.0919,-1.5914,0.0000,0.1220
18.462,-0.5630,0.0518,-0.0078,-1.0005,0.0910,0.0910,-1.5914,0.0000,0.1220
18.465,-0.5528,0.0507,-0.0080,-0.9921,0.0900,0.0900,-1.5914,0.0000,0.1220
18.468,-0.5432,0.0498,-0.0083,-0.9845,0.0893,0.0893,-1.5914,0.0000,0.1220
18.472,-0.5336,0.0489,-0.0086,-0.9772,0.0886,0.0886,-1.5914,0.0000,0.1220
18.475,-0.5234,0.0480,-0.0088,-0.9697,0.0879,0.0879,-1.5914,0.0000,0.1220
18.479,-0.5138,0.0471,-0.0092,-0.9631,0.0873,0.0873,-1.5488,0.0000,0.1220
18.483,-0.5035,0.0462,-0.0094,-0.9562,0.0867,0.0867,-1.5488,0.0000,0.1220
18.486,-0.4944,0.0453,-0.0098,-0.9505,0.0861,0.0861,-1.5488,0.0000,0.1220
18.489,-0.4852,0.0445,-0.0100,-0.9450,0.0855,0.0855,-1.5488,0.0000,0.1220
18.493,-0.4760,0.0437,-0.0103,-0.9398,0.0850,0.0850,-1.5488,0.0000,0.1220
18.497,-0.4660,0.0428,-0.0106,-0.9347,0.0846,0.0846,-1.4943,0.0000,0.1220
18.502,-0.4527,0.0419,-0.0109,-0.9287,0.0841,0.0841,-1.4943,0.0000,0.1220
18.510,-0.4342,0.0407,-0.0114,-0.9220,0.0836,0.0836,-1.4943,0.0000,0.1220
18.515,-0.4220,0.0391,-0.0120,-0.9183,0.0830,0.0830,-1.4943,0.0000,0.1220
18.520,-0.4109,0.0380,-0.0124,-0.9156,0.0826,0.0826,-1.4313,0.0000,0.1220
18.524,-0.4013,0.0370,-0.0128,-0.9139,0.0824,0.0824,-1.4313,0.0000,0.1220
18.528,-0.3934,0.0361,-0.0131,-0.9128,0.0822,0.0822,-1.4313,0.0000,0.1220
18.531,-0.3858,0.0354,-0.0134,-0.9121,0.0821,0.0821,-1.4313,0.0000,0.1220
18.535,-0.3781,0.0347,-0.0137,-0.9119,0.0821,0.0821,-1.4313,0.0000,0.1220
18.538,-0.3712,0.0340,-0.0139,-0.9121,0.0821,0.0821,-1.3578,0.0000,0.1220
18.543,-0.3626,0.0334,-0.0142,-0.9129,0.0821,0.0821,-1.3578,0.0000,0.1220
18.546,-0.3558,0.0326,-0.0145,-0.9139,0.0822,0.0822,-1.3578,0.0000,0.1220
18.549,-0.3495,0.0320,-0.0148,-0.9152,0.0823,0.0823,-1.3578,0.0000,0.1220
18.553,-0.3433,0.0315,-0.0150,-0.9168,0.0824,0.0824,-1.3578,0.0000,0.1220
18.556,-0.3366,0.0309,-0.0153,-0.9189,0.0825,0.0825,-1.2738,0.0000,0.1220
18.561,-0.3287,0.0303,-0.0155,-0.9219,0.0827,0.0827,-1.2738,0.0000,0.1220
18.567,-0.3181,0.0296,-0.0159,-0.9272,0.0830,0.0830,-1.2738,0.0000,0.1220
18.570,-0.3122,0.0286,-0.0163,-0.9305,0.0834,0.0834,-1.2738,0.0000,0.1220
18.574,-0.3061,0.0281,-0.0165,-0.9345,0.0837,0.0837,-1.2738,0.0000,0.1220
18.577,-0.2995,0.0275,-0.0168,-0.9393,0.0841,0.0841,-1.1804,0.0000,0.1220
18.582,-0.2925,0.0270,-0.0171,-0.9451,0.0845,0.0845,-1.1804,0.0000,0.1220
18.585,-0.2868,0.0263,-0.0174,-0.9503,0.0851,0.0851,-1.1804,0.0000,0.1220
18.589,-0.2810,0.0258,-0.0177,-0.9559,0.0855,0.0855,-1.1804,0.0000,0.1220
18.593,-0.2753,0.0253,-0.0179,-0.9620,0.0860,0.0860,-1.1804,0.0000,0.1220
18.596,-0.2698,0.0248,-0.0182,-0.9684,0.0866,0.0866,-1.0778,0.0000,0.1220
18.600,-0.2638,0.0243,-0.0184,-0.9758,0.0872,0.0872,-1.0778,0.0000,0.1220
18.604,-0.2590,0.0237,-0.0187,-0.9822,0.0878,0.0878,-1.0778,0.0000,0.1220
18.608,-0.2526,0.0233,-0.0189,-0.9917,0.0884,0.0884,-1.0778,0.0000,0.1220
18.616,-0.2426,0.0227,-0.0192,-1.0084,0.0893,0.0893,-1.0778,0.0000,0.1220
18.619,-0.2379,0.0218,-0.0197,-1.0169,0.0908,0.0908,-0.9667,0.0000,0.1220
18.623,-0.2327,0.0214,-0.0200,-1.0269,0.0915,0.0915,-0.9667,0.0000,0.1220
18.627,-0.2281,0.0209,-0.0202,-1.0360,0.0924,0.0924,-0.9667,0.0000,0.1220
18.630,-0.2240,0.0205,-0.0205,-1.0447,0.0932,0.0932,-0.9667,0.0000,0.1220
18.633,-0.2199,0.0202,-0.0207,-1.0539,0.0940,0.0940,-0.9667,0.0000,0.1220
18.637,-0.2158,0.0198,-0.0209,-1.0632,0.0948,0.0948,-0.8477,0.0000,0.1220
18.641,-0.2113,0.0194,-0.0211,-1.0744,0.0957,0.0957,-0.8477,0.0000,0.1220
18.644,-0.2072,0.0190,-0.0214,-1.0850,0.0967,0.0967,-0.8477,0.0000,0.1220
18.647,-0.2035,0.0186,-0.0216,-1.0952,0.0977,0.0977,-0.8477,0.0000,0.1220
18.651,-0.1993,0.0183,-0.0218,-1.1072,0.0986,0.0986,-0.8477,0.0000,0.1220
18.655,-0.1951,0.0179,-0.0221,-1.1199,0.0996,0.0996,-0.8477,0.0000,0.1220
18.659,-0.1905,0.0176,-0.0223,-1.1350,0.1008,0.1008,-0.6987,0.0000,0.1220
18.664,-0.1856,0.0171,-0.0226,-1.1515,0.1021,0.1021,-0.6987,0.0000,0.1220
18.669,-0.1798,0.0167,-0.0229,-1.1724,0.1036,0.1036,-0.6987,0.0000,0.1220
18.676,-0.1736,0.0162,-0.0232,-1.1970,0.1055,0.1055,-0.6987,0.0000,0.1220
18.679,-0.1701,0.0156,-0.0236,-1.2115,0.1077,0.1077,-0.5464,0.0000,0.1220
18.683,-0.1664,0.0153,-0.0238,-1.2275,0.1090,0.1090,-0.5464,0.0000,0.1220
18.687,-0.1632,0.0150,-0.0241,-1.2422,0.1105,0.1105,-0.5464,0.0000,0.1220
18.690,-0.1600,0.0147,-0.0243,-1.2570,0.1118,0.1118,-0.5464,0.0000,0.1220
18.694,-0.1569,0.0144,-0.0245,-1.2723,0.1131,0.1131,-0.5464,0.0000,0.1220
18.697,-0.1539,0.0141,-0.0247,-1.2875,0.1145,0.1145,-0.3925,0.0000,0.1220
18.701,-0.1507,0.0139,-0.0249,-1.3047,0.1159,0.1159,-0.3925,0.0000,0.1220
18.704,-0.1479,0.0136,-0.0251,-1.3200,0.1174,0.1174,-0.3925,0.0000,0.1220
18.709,-0.1439,0.0133,-0.0253,-1.3429,0.1188,0.1188,-0.3925,0.0000,0.1220
18.717,-0.1376,0.0130,-0.0256,-1.3834,0.1209,0.1209,-0.2261,0.0000,0.1220
18.724,-0.1323,0.0124,-0.0261,-1.4197,0.1245,0.1245,-0.2261,0.0000,0.1220
18.728,-0.1294,0.0119,-0.0265,-1.4402,0.1278,0.1278,-0.2261,0.0000,0.1220
18.731,-0.1269,0.0116,-0.0267,-1.4584,0.1296,0.1296,-0.2261,0.0000,0.1220
18.735,-0.1246,0.0114,-0.0269,-1.4761,0.1313,0.1313,-0.2261,0.0000,0.1220
18.738,-0.1224,0.0112,-0.0270,-1.4937,0.1329,0.1329,-0.0564,0.0000,0.1220
18.742,-0.1196,0.0110,-0.0272,-1.5168,0.1344,0.1344,-0.0564,0.0000,0.1220
18.746,-0.1170,0.0108,-0.0275,-1.5383,0.1365,0.1365,-0.0564,0.0000,0.1220
18.749,-0.1149,0.0105,-0.0277,-1.5575,0.1384,0.1384,-0.0564,0.0000,0.1220
18.752,-0.1128,0.0103,-0.0278,-1.5768,0.1402,0.1402,-0.0564,0.0000,0.1220
18.756,-0.1107,0.0101,-0.0280,-1.5965,0.1419,0.1419,-0.0564,0.0000,0.1220
18.759,-0.1084,0.0100,-0.0282,-1.6186,0.1437,0.1437,0.1130,0.0000,0.1220
18.763,-0.1061,0.0098,-0.0284,-1.6428,0.1457,0.1457,0.1130,0.0000,0.1220
18.767,-0.1041,0.0095,-0.0286,-1.6632,0.1478,0.1478,0.1130,0.0000,0.1220
18.770,-0.1022,0.0094,-0.0288,-1.6837,0.1497,0.1497,0.1130,0.0000,0.1220
18.773,-0.1003,0.0092,-0.0290,-1.7049,0.1515,0.1515,0.1130,0.0000,0.1220
