Time,Input_Surge,Applied_Surge,Output_Surge,Input_Sway,Applied_Sway,Output_Sway,Input_Heave,Applied_Heave,Output_Heave
1.129,1.2159,1.2159,-0.0159,4.5224,4.5224,4.5143,-0.2552,-0.2552,0.6042
1.133,1.2306,1.2306,-0.0159,4.5311,4.5311,4.5224,-0.3310,-0.3310,0.6042
1.137,1.2485,1.2485,-0.0159,4.5408,4.5408,4.5311,-0.3310,-0.3310,0.6041
1.141,1.2626,1.2626,-0.0158,4.5480,4.5480,4.5408,-0.3310,-0.3310,0.6041
1.144,1.2774,1.2774,-0.0157,4.5555,4.5555,4.5480,-0.3310,-0.3310,0.6041
1.148,1.2929,1.2929,-0.0157,4.5629,4.5629,4.5555,-0.3310,-0.3310,0.6040
1.152,1.3096,1.3096,-0.0156,4.5707,4.5707,4.5629,-0.3310,-0.3310,0.6040
1.155,1.3249,1.3249,-0.0156,4.5809,4.5809,4.5707,-0.3463,-0.3463,0.6040
1.159,1.3428,1.3428,-0.0155,4.5888,4.5888,4.5809,-0.3463,-0.3463,0.6039
1.162,1.3595,1.3595,-0.0155,4.5959,4.5959,4.5888,-0.3463,-0.3463,0.6039
1.166,1.3782,1.3782,-0.0154,4.6036,4.6036,4.5959,-0.3463,-0.3463,0.6038
1.169,1.3945,1.3945,-0.0153,4.6100,4.6100,4.6036,-0.3463,-0.3463,0.6038
1.173,1.4113,1.4113,-0.0152,4.6197,4.6197,4.6100,-0.3539,-0.3539,0.6038
1.177,1.4316,1.4316,-0.0152,4.6272,4.6272,4.6197,-0.3539,-0.3539,0.6037
1.180,1.4493,1.4493,-0.0151,4.6335,4.6335,4.6272,-0.3539,-0.3539,0.6037
1.184,1.4673,1.4673,-0.0150,4.6397,4.6397,4.6335,-0.3539,-0.3539,0.6036
1.187,1.4861,1.4861,-0.0149,4.6460,4.6460,4.6397,-0.3539,-0.3539,0.6036
1.191,1.5053,1.5053,-0.0148,4.6522,4.6522,4.6460,-0.3539,-0.3539,0.6036
1.195,1.5252,1.5252,-0.0147,4.6624,4.6624,4.6522,-0.3402,-0.3402,0.6035
1.199,1.5499,1.5499,-0.0147,4.6699,4.6699,4.6624,-0.3402,-0.3402,0.6035
1.203,1.5683,1.5683,-0.0145,4.6753,4.6753,4.6699,-0.3402,-0.3402,0.6034
1.206,1.5855,1.5855,-0.0144,4.6803,4.6803,4.6753,-0.3402,-0.3402,0.6034
1.209,1.6028,1.6028,-0.0143,4.6850,4.6850,4.6803,-0.3402,-0.3402,0.6034
1.213,1.6236,1.6236,-0.0142,4.6949,4.6949,4.6850,-0.3121,-0.3121,0.6033
1.218,1.6499,1.6499,-0.0141,4.7018,4.7018,4.6949,-0.3121,-0.3121,0.6033
1.225,1.6882,1.6882,-0.0140,4.7114,4.7114,4.7018,-0.3121,-0.3121,0.6033
1.234,1.7364,1.7364,-0.0137,4.7267,4.7267,4.7114,-0.2886,-0.2886,0.6032
1.239,1.7642,1.7642,-0.0134,4.7332,4.7332,4.7267,-0.2886,-0.2886,0.6031
1.242,1.7822,1.7822,-0.0132,4.7374,4.7374,4.7332,-0.2886,-0.2886,0.6031
1.246,1.8011,1.8011,-0.0131,4.7417,4.7417,4.7374,-0.2886,-0.2886,0.6031
1.249,1.8200,1.8200,-0.0130,4.7459,4.7459,4.7417,-0.2886,-0.2886,0.6031
1.253,1.8394,1.8394,-0.0128,4.7532,4.7532,4.7459,-0.2716,-0.2716,0.6030
1.257,1.8631,1.8631,-0.0127,4.7583,4.7583,4.7532,-0.2716,-0.2716,0.6030
1.262,1.8857,1.8857,-0.0125,4.7633,4.7633,4.7583,-0.2716,-0.2716,0.6030
1.266,1.9076,1.9076,-0.0123,4.7680,4.7680,4.7633,-0.2716,-0.2716,0.6030
1.269,1.9247,1.9247,-0.0122,4.7716,4.7716,4.7680,-0.2716,-0.2716,0.6029
1.273,1.9412,1.9412,-0.0120,4.7746,4.7746,4.7716,-0.3223,-0.3223,0.6029
1.277,1.9630,1.9630,-0.0119,4.7790,4.7790,4.7746,-0.3223,-0.3223,0.6029
1.280,1.9806,1.9806,-0.0117,4.7825,4.7825,4.7790,-0.3223,-0.3223,0.6028
1.284,1.9972,1.9972,-0.0115,4.7857,4.7857,4.7825,-0.3223,-0.3223,0.6028
1.287,2.0131,2.0131,-0.0114,4.7887,4.7887,4.7857,-0.3223,-0.3223,0.6028
1.291,2.0334,2.0334,-0.0112,4.7924,4.7924,4.7887,-0.3223,-0.3223,0.6028
1.295,2.0522,2.0522,-0.0110,4.7978,4.7978,4.7924,-0.3093,-0.3093,0.6027
1.299,2.0729,2.0729,-0.0108,4.8015,4.8015,4.7978,-0.3093,-0.3093,0.6027
1.303,2.0910,2.0910,-0.0106,4.8046,4.8046,4.8015,-0.3093,-0.3093,0.6027
1.307,2.1100,2.1100,-0.0104,4.8077,4.8077,4.8046,-0.3093,-0.3093,0.6026
1.311,2.1300,2.1300,-0.0102,4.8110,4.8110,4.8077,-0.3093,-0.3093,0.6026
1.315,2.1497,2.1497,-0.0100,4.8127,4.8127,4.8110,-0.3652,-0.3652,0.6026
1.320,2.1712,2.1712,-0.0098,4.8161,4.8161,4.8127,-0.3652,-0.3652,0.6025
1.327,2.2010,2.2010,-0.0095,4.8203,4.8203,4.8161,-0.3652,-0.3652,0.6025
1.334,2.2355,2.2355,-0.0092,4.8256,4.8256,4.8203,-0.3688,-0.3688,0.6024
1.339,2.2561,2.2561,-0.0088,4.8283,4.8283,4.8256,-0.3688,-0.3688,0.6023
1.343,2.2726,2.2726,-0.0085,4.8304,4.8304,4.8283,-0.3688,-0.3688,0.6023
1.347,2.2886,2.2886,-0.0083,4.8326,4.8326,4.8304,-0.3688,-0.3688,0.6022
1.351,2.3048,2.3048,-0.0080,4.8348,4.8348,4.8326,-0.3688,-0.3688,0.6022
1.356,2.3233,2.3233,-0.0078,4.8349,4.8349,4.8348,-0.4375,-0.4375,0.6022
1.361,2.3422,2.3422,-0.0075,4.8375,4.8375,4.8349,-0.4375,-0.4375,0.6021
1.365,2.3580,2.3580,-0.0072,4.8396,4.8396,4.8375,-0.4375,-0.4375,0.6020
1.369,2.3728,2.3728,-0.0070,4.8415,4.8415,4.8396,-0.4375,-0.4375,0.6020
1.374,2.3887,2.3887,-0.0067,4.8430,4.8430,4.8415,-0.4526,-0.4526,0.6019
1.379,2.4069,2.4069,-0.0065,4.8454,4.8454,4.8430,-0.4526,-0.4526,0.6019
1.389,2.4403,2.4403,-0.0061,4.8497,4.8497,4.8454,-0.4526,-0.4526,0.6018
1.394,2.4574,2.4574,-0.0055,4.8508,4.8508,4.8497,-0.4675,-0.4675,0.6016
1.398,2.4710,2.4710,-0.0052,4.8524,4.8524,4.8508,-0.4675,-0.4675,0.6016
1.402,2.4819,2.4819,-0.0049,4.8536,4.8536,4.8524,-0.4675,-0.4675,0.6015
1.406,2.4924,2.4924,-0.0047,4.8548,4.8548,4.8536,-0.4675,-0.4675,0.6015
1.409,2.5029,2.5029,-0.0045,4.8559,4.8559,4.8548,-0.4675,-0.4675,0.6014
1.414,2.5150,2.5150,-0.0042,4.8544,4.8544,4.8559,-0.5290,-0.5290,0.6013
1.419,2.5288,2.5288,-0.0039,4.8557,4.8557,4.8544,-0.5290,-0.5290,0.6013
1.422,2.5382,2.5382,-0.0036,4.8565,4.8565,4.8557,-0.5290,-0.5290,0.6012
1.428,2.5509,2.5509,-0.0034,4.8576,4.8576,4.8565,-0.5290,-0.5290,0.6011
1.436,2.5714,2.5714,-0.0030,4.8579,4.8579,4.8576,-0.5347,-0.5347,0.6010
1.440,2.5811,2.5811,-0.0025,4.8586,4.8586,4.8579,-0.5347,-0.5347,0.6009
1.444,2.5903,2.5903,-0.0022,4.8593,4.8593,4.8586,-0.5347,-0.5347,0.6008
1.449,2.5988,2.5988,-0.0019,4.8599,4.8599,4.8593,-0.5347,-0.5347,0.6008
1.453,2.6096,2.6096,-0.0017,4.8590,4.8590,4.8599,-0.5444,-0.5444,0.6007
1.459,2.6201,2.6201,-0.0013,4.8597,4.8597,4.8590,-0.5444,-0.5444,0.6006
1.465,2.6307,2.6307,-0.0010,4.8604,4.8604,4.8597,-0.5444,-0.5444,0.6005
1.470,2.6393,2.6393,-0.0005,4.8611,4.8611,4.8604,-0.5444,-0.5444,0.6004
1.475,2.6474,2.6474,-0.0002,4.8598,4.8598,4.8611,-0.5589,-0.5589,0.6003
1.481,2.6567,2.6567,0.0001,4.8606,4.8606,4.8598,-0.5589,-0.5589,0.6002
1.486,2.6626,2.6626,0.0005,4.8611,4.8611,4.8606,-0.5589,-0.5589,0.6001
1.490,2.6676,2.6676,0.0008,4.8615,4.8615,4.8611,-0.5589,-0.5589,0.6000
1.495,2.6751,2.6751,0.0011,4.8596,4.8596,4.8615,-0.5755,-0.5755,0.6000
1.500,2.6804,2.6804,0.0014,4.8600,4.8600,4.8596,-0.5755,-0.5755,0.5999
1.505,2.6850,2.6850,0.0018,4.8602,4.8602,4.8600,-0.5755,-0.5755,0.5998
1.508,2.6887,2.6887,0.0021,4.8604,4.8604,4.8602,-0.5755,-0.5755,0.5997
1.512,2.6933,2.6933,0.0023,4.8577,4.8577,4.8604,-0.6063,-0.6063,0.5996
1.517,2.6967,2.6967,0.0026,4.8578,4.8578,4.8577,-0.6063,-0.6063,0.5996
1.520,2.6992,2.6992,0.0029,4.8579,4.8579,4.8578,-0.6063,-0.6063,0.5995
1.524,2.7015,2.7015,0.0031,4.8580,4.8580,4.8579,-0.6063,-0.6063,0.5994
1.528,2.7041,2.7041,0.0033,4.8578,4.8578,4.8580,-0.6063,-0.6063,0.5993
1.534,2.7084,2.7084,0.0036,4.8548,4.8548,4.8578,-0.6397,-0.6397,0.5993
1.544,2.7121,2.7121,0.0040,4.8545,4.8545,4.8548,-0.6397,-0.6397,0.5991
1.550,2.7135,2.7135,0.0047,4.8542,4.8542,4.8545,-0.6397,-0.6397,0.5989
1.554,2.7156,2.7156,0.0050,4.8509,4.8509,4.8542,-0.6846,-0.6846,0.5988
1.560,2.7160,2.7160,0.0053,4.8507,4.8507,4.8509,-0.6846,-0.6846,0.5987
1.564,2.7160,2.7160,0.0057,4.8506,4.8506,4.8507,-0.6846,-0.6846,0.5986
1.568,2.7157,2.7157,0.0060,4.8506,4.8506,4.8506,-0.6846,-0.6846,0.5985
1.573,2.7167,2.7167,0.0062,4.8470,4.8470,4.8506,-0.7362,-0.7362,0.5984
1.578,2.7157,2.7157,0.0065,4.8469,4.8469,4.8470,-0.7362,-0.7362,0.5983
1.582,2.7144,2.7144,0.0068,4.8467,4.8467,4.8469,-0.7362,-0.7362,0.5982
1.587,2.7130,2.7130,0.0071,4.8466,4.8466,4.8467,-0.7362,-0.7362,0.5981
1.592,2.7109,2.7109,0.0074,4.8463,4.8463,4.8466,-0.7362,-0.7362,0.5980
1.597,2.7101,2.7101,0.0077,4.8427,4.8427,4.8463,-0.7874,-0.7874,0.5978
1.602,2.7074,2.7074,0.0080,4.8425,4.8425,4.8427,-0.7874,-0.7874,0.5977
1.606,2.7047,2.7047,0.0083,4.8422,4.8422,4.8425,-0.7874,-0.7874,0.5976
1.611,2.7015,2.7015,0.0086,4.8419,4.8419,4.8422,-0.7874,-0.7874,0.5975
1.616,2.6999,2.6999,0.0089,4.8381,4.8381,4.8419,-0.8410,-0.8410,0.5973
1.621,2.6953,2.6953,0.0092,4.8375,4.8375,4.8381,-0.8410,-0.8410,0.5972
1.626,2.6915,2.6915,0.0095,4.8371,4.8371,4.8375,-0.8410,-0.8410,0.5970
1.630,2.6873,2.6873,0.0098,4.8365,4.8365,4.8371,-0.8410,-0.8410,0.5969
1.637,2.6826,2.6826,0.0100,4.8323,4.8323,4.8365,-0.8941,-0.8941,0.5968
1.647,2.6718,2.6718,0.0104,4.8312,4.8312,4.8323,-0.8941,-0.8941,0.5966
1.652,2.6655,2.6655,0.0110,4.8307,4.8307,4.8312,-0.8941,-0.8941,0.5963
1.656,2.6618,2.6618,0.0112,4.8268,4.8268,4.8307,-0.9452,-0.9452,0.5961
1.662,2.6541,2.6541,0.0115,4.8264,4.8264,4.8268,-0.9452,-0.9452,0.5960
1.668,2.6466,2.6466,0.0118,4.8258,4.8258,4.8264,-0.9452,-0.9452,0.5958
1.672,2.6411,2.6411,0.0121,4.8256,4.8256,4.8258,-0.9452,-0.9452,0.5956
1.676,2.6376,2.6376,0.0123,4.8218,4.8218,4.8256,-1.0066,-1.0066,0.5955
1.680,2.6309,2.6309,0.0125,4.8215,4.8215,4.8218,-1.0066,-1.0066,0.5954
1.685,2.6230,2.6230,0.0128,4.8212,4.8212,4.8215,-1.0066,-1.0066,0.5952
1.694,2.6107,2.6107,0.0130,4.8168,4.8168,4.8212,-1.0777,-1.0777,0.5950
1.700,2.6003,2.6003,0.0135,4.8163,4.8163,4.8168,-1.0777,-1.0777,0.5947
1.704,2.5932,2.5932,0.0138,4.8159,4.8159,4.8163,-1.0777,-1.0777,0.5945
1.708,2.5861,2.5861,0.0140,4.8155,4.8155,4.8159,-1.0777,-1.0777,0.5943
1.712,2.5812,2.5812,0.0142,4.8116,4.8116,4.8155,-1.1391,-1.1391,0.5942
1.718,2.5697,2.5697,0.0144,4.8109,4.8109,4.8116,-1.1391,-1.1391,0.5940
1.722,2.5629,2.5629,0.0147,4.8105,4.8105,4.8109,-1.1391,-1.1391,0.5938
1.726,2.5556,2.5556,0.0148,4.8101,4.8101,4.8105,-1.1391,-1.1391,0.5936
1.730,2.5470,2.5470,0.0150,4.8095,4.8095,4.8101,-1.1391,-1.1391,0.5935
1.734,2.5422,2.5422,0.0152,4.8057,4.8057,4.8095,-1.2202,-1.2202,0.5933
1.738,2.5340,2.5340,0.0154,4.8052,4.8052,4.8057,-1.2202,-1.2202,0.5931
1.743,2.5238,2.5238,0.0156,4.8047,4.8047,4.8052,-1.2202,-1.2202,0.5930
1.751,2.5057,2.5057,0.0158,4.8037,4.8037,4.8047,-1.2202,-1.2202,0.5927
1.755,2.5006,2.5006,0.0161,4.8000,4.8000,4.8037,-1.3006,-1.3006,0.5924
1.759,2.4915,2.4915,0.0163,4.7996,4.7996,4.8000,-1.3006,-1.3006,0.5922
1.763,2.4823,2.4823,0.0165,4.7993,4.7993,4.7996,-1.3006,-1.3006,0.5920
1.767,2.4739,2.4739,0.0166,4.7990,4.7990,4.7993,-1.3006,-1.3006,0.5918
1.770,2.4663,2.4663,0.0168,4.7987,4.7987,4.7990,-1.3006,-1.3006,0.5917
1.773,2.4617,2.4617,0.0169,4.7955,4.7955,4.7987,-1.4088,-1.4088,0.5915
1.778,2.4516,2.4516,0.0170,4.7950,4.7950,4.7955,-1.4088,-1.4088,0.5914
1.781,2.4436,2.4436,0.0172,4.7948,4.7948,4.7950,-1.4088,-1.4088,0.5911
1.785,2.4345,2.4345,0.0173,4.7944,4.7944,4.7948,-1.4088,-1.4088,0.5910
1.788,2.4264,2.4264,0.0175,4.7941,4.7941,4.7944,-1.4088,-1.4088,0.5908
1.793,2.4189,2.4189,0.0176,4.7908,4.7908,4.7941,-1.5138,-1.5138,0.5906
1.797,2.4077,2.4077,0.0178,4.7903,4.7903,4.7908,-1.5138,-1.5138,0.5904
1.801,2.3990,2.3990,0.0179,4.7899,4.7899,4.7903,-1.5138,-1.5138,0.5901
1.804,2.3906,2.3906,0.0181,4.7895,4.7895,4.7899,-1.5138,-1.5138,0.5899
1.807,2.3822,2.3822,0.0182,4.7891,4.7891,4.7895,-1.5138,-1.5138,0.5898
1.811,2.3731,2.3731,0.0183,4.7888,4.7888,4.7891,-1.5138,-1.5138,0.5896
1.814,2.3671,2.3671,0.0184,4.7856,4.7856,4.7888,-1.6095,-1.6095,0.5894
1.819,2.3555,2.3555,0.0185,4.7852,4.7852,4.7856,-1.6095,-1.6095,0.5892
1.823,2.3438,2.3438,0.0187,4.7848,4.7848,4.7852,-1.6095,-1.6095,0.5889
1.827,2.3339,2.3339,0.0188,4.7844,4.7844,4.7848,-1.6095,-1.6095,0.5887
1.830,2.3244,2.3244,0.0189,4.7839,4.7839,4.7844,-1.6095,-1.6095,0.5884
1.834,2.3175,2.3175,0.0190,4.7800,4.7800,4.7839,-1.6838,-1.6838,0.5882
1.838,2.3058,2.3058,0.0191,4.7795,4.7795,4.7800,-1.6838,-1.6838,0.5880
1.847,2.2797,2.2797,0.0193,4.7788,4.7788,4.7795,-1.6838,-1.6838,0.5878
1.858,2.2522,2.2522,0.0195,4.7742,4.7742,4.7788,-1.7470,-1.7470,0.5872
1.862,2.2401,2.2401,0.0198,4.7739,4.7739,4.7742,-1.7470,-1.7470,0.5866
1.866,2.2280,2.2280,0.0199,4.7735,4.7735,4.7739,-1.7470,-1.7470,0.5863
1.870,2.2175,2.2175,0.0200,4.7731,4.7731,4.7735,-1.7470,-1.7470,0.5860
1.873,2.2087,2.2087,0.0201,4.7690,4.7690,4.7731,-1.8081,-1.8081,0.5858
1.878,2.1966,2.1966,0.0202,4.7687,4.7687,4.7690,-1.8081,-1.8081,0.5856
1.881,2.1851,2.1851,0.0203,4.7683,4.7683,4.7687,-1.8081,-1.8081,0.5853
1.885,2.1730,2.1730,0.0204,4.7680,4.7680,4.7683,-1.8081,-1.8081,0.5851
1.889,2.1611,2.1611,0.0204,4.7677,4.7677,4.7680,-1.8081,-1.8081,0.5848
1.893,2.1531,2.1531,0.0205,4.7641,4.7641,4.7677,-1.8837,-1.8837,0.5846
1.898,2.1386,2.1386,0.0206,4.7637,4.7637,4.7641,-1.8837,-1.8837,0.5843
1.901,2.1277,2.1277,0.0207,4.7634,4.7634,4.7637,-1.8837,-1.8837,0.5840
1.905,2.1157,2.1157,0.0208,4.7630,4.7630,4.7634,-1.8837,-1.8837,0.5838
1.909,2.1050,2.1050,0.0208,4.7628,4.7628,4.7630,-1.8837,-1.8837,0.5835
1.912,2.0969,2.0969,0.0209,4.7600,4.7600,4.7628,-1.9787,-1.9787,0.5833
1.917,2.0829,2.0829,0.0210,4.7595,4.7595,4.7600,-1.9787,-1.9787,0.5830
1.920,2.0709,2.0709,0.0210,4.7591,4.7591,4.7595,-1.9787,-1.9787,0.5827
1.924,2.0602,2.0602,0.0211,4.7587,4.7587,4.7591,-1.9787,-1.9787,0.5825
1.928,2.0469,2.0469,0.0211,4.7585,4.7585,4.7587,-1.9787,-1.9787,0.5822
1.932,2.0349,2.0349,0.0212,4.7581,4.7581,4.7585,-1.9787,-1.9787,0.5819
1.935,2.0250,2.0250,0.0213,4.7538,4.7538,4.7581,-2.0396,-2.0396,0.5817
1.940,2.0114,2.0114,0.0213,4.7533,4.7533,4.7538,-2.0396,-2.0396,0.5814
1.944,1.9979,1.9979,0.0214,4.7530,4.7530,4.7533,-2.0396,-2.0396,0.5811
1.948,1.9834,1.9834,0.0214,4.7525,4.7525,4.7530,-2.0396,-2.0396,0.5808
1.953,1.9685,1.9685,0.0215,4.7479,4.7479,4.7525,-2.0989,-2.0989,0.5805
1.962,1.9397,1.9397,0.0215,4.7471,4.7471,4.7479,-2.0989,-2.0989,0.5801
1.965,1.9275,1.9275,0.0216,4.7470,4.7470,4.7471,-2.0989,-2.0989,0.5795
1.969,1.9141,1.9141,0.0216,4.7469,4.7469,4.7470,-2.0989,-2.0989,0.5793
1.972,1.9047,1.9047,0.0216,4.7422,4.7422,4.7469,-2.1540,-2.1540,0.5790
1.978,1.8856,1.8856,0.0217,4.7416,4.7416,4.7422,-2.1540,-2.1540,0.5787
1.982,1.8718,1.8718,0.0217,4.7413,4.7413,4.7416,-2.1540,-2.1540,0.5783
1.986,1.8577,1.8577,0.0217,4.7410,4.7410,4.7413,-2.1540,-2.1540,0.5780
1.990,1.8450,1.8450,0.0217,4.7408,4.7408,4.7410,-2.1540,-2.1540,0.5777
1.999,1.8124,1.8124,0.0217,4.7346,4.7346,4.7408,-2.1907,-2.1907,0.5775
2.005,1.7912,1.7912,0.0218,4.7341,4.7341,4.7346,-2.1907,-2.1907,0.5768
2.008,1.7787,1.7787,0.0218,4.7337,4.7337,4.7341,-2.1907,-2.1907,0.5763
2.013,1.7644,1.7644,0.0218,4.7273,4.7273,4.7337,-2.2174,-2.2174,0.5761
2.018,1.7462,1.7462,0.0218,4.7269,4.7269,4.7273,-2.2174,-2.2174,0.5757
2.022,1.7299,1.7299,0.0218,4.7266,4.7266,4.7269,-2.2174,-2.2174,0.5754
2.026,1.7138,1.7138,0.0217,4.7264,4.7264,4.7266,-2.2174,-2.2174,0.5750
2.030,1.6994,1.6994,0.0217,4.7260,4.7260,4.7264,-2.2174,-2.2174,0.5747
2.035,1.6841,1.6841,0.0217,4.7181,4.7181,4.7260,-2.2236,-2.2236,0.5744
2.039,1.6674,1.6674,0.0217,4.7177,4.7177,4.7181,-2.2236,-2.2236,0.5741
2.043,1.6532,1.6532,0.0217,4.7174,4.7174,4.7177,-2.2236,-2.2236,0.5738
2.047,1.6353,1.6353,0.0217,4.7170,4.7170,4.7174,-2.2236,-2.2236,0.5735
2.052,1.6186,1.6186,0.0216,4.7168,4.7168,4.7170,-2.2236,-2.2236,0.5732
2.059,1.5911,1.5911,0.0216,4.7073,4.7073,4.7168,-2.2053,-2.2053,0.5729
2.067,1.5580,1.5580,0.0215,4.7069,4.7069,4.7073,-2.2053,-2.2053,0.5724
2.071,1.5432,1.5432,0.0214,4.7066,4.7066,4.7069,-2.2053,-2.2053,0.5718
2.075,1.5264,1.5264,0.0214,4.6961,4.6961,4.7066,-2.1678,-2.1678,0.5715
2.079,1.5100,1.5100,0.0214,4.6959,4.6959,4.6961,-2.1678,-2.1678,0.5713
2.082,1.4953,1.4953,0.0213,4.6958,4.6958,4.6959,-2.1678,-2.1678,0.5710
2.086,1.4794,1.4794,0.0213,4.6957,4.6957,4.6958,-2.1678,-2.1678,0.5708
2.090,1.4638,1.4638,0.0212,4.6957,4.6957,4.6957,-2.1678,-2.1678,0.5705
2.094,1.4465,1.4465,0.0211,4.6840,4.6840,4.6957,-2.1122,-2.1122,0.5702
2.099,1.4271,1.4271,0.0211,4.6838,4.6838,4.6840,-2.1122,-2.1122,0.5700
2.104,1.4068,1.4068,0.0210,4.6835,4.6835,4.6838,-2.1122,-2.1122,0.5697
2.108,1.3873,1.3873,0.0209,4.6834,4.6834,4.6835,-2.1122,-2.1122,0.5694
2.113,1.3653,1.3653,0.0208,4.6726,4.6726,4.6834,-2.0721,-2.0721,0.5691
2.118,1.3460,1.3460,0.0207,4.6724,4.6724,4.6726,-2.0721,-2.0721,0.5688
2.121,1.3308,1.3308,0.0207,4.6723,4.6723,4.6724,-2.0721,-2.0721,0.5685
2.124,1.3170,1.3170,0.0206,4.6722,4.6722,4.6723,-2.0721,-2.0721,0.5683
2.128,1.3018,1.3018,0.0205,4.6719,4.6719,4.6722,-2.0721,-2.0721,0.5681
2.132,1.2807,1.2807,0.0204,4.6602,4.6602,4.6719,-2.0152,-2.0152,0.5679
2.137,1.2593,1.2593,0.0203,4.6599,4.6599,4.6602,-2.0152,-2.0152,0.5677
2.141,1.2421,1.2421,0.0202,4.6597,4.6597,4.6599,-2.0152,-2.0152,0.5674
2.151,1.1997,1.1997,0.0201,4.6594,4.6594,4.6597,-2.0152,-2.0152,0.5672
2.156,1.1733,1.1733,0.0199,4.6480,4.6480,4.6594,-1.9568,-1.9568,0.5667
2.160,1.1549,1.1549,0.0197,4.6480,4.6480,4.6480,-1.9568,-1.9568,0.5664
2.165,1.1327,1.1327,0.0196,4.6480,4.6480,4.6480,-1.9568,-1.9568,0.5662
2.172,1.1005,1.1005,0.0195,4.6479,4.6479,4.6480,-1.9568,-1.9568,0.5659
2.175,1.0817,1.0817,0.0192,4.6349,4.6349,4.6479,-1.8686,-1.8686,0.5656
2.180,1.0600,1.0600,0.0191,4.6349,4.6349,4.6349,-1.8686,-1.8686,0.5654
2.183,1.0435,1.0435,0.0190,4.6350,4.6350,4.6349,-1.8686,-1.8686,0.5652
2.187,1.0275,1.0275,0.0189,4.6350,4.6350,4.6350,-1.8686,-1.8686,0.5650
2.190,1.0112,1.0112,0.0187,4.6350,4.6350,4.6350,-1.8686,-1.8686,0.5649
2.194,0.9900,0.9900,0.0186,4.6209,4.6209,4.6350,-1.7566,-1.7566,0.5647
2.198,0.9707,0.9707,0.0185,4.6208,4.6208,4.6209,-1.7566,-1.7566,0.5646
2.201,0.9547,0.9547,0.0184,4.6208,4.6208,4.6208,-1.7566,-1.7566,0.5644
2.204,0.9385,0.9385,0.0182,4.6208,4.6208,4.6208,-1.7566,-1.7566,0.5643
2.208,0.9212,0.9212,0.0181,4.6207,4.6207,4.6208,-1.7566,-1.7566,0.5642
2.212,0.9006,0.9006,0.0180,4.6208,4.6208,4.6207,-1.7566,-1.7566,0.5640
2.215,0.8793,0.8793,0.0178,4.6045,4.6045,4.6208,-1.6072,-1.6072,0.5639
2.219,0.8605,0.8605,0.0177,4.6043,4.6043,4.6045,-1.6072,-1.6072,0.5638
2.222,0.8438,0.8438,0.0175,4.6043,4.6043,4.6043,-1.6072,-1.6072,0.5637
2.226,0.8258,0.8258,0.0174,4.6043,4.6043,4.6043,-1.6072,-1.6072,0.5635
2.229,0.8071,0.8071,0.0172,4.6043,4.6043,4.6043,-1.6072,-1.6072,0.5634
2.233,0.7843,0.7843,0.0171,4.5861,4.5861,4.6043,-1.4138,-1.4138,0.5633
2.237,0.7640,0.7640,0.0169,4.5862,4.5862,4.5861,-1.4138,-1.4138,0.5633
2.240,0.7460,0.7460,0.0168,4.5863,4.5863,4.5862,-1.4138,-1.4138,0.5632
2.244,0.7269,0.7269,0.0166,4.5864,4.5864,4.5863,-1.4138,-1.4138,0.5631
2.247,0.7085,0.7085,0.0164,4.5865,4.5865,4.5864,-1.4138,-1.4138,0.5630
2.250,0.6905,0.6905,0.0163,4.5866,4.5866,4.5865,-1.4138,-1.4138,0.5630
2.254,0.6679,0.6679,0.0161,4.5679,4.5679,4.5866,-1.1921,-1.1921,0.5629
2.258,0.6432,0.6432,0.0160,4.5681,4.5681,4.5679,-1.1921,-1.1921,0.5628
2.262,0.6235,0.6235,0.0157,4.5683,4.5683,4.5681,-1.1921,-1.1921,0.5628
2.265,0.6040,0.6040,0.0155,4.5687,4.5687,4.5683,-1.1921,-1.1921,0.5628
2.268,0.5852,0.5852,0.0154,4.5691,4.5691,4.5687,-1.1921,-1.1921,0.5627
2.273,0.5561,0.5561,0.0152,4.5503,4.5503,4.5691,-0.9428,-0.9428,0.5627
2.280,0.5126,0.5126,0.0150,4.5510,4.5510,4.5503,-0.9428,-0.9428,0.5627
2.284,0.4927,0.4927,0.0145,4.5513,4.5513,4.5510,-0.9428,-0.9428,0.5627
2.288,0.4675,0.4675,0.0143,4.5518,4.5518,4.5513,-0.9428,-0.9428,0.5627
2.292,0.4455,0.4455,0.0141,4.5521,4.5521,4.5518,-0.9428,-0.9428,0.5628
2.299,0.3983,0.3983,0.0139,4.5344,4.5344,4.5521,-0.6811,-0.6811,0.5628
2.305,0.3651,0.3651,0.0134,4.5348,4.5348,4.5344,-0.6811,-0.6811,0.5629
2.308,0.3411,0.3411,0.0131,4.5352,4.5352,4.5348,-0.6811,-0.6811,0.5630
2.312,0.3160,0.3160,0.0129,4.5174,4.5174,4.5352,-0.3855,-0.3855,0.5630
2.327,0.2195,0.2195,0.0126,4.5198,4.5198,4.5174,-0.3855,-0.3855,0.5631
2.332,0.1898,0.1898,0.0116,4.5206,4.5206,4.5198,-0.3855,-0.3855,0.5636
2.336,0.1634,0.1634,0.0113,4.5052,4.5052,4.5206,-0.0788,-0.0788,0.5637
2.341,0.1332,0.1332,0.0110,4.5059,4.5059,4.5052,-0.0788,-0.0788,0.5639
2.344,0.1097,0.1097,0.0107,4.5068,4.5068,4.5059,-0.0788,-0.0788,0.5641
