Time,Input_Surge,Applied_Surge,Output_Surge,Input_Sway,Applied_Sway,Output_Sway,Input_Heave,Applied_Heave,Output_Heave
0.197,1.0245,1.0245,-0.0160,-9.3031,-9.3031,0.0000,-0.4161,-0.4161,0.4116
0.200,1.0245,1.0245,-0.0160,-9.2729,-9.2729,0.0000,-0.4161,-0.4161,0.4115
0.203,1.0245,1.0245,-0.0160,-9.2449,-9.2449,0.0000,-0.4161,-0.4161,0.4114
0.207,1.0245,1.0245,-0.0160,-9.2126,-9.2126,0.0000,-0.4161,-0.4161,0.4113
0.211,1.0223,1.0223,-0.0160,-9.1715,-9.1715,0.0000,-0.4957,-0.4957,0.4112
0.217,1.0223,1.0223,-0.0160,-9.1235,-9.1235,0.0000,-0.4957,-0.4957,0.4111
0.221,1.0223,1.0223,-0.0160,-9.0830,-9.0830,0.0000,-0.4957,-0.4957,0.4109
0.225,1.0223,1.0223,-0.0159,-9.0488,-9.0488,0.0000,-0.4957,-0.4957,0.4108
0.229,1.0223,1.0223,-0.0159,-9.0178,-9.0178,0.0000,-0.4957,-0.4957,0.4107
0.233,1.0206,1.0206,-0.0159,-8.9838,-8.9838,0.0000,-0.5608,-0.5608,0.4106
0.236,1.0206,1.0206,-0.0159,-8.9509,-8.9509,0.0000,-0.5608,-0.5608,0.4105
0.240,1.0206,1.0206,-0.0159,-8.9189,-8.9189,0.0000,-0.5608,-0.5608,0.4103
0.244,1.0206,1.0206,-0.0159,-8.8882,-8.8882,0.0000,-0.5608,-0.5608,0.4102
0.247,1.0206,1.0206,-0.0159,-8.8597,-8.8597,0.0000,-0.5608,-0.5608,0.4101
0.250,1.0196,1.0196,-0.0159,-8.8272,-8.8272,0.0000,-0.6098,-0.6098,0.4100
0.256,1.0196,1.0196,-0.0159,-8.7811,-8.7811,0.0000,-0.6098,-0.6098,0.4099
0.264,1.0196,1.0196,-0.0159,-8.7090,-8.7090,0.0000,-0.6098,-0.6098,0.4097
0.268,1.0196,1.0196,-0.0159,-8.6764,-8.6764,0.0000,-0.6098,-0.6098,0.4094
0.271,1.0189,1.0189,-0.0158,-8.6433,-8.6433,0.0000,-0.6509,-0.6509,0.4093
0.276,1.0189,1.0189,-0.0158,-8.6068,-8.6068,0.0000,-0.6509,-0.6509,0.4092
0.279,1.0189,1.0189,-0.0158,-8.5777,-8.5777,0.0000,-0.6509,-0.6509,0.4090
0.285,1.0189,1.0189,-0.0158,-8.5274,-8.5274,0.0000,-0.6509,-0.6509,0.4089
0.290,1.0185,1.0185,-0.0158,-8.4783,-8.4783,0.0000,-0.6841,-0.6841,0.4087
0.295,1.0185,1.0185,-0.0158,-8.4392,-8.4392,0.0000,-0.6841,-0.6841,0.4085
0.298,1.0185,1.0185,-0.0158,-8.4109,-8.4109,0.0000,-0.6841,-0.6841,0.4083
0.302,1.0185,1.0185,-0.0158,-8.3821,-8.3821,0.0000,-0.6841,-0.6841,0.4082
0.306,1.0185,1.0185,-0.0158,-8.3524,-8.3524,0.0000,-0.6841,-0.6841,0.4081
0.309,1.0185,1.0185,-0.0158,-8.3264,-8.3264,0.0000,-0.6841,-0.6841,0.4080
0.312,1.0182,1.0182,-0.0158,-8.3036,-8.3036,0.0000,-0.7158,-0.7158,0.4078
0.316,1.0182,1.0182,-0.0158,-8.2864,-8.2864,0.0000,-0.7158,-0.7158,0.4077
0.321,1.0182,1.0182,-0.0158,-8.2716,-8.2716,0.0000,-0.7158,-0.7158,0.4076
0.325,1.0182,1.0182,-0.0157,-8.2641,-8.2641,0.0000,-0.7158,-0.7158,0.4074
0.329,1.0182,1.0182,-0.0157,-8.2619,-8.2619,0.0000,-0.7158,-0.7158,0.4072
0.332,1.0181,1.0181,-0.0157,-8.2598,-8.2598,0.0000,-0.7410,-0.7410,0.4071
0.336,1.0181,1.0181,-0.0157,-8.2660,-8.2660,0.0000,-0.7410,-0.7410,0.4070
0.340,1.0181,1.0181,-0.0157,-8.2764,-8.2764,0.0000,-0.7410,-0.7410,0.4068
0.344,1.0181,1.0181,-0.0157,-8.2893,-8.2893,0.0000,-0.7410,-0.7410,0.4067
0.348,1.0181,1.0181,-0.0157,-8.3054,-8.3054,0.0000,-0.7410,-0.7410,0.4066
0.352,1.0182,1.0182,-0.0157,-8.3232,-8.3232,0.0000,-0.7613,-0.7613,0.4064
0.356,1.0182,1.0182,-0.0157,-8.3519,-8.3519,0.0000,-0.7613,-0.7613,0.4063
0.360,1.0182,1.0182,-0.0157,-8.3784,-8.3784,0.0000,-0.7613,-0.7613,0.4061
0.367,1.0182,1.0182,-0.0157,-8.4135,-8.4135,0.0000,-0.7613,-0.7613,0.4059
0.372,1.0184,1.0184,-0.0157,-8.4310,-8.4310,0.0000,-0.7780,-0.7780,0.4057
0.378,1.0184,1.0184,-0.0157,-8.4509,-8.4509,0.0000,-0.7780,-0.7780,0.4055
0.382,1.0184,1.0184,-0.0156,-8.4643,-8.4643,0.0000,-0.7780,-0.7780,0.4053
0.386,1.0184,1.0184,-0.0156,-8.4748,-8.4748,0.0000,-0.7780,-0.7780,0.4051
0.390,1.0189,1.0189,-0.0156,-8.4790,-8.4790,0.0000,-0.7859,-0.7859,0.4050
0.394,1.0189,1.0189,-0.0156,-8.4873,-8.4873,0.0000,-0.7859,-0.7859,0.4049
0.397,1.0189,1.0189,-0.0156,-8.4934,-8.4934,0.0000,-0.7859,-0.7859,0.4047
0.400,1.0189,1.0189,-0.0156,-8.4981,-8.4981,0.0000,-0.7859,-0.7859,0.4046
0.404,1.0189,1.0189,-0.0156,-8.5019,-8.5019,0.0000,-0.7859,-0.7859,0.4045
0.408,1.0189,1.0189,-0.0156,-8.5052,-8.5052,0.0000,-0.7859,-0.7859,0.4043
0.412,1.0196,1.0196,-0.0156,-8.5017,-8.5017,0.0000,-0.7889,-0.7889,0.4042
0.416,1.0196,1.0196,-0.0156,-8.5021,-8.5021,0.0000,-0.7889,-0.7889,0.4040
0.420,1.0196,1.0196,-0.0156,-8.5017,-8.5017,0.0000,-0.7889,-0.7889,0.4039
0.423,1.0196,1.0196,-0.0156,-8.5004,-8.5004,0.0000,-0.7889,-0.7889,0.4038
0.427,1.0196,1.0196,-0.0156,-8.4984,-8.4984,0.0000,-0.7889,-0.7889,0.4036
0.430,1.0204,1.0204,-0.0156,-8.4902,-8.4902,0.0000,-0.7882,-0.7882,0.4035
0.437,1.0204,1.0204,-0.0156,-8.4825,-8.4825,0.0000,-0.7882,-0.7882,0.4034
0.440,1.0204,1.0204,-0.0155,-8.4773,-8.4773,0.0000,-0.7882,-0.7882,0.4031
0.445,1.0204,1.0204,-0.0155,-8.4689,-8.4689,0.0000,-0.7882,-0.7882,0.4030
0.449,1.0209,1.0209,-0.0155,-8.4553,-8.4553,0.0000,-0.7938,-0.7938,0.4028
0.453,1.0209,1.0209,-0.0155,-8.4471,-8.4471,0.0000,-0.7938,-0.7938,0.4027
0.458,1.0209,1.0209,-0.0155,-8.4381,-8.4381,0.0000,-0.7938,-0.7938,0.4025
0.461,1.0209,1.0209,-0.0155,-8.4300,-8.4300,0.0000,-0.7938,-0.7938,0.4024
0.465,1.0209,1.0209,-0.0155,-8.4188,-8.4188,0.0000,-0.7938,-0.7938,0.4023
0.474,1.0212,1.0212,-0.0155,-8.3888,-8.3888,0.0000,-0.8040,-0.8040,0.4021
0.478,1.0212,1.0212,-0.0155,-8.3760,-8.3760,0.0000,-0.8040,-0.8040,0.4018
0.481,1.0212,1.0212,-0.0155,-8.3658,-8.3658,0.0000,-0.8040,-0.8040,0.4017
0.484,1.0213,1.0213,-0.0155,-8.3550,-8.3550,0.0000,-0.8040,-0.8040,0.4016
0.488,1.0217,1.0217,-0.0155,-8.3438,-8.3438,0.0000,-0.8040,-0.8040,0.4015
0.492,1.0232,1.0232,-0.0155,-8.3242,-8.3242,0.0000,-0.8110,-0.8110,0.4013
0.496,1.0252,1.0252,-0.0154,-8.3106,-8.3106,0.0000,-0.8110,-0.8110,0.4012
0.499,1.0281,1.0281,-0.0154,-8.2982,-8.2982,0.0000,-0.8110,-0.8110,0.4011
0.502,1.0322,1.0322,-0.0154,-8.2856,-8.2856,0.0000,-0.8110,-0.8110,0.4010
0.506,1.0384,1.0384,-0.0154,-8.2711,-8.2711,0.0000,-0.8110,-0.8110,0.4008
0.510,1.0462,1.0462,-0.0154,-8.2512,-8.2512,0.0000,-0.8129,-0.8129,0.4007
0.514,1.0564,1.0564,-0.0154,-8.2360,-8.2360,0.0000,-0.8129,-0.8129,0.4006
0.517,1.0666,1.0666,-0.0154,-8.2233,-8.2233,0.0000,-0.8129,-0.8129,0.4005
0.521,1.0819,1.0819,-0.0154,-8.2070,-8.2070,0.0000,-0.8129,-0.8129,0.4003
0.526,1.1068,1.1068,-0.0154,-8.1849,-8.1849,0.0000,-0.8129,-0.8129,0.4002
0.531,1.1312,1.1312,-0.0153,-8.1603,-8.1603,0.0000,-0.8089,-0.8089,0.4000
0.535,1.1557,1.1557,-0.0153,-8.1442,-8.1442,0.0000,-0.8089,-0.8089,0.3999
0.538,1.1805,1.1805,-0.0153,-8.1295,-8.1295,0.0000,-0.8089,-0.8089,0.3997
0.542,1.2089,1.2089,-0.0152,-8.1143,-8.1143,0.0000,-0.8089,-0.8089,0.3996
0.546,1.2366,1.2366,-0.0152,-8.1007,-8.1007,0.0000,-0.8089,-0.8089,0.3995
0.549,1.2652,1.2652,-0.0151,-8.0877,-8.0877,0.0000,-0.8089,-0.8089,0.3994
0.553,1.3064,1.3064,-0.0151,-8.0637,-8.0637,0.0000,-0.7989,-0.7989,0.3993
0.557,1.3526,1.3526,-0.0150,-8.0462,-8.0462,0.0000,-0.7989,-0.7989,0.3992
0.561,1.3934,1.3934,-0.0150,-8.0319,-8.0319,0.0000,-0.7989,-0.7989,0.3990
0.564,1.4339,1.4339,-0.0149,-8.0187,-8.0187,0.0000,-0.7989,-0.7989,0.3989
0.568,1.4807,1.4807,-0.0148,-8.0043,-8.0043,0.0000,-0.7989,-0.7989,0.3988
0.573,1.5471,1.5471,-0.0147,-7.9775,-7.9775,0.0000,-0.7615,-0.7615,0.3987
0.580,1.6541,1.6541,-0.0146,-7.9478,-7.9478,0.0000,-0.7615,-0.7615,0.3985
0.584,1.7104,1.7104,-0.0144,-7.9320,-7.9320,0.0000,-0.7615,-0.7615,0.3983
0.591,1.8041,1.8041,-0.0142,-7.8966,-7.8966,0.0000,-0.7137,-0.7137,0.3982
0.596,1.8549,1.8549,-0.0139,-7.8818,-7.8818,0.0000,-0.7137,-0.7137,0.3980
0.599,1.8975,1.8975,-0.0138,-7.8692,-7.8692,0.0000,-0.7137,-0.7137,0.3979
0.602,1.9367,1.9367,-0.0136,-7.8574,-7.8574,0.0000,-0.7137,-0.7137,0.3978
0.606,1.9796,1.9796,-0.0135,-7.8444,-7.8444,0.0000,-0.7137,-0.7137,0.3977
0.610,2.0233,2.0233,-0.0133,-7.8220,-7.8220,0.0000,-0.6617,-0.6617,0.3976
0.614,2.0747,2.0747,-0.0131,-7.8059,-7.8059,0.0000,-0.6617,-0.6617,0.3975
0.618,2.1135,2.1135,-0.0129,-7.7936,-7.7936,0.0000,-0.6617,-0.6617,0.3974
0.621,2.1494,2.1494,-0.0127,-7.7820,-7.7820,0.0000,-0.6617,-0.6617,0.3973
0.625,2.1922,2.1922,-0.0125,-7.7680,-7.7680,0.0000,-0.6617,-0.6617,0.3973
0.629,2.2279,2.2279,-0.0123,-7.7561,-7.7561,0.0000,-0.6617,-0.6617,0.3972
0.632,2.2639,2.2639,-0.0121,-7.7346,-7.7346,0.0000,-0.6050,-0.6050,0.3971
0.636,2.3014,2.3014,-0.0118,-7.7217,-7.7217,0.0000,-0.6050,-0.6050,0.3970
0.640,2.3361,2.3361,-0.0116,-7.7095,-7.7095,0.0000,-0.6050,-0.6050,0.3969
0.645,2.3887,2.3887,-0.0114,-7.6905,-7.6905,0.0000,-0.6050,-0.6050,0.3969
0.649,2.4237,2.4237,-0.0110,-7.6777,-7.6777,0.0000,-0.6050,-0.6050,0.3968
0.653,2.4552,2.4552,-0.0107,-7.6561,-7.6561,0.0000,-0.5454,-0.5454,0.3967
0.657,2.4903,2.4903,-0.0105,-7.6428,-7.6428,0.0000,-0.5454,-0.5454,0.3966
0.660,2.5224,2.5224,-0.0102,-7.6303,-7.6303,0.0000,-0.5454,-0.5454,0.3966
0.664,2.5554,2.5554,-0.0100,-7.6173,-7.6173,0.0000,-0.5454,-0.5454,0.3965
0.668,2.5858,2.5858,-0.0097,-7.6050,-7.6050,0.0000,-0.5454,-0.5454,0.3964
0.672,2.6210,2.6210,-0.0094,-7.5802,-7.5802,0.0000,-0.4840,-0.4840,0.3964
0.680,2.6798,2.6798,-0.0091,-7.5547,-7.5547,0.0000,-0.4840,-0.4840,0.3963
0.690,2.7558,2.7558,-0.0085,-7.5096,-7.5096,0.0000,-0.4221,-0.4221,0.3962
0.697,2.7987,2.7987,-0.0077,-7.4891,-7.4891,0.0000,-0.4221,-0.4221,0.3961
0.701,2.8261,2.8261,-0.0072,-7.4757,-7.4757,0.0000,-0.4221,-0.4221,0.3961
0.705,2.8511,2.8511,-0.0068,-7.4632,-7.4632,0.0000,-0.4221,-0.4221,0.3960
0.710,2.8853,2.8853,-0.0065,-7.4349,-7.4349,0.0000,-0.3608,-0.3608,0.3960
0.714,2.9108,2.9108,-0.0061,-7.4214,-7.4214,0.0000,-0.3608,-0.3608,0.3959
0.717,2.9303,2.9303,-0.0057,-7.4108,-7.4108,0.0000,-0.3608,-0.3608,0.3959
0.720,2.9491,2.9491,-0.0054,-7.4004,-7.4004,0.0000,-0.3608,-0.3608,0.3959
0.724,2.9707,2.9707,-0.0051,-7.3881,-7.3881,0.0000,-0.3608,-0.3608,0.3959
0.728,2.9892,2.9892,-0.0048,-7.3773,-7.3773,0.0000,-0.3608,-0.3608,0.3958
0.731,3.0095,3.0095,-0.0045,-7.3545,-7.3545,0.0000,-0.2993,-0.2993,0.3958
0.735,3.0302,3.0302,-0.0042,-7.3418,-7.3418,0.0000,-0.2993,-0.2993,0.3958
0.742,3.0677,3.0677,-0.0038,-7.3177,-7.3177,0.0000,-0.2993,-0.2993,0.3958
0.746,3.0861,3.0861,-0.0032,-7.3055,-7.3055,0.0000,-0.2993,-0.2993,0.3958
0.749,3.1019,3.1019,-0.0029,-7.2949,-7.2949,0.0000,-0.2993,-0.2993,0.3958
0.752,3.1211,3.1211,-0.0026,-7.2708,-7.2708,0.0000,-0.2370,-0.2370,0.3957
0.757,3.1405,3.1405,-0.0022,-7.2568,-7.2568,0.0000,-0.2370,-0.2370,0.3957
0.760,3.1561,3.1561,-0.0018,-7.2454,-7.2454,0.0000,-0.2370,-0.2370,0.3957
0.763,3.1711,3.1711,-0.0015,-7.2341,-7.2341,0.0000,-0.2370,-0.2370,0.3957
0.767,3.1861,3.1861,-0.0012,-7.2226,-7.2226,0.0000,-0.2370,-0.2370,0.3957
0.770,3.2037,3.2037,-0.0009,-7.1977,-7.1977,0.0000,-0.1718,-0.1718,0.3957
0.775,3.2217,3.2217,-0.0005,-7.1829,-7.1829,0.0000,-0.1718,-0.1718,0.3958
0.778,3.2364,3.2364,-0.0001,-7.1706,-7.1706,0.0000,-0.1718,-0.1718,0.3958
0.782,3.2509,3.2509,0.0002,-7.1580,-7.1580,0.0000,-0.1718,-0.1718,0.3958
0.787,3.2708,3.2708,0.0006,-7.1401,-7.1401,0.0000,-0.1718,-0.1718,0.3958
0.792,3.2940,3.2940,0.0011,-7.1076,-7.1076,0.0000,-0.1074,-0.1074,0.3958
0.800,3.3226,3.3226,0.0016,-7.0787,-7.0787,0.0000,-0.1074,-0.1074,0.3958
0.803,3.3228,3.3228,0.0023,-7.0663,-7.0663,0.0000,-0.1074,-0.1074,0.3959
0.807,3.2647,3.2647,0.0027,-7.0525,-7.0525,0.0000,-0.1074,-0.1074,0.3959
0.811,3.2144,3.2144,0.0030,-7.0266,-7.0266,0.0000,-0.0423,-0.0423,0.3959
0.814,3.1550,3.1550,0.0033,-7.0119,-7.0119,0.0000,-0.0423,-0.0423,0.3960
0.819,3.0887,3.0887,0.0037,-6.9951,-6.9951,0.0000,-0.0423,-0.0423,0.3960
0.823,3.0283,3.0283,0.0040,-6.9793,-6.9793,0.0000,-0.0423,-0.0423,0.3960
0.827,2.9552,2.9552,0.0044,-6.9596,-6.9596,0.0000,-0.0423,-0.0423,0.3961
0.832,2.8917,2.8917,0.0047,-6.9268,-6.9268,0.0000,0.0323,0.0323,0.3961
0.836,2.8340,2.8340,0.0051,-6.9099,-6.9099,0.0000,0.0323,0.0323,0.3962
0.840,2.7794,2.7794,0.0053,-6.8935,-6.8935,0.0000,0.0323,0.0323,0.3962
0.843,2.7295,2.7295,0.0056,-6.8778,-6.8778,0.0000,0.0323,0.0323,0.3963
0.847,2.6732,2.6732,0.0058,-6.8593,-6.8593,0.0000,0.0323,0.0323,0.3963
0.851,2.6293,2.6293,0.0061,-6.8291,-6.8291,0.0000,0.1077,0.1077,0.3964
0.855,2.5791,2.5791,0.0063,-6.8110,-6.8110,0.0000,0.1077,0.1077,0.3964
0.859,2.5339,2.5339,0.0065,-6.7937,-6.7937,0.0000,0.1077,0.1077,0.3965
0.862,2.4938,2.4938,0.0067,-6.7775,-6.7775,0.0000,0.1077,0.1077,0.3966
0.866,2.4540,2.4540,0.0069,-6.7605,-6.7605,0.0000,0.1077,0.1077,0.3966
0.870,2.4212,2.4212,0.0071,-6.7303,-6.7303,0.0000,0.1818,0.1818,0.3967
0.874,2.3808,2.3808,0.0073,-6.7105,-6.7105,0.0000,0.1818,0.1818,0.3967
0.877,2.3507,2.3507,0.0075,-6.6945,-6.6945,0.0000,0.1818,0.1818,0.3968
0.881,2.3166,2.3166,0.0076,-6.6745,-6.6745,0.0000,0.1818,0.1818,0.3969
0.885,2.2897,2.2897,0.0078,-6.6570,-6.6570,0.0000,0.1818,0.1818,0.3970
0.891,2.2539,2.2539,0.0079,-6.6135,-6.6135,0.0000,0.2540,0.2540,0.3970
0.896,2.2266,2.2266,0.0082,-6.5871,-6.5871,0.0000,0.2540,0.2540,0.3972
0.903,2.1999,2.1999,0.0084,-6.5511,-6.5511,0.0000,0.2540,0.2540,0.3973
0.908,2.1887,2.1887,0.0086,-6.5258,-6.5258,0.0000,0.2540,0.2540,0.3974
0.913,2.1869,2.1869,0.0088,-6.4861,-6.4861,0.0000,0.3311,0.3311,0.3976
0.918,2.1882,2.1882,0.0090,-6.4651,-6.4651,0.0000,0.3311,0.3311,0.3977
0.921,2.1926,2.1926,0.0091,-6.4483,-6.4483,0.0000,0.3311,0.3311,0.3978
0.925,2.2023,2.2023,0.0092,-6.4271,-6.4271,0.0000,0.3311,0.3311,0.3979
0.928,2.2142,2.2142,0.0094,-6.4097,-6.4097,0.0000,0.3311,0.3311,0.3980
0.932,2.2327,2.2327,0.0095,-6.3765,-6.3765,0.0000,0.4068,0.4068,0.3981
0.936,2.2561,2.2561,0.0096,-6.3538,-6.3538,0.0000,0.4068,0.4068,0.3982
0.942,2.2977,2.2977,0.0098,-6.3229,-6.3229,0.0000,0.4068,0.4068,0.3983
0.946,2.3357,2.3357,0.0100,-6.3004,-6.3004,0.0000,0.4068,0.4068,0.3985
0.950,2.3746,2.3746,0.0102,-6.2662,-6.2662,0.0000,0.4789,0.4789,0.3986
0.953,2.4104,2.4104,0.0103,-6.2454,-6.2454,0.0000,0.4789,0.4789,0.3987
0.957,2.4445,2.4445,0.0105,-6.2249,-6.2249,0.0000,0.4789,0.4789,0.3988
0.961,2.4755,2.4755,0.0107,-6.2063,-6.2063,0.0000,0.4789,0.4789,0.3990
0.964,2.5044,2.5044,0.0108,-6.1880,-6.1880,0.0000,0.4789,0.4789,0.3991
0.967,2.5325,2.5325,0.0110,-6.1694,-6.1694,0.0000,0.4789,0.4789,0.3992
0.971,2.5702,2.5702,0.0111,-6.1324,-6.1324,0.0000,0.5488,0.5488,0.3993
0.976,2.6074,2.6074,0.0114,-6.1055,-6.1055,0.0000,0.5488,0.5488,0.3994
0.981,2.6447,2.6447,0.0116,-6.0776,-6.0776,0.0000,0.5488,0.5488,0.3996
0.985,2.6791,2.6791,0.0119,-6.0504,-6.0504,0.0000,0.5488,0.5488,0.3997
0.990,2.7178,2.7178,0.0121,-6.0071,-6.0071,0.0000,0.6371,0.6371,0.3999
0.995,2.7531,2.7531,0.0124,-5.9765,-5.9765,0.0000,0.6371,0.6371,0.4001
0.998,2.7777,2.7777,0.0127,-5.9546,-5.9546,0.0000,0.6371,0.6371,0.4003
1.003,2.8076,2.8076,0.0129,-5.9267,-5.9267,0.0000,0.6371,0.6371,0.4004
1.008,2.8422,2.8422,0.0131,-5.8925,-5.8925,0.0000,0.6371,0.6371,0.4006
1.015,2.8931,2.8931,0.0134,-5.8274,-5.8274,0.0000,0.7417,0.7417,0.4008
1.019,2.9189,2.9189,0.0139,-5.7987,-5.7987,0.0000,0.7417,0.7417,0.4011
1.022,2.9408,2.9408,0.0142,-5.7733,-5.7733,0.0000,0.7417,0.7417,0.4012
1.026,2.9628,2.9628,0.0144,-5.7467,-5.7467,0.0000,0.7417,0.7417,0.4014
1.030,2.9872,2.9872,0.0147,-5.7067,-5.7067,0.0000,0.8412,0.8412,0.4015
1.036,3.0245,3.0245,0.0149,-5.6563,-5.6563,0.0000,0.8412,0.8412,0.4017
1.042,3.0589,3.0589,0.0153,-5.6060,-5.6060,0.0000,0.8412,0.8412,0.4020
1.046,3.0772,3.0772,0.0158,-5.5784,-5.5784,0.0000,0.8412,0.8412,0.4023
1.050,3.1055,3.1055,0.0160,-5.5258,-5.5258,0.0000,0.9317,0.9317,0.4025
1.055,3.1278,3.1278,0.0164,-5.4880,-5.4880,0.0000,0.9317,0.9317,0.4027
1.059,3.1463,3.1463,0.0167,-5.4547,-5.4547,0.0000,0.9317,0.9317,0.4029
1.062,3.1623,3.1623,0.0170,-5.4252,-5.4252,0.0000,0.9317,0.9317,0.4031
1.065,3.1785,3.1785,0.0172,-5.3938,-5.3938,0.0000,0.9317,0.9317,0.4033
1.069,3.1937,3.1937,0.0175,-5.3631,-5.3631,0.0000,0.9317,0.9317,0.4035
1.072,3.2129,3.2129,0.0177,-5.3180,-5.3180,0.0000,1.0131,1.0131,0.4036
1.076,3.2316,3.2316,0.0180,-5.2762,-5.2762,0.0000,1.0131,1.0131,0.4038
1.081,3.2284,3.2284,0.0183,-5.2321,-5.2321,0.0000,1.0131,1.0131,0.4040
1.084,3.1504,3.1504,0.0187,-5.1941,-5.1941,0.0000,1.0131,1.0131,0.4043
1.089,3.0554,3.0554,0.0189,-5.1486,-5.1486,0.0000,1.0131,1.0131,0.4045
1.093,2.9642,2.9642,0.0192,-5.0935,-5.0935,0.0000,1.0866,1.0866,0.4047
1.097,2.8757,2.8757,0.0195,-5.0519,-5.0519,0.0000,1.0866,1.0866,0.4049
1.100,2.7958,2.7958,0.0197,-5.0144,-5.0144,0.0000,1.0866,1.0866,0.4051
1.103,2.7173,2.7173,0.0199,-4.9776,-4.9776,0.0000,1.0866,1.0866,0.4053
1.107,2.6297,2.6297,0.0200,-4.9364,-4.9364,0.0000,1.0866,1.0866,0.4055
