Time,Car_Surge,Ship_Surge,Total_Surge,Car_Sway,Ship_Sway,Total_Sway,Total_Heave
0.205,0.0000,0.0000,0.0000,-5.2118,0.0000,-5.2118,-1.1061
0.208,0.0000,0.0000,0.0000,-5.1997,0.0000,-5.1997,-1.1061
0.212,0.0000,0.0000,0.0000,-5.1872,0.0000,-5.1872,-1.1344
0.216,0.0000,0.0000,0.0000,-5.1704,0.0000,-5.1704,-1.1344
0.220,0.0000,0.0000,0.0000,-5.1560,0.0000,-5.1560,-1.1344
0.223,0.0000,0.0000,0.0000,-5.1401,0.0000,-5.1401,-1.1344
0.227,0.0000,0.0000,0.0000,-5.1254,0.0000,-5.1254,-1.1344
0.230,0.0000,0.0000,0.0000,-5.1108,0.0000,-5.1108,-1.1250
0.234,0.0000,0.0000,0.0000,-5.0914,0.0000,-5.0914,-1.1250
0.238,0.0000,0.0000,0.0000,-5.0749,0.0000,-5.0749,-1.1250
0.241,0.0000,0.0000,0.0000,-5.0573,0.0000,-5.0573,-1.1250
0.244,0.0000,0.0000,0.0000,-5.0403,0.0000,-5.0403,-1.1250
0.250,0.0000,0.0000,0.0000,-5.0116,-0.0107,-5.0223,-1.1012
0.254,0.0000,0.0000,0.0000,-4.9893,-0.0107,-5.0001,-1.1012
0.258,0.0000,0.0000,0.0000,-4.9677,-0.0107,-4.9784,-1.1012
0.261,0.0000,0.0000,0.0000,-4.9489,-0.0107,-4.9597,-1.1012
0.265,0.0000,0.0000,0.0000,-4.9285,-0.0107,-4.9393,-1.1012
0.268,0.0000,0.0000,0.0000,-4.9070,-0.0107,-4.9177,-1.1012
0.273,0.0000,0.0000,0.0000,-4.8809,-0.0214,-4.9023,-1.0699
0.276,0.0000,0.0000,0.0000,-4.8568,-0.0214,-4.8782,-1.0699
0.280,0.0000,0.0000,0.0000,-4.8352,-0.0214,-4.8566,-1.0699
0.284,0.0000,0.0000,0.0000,-4.8120,-0.0214,-4.8334,-1.0699
0.287,0.0000,0.0000,0.0000,-4.7885,-0.0214,-4.8099,-1.0699
0.291,0.0000,0.0000,0.0000,-4.7656,-0.0320,-4.7976,-1.0319
0.294,0.0000,0.0000,0.0000,-4.7401,-0.0320,-4.7721,-1.0319
0.298,0.0000,0.0000,0.0000,-4.7163,-0.0320,-4.7483,-1.0319
0.303,0.0000,0.0000,0.0000,-4.6835,-0.0320,-4.7155,-1.0319
0.309,0.0000,0.0000,0.0000,-4.6401,-0.0424,-4.6825,-0.9875
0.314,0.0000,0.0000,0.0000,-4.6032,-0.0424,-4.6456,-0.9875
0.319,0.0000,0.0000,0.0000,-4.5647,-0.0424,-4.6071,-0.9875
0.322,0.0000,0.0000,0.0000,-4.5389,-0.0424,-4.5813,-0.9875
0.326,0.0000,0.0000,0.0000,-4.5135,-0.0424,-4.5559,-0.9875
0.329,0.0000,0.0000,0.0000,-4.4886,-0.0525,-4.5412,-0.9370
0.333,0.0000,0.0000,0.0000,-4.4566,-0.0525,-4.5092,-0.9370
0.337,0.0000,0.0000,0.0000,-4.4275,-0.0525,-4.4800,-0.9370
0.340,0.0000,0.0000,0.0000,-4.4013,-0.0525,-4.4538,-0.9370
0.344,0.0000,0.0000,0.0000,-4.3754,-0.0525,-4.4279,-0.9370
0.347,0.0000,0.0000,0.0000,-4.3495,-0.0525,-4.4020,-0.9370
0.351,0.0000,0.0000,0.0000,-4.3192,-0.0623,-4.3815,-0.8804
0.355,0.0000,0.0000,0.0000,-4.2880,-0.0623,-4.3503,-0.8804
0.358,0.0000,0.0000,0.0000,-4.2612,-0.0623,-4.3235,-0.8804
0.362,0.0000,0.0000,0.0000,-4.2313,-0.0623,-4.2937,-0.8804
0.366,0.0000,0.0000,0.0000,-4.1989,-0.0623,-4.2613,-0.8804
0.369,0.0000,0.0000,0.0000,-4.1689,-0.0731,-4.2420,-0.7931
0.373,0.0000,0.0000,0.0000,-4.1363,-0.0731,-4.2094,-0.7931
0.377,0.0000,0.0000,0.0000,-4.1070,-0.0731,-4.1801,-0.7931
0.381,0.0000,0.0000,0.0000,-4.0708,-0.0731,-4.1439,-0.7931
0.385,0.0000,0.0000,0.0000,-4.0358,-0.0731,-4.1089,-0.7931
0.389,0.0000,0.0000,0.0000,-4.0078,-0.0836,-4.0914,-0.6919
0.392,0.0000,0.0000,0.0000,-3.9751,-0.0836,-4.0587,-0.6919
0.396,0.0000,0.0000,0.0000,-3.9447,-0.0836,-4.0283,-0.6919
0.402,0.0000,0.0000,0.0000,-3.8946,-0.0836,-3.9782,-0.6919
0.407,0.0000,0.0000,0.0000,-3.8512,-0.0836,-3.9348,-0.6919
0.413,0.0000,0.0000,0.0000,-3.7948,-0.0944,-3.8892,-0.5622
0.418,0.0000,0.0000,0.0000,-3.7541,-0.0944,-3.8485,-0.5622
0.421,0.0000,0.0000,0.0000,-3.7258,-0.0944,-3.8202,-0.5622
0.425,0.0000,0.0000,0.0000,-3.6963,-0.0944,-3.7908,-0.5622
0.428,0.0000,0.0000,0.0000,-3.6660,-0.0944,-3.7604,-0.5622
0.432,0.0000,0.0000,0.0000,-3.6339,-0.1027,-3.7366,-0.4541
0.436,0.0000,0.0000,0.0000,-3.5989,-0.1027,-3.7016,-0.4541
0.439,0.0000,0.0000,0.0000,-3.5690,-0.1027,-3.6717,-0.4541
0.443,0.0000,0.0000,0.0000,-3.5367,-0.1027,-3.6394,-0.4541
0.447,0.0000,0.0000,0.0000,-3.4998,-0.1027,-3.6025,-0.4541
0.451,0.0000,0.0000,0.0000,-3.4632,-0.1094,-3.5726,-0.3503
0.456,0.0000,0.0000,0.0000,-3.4269,-0.1094,-3.5363,-0.3503
0.459,0.0000,0.0000,0.0000,-3.3934,-0.1094,-3.5028,-0.3503
0.465,0.0000,0.0000,0.0000,-3.3475,-0.1094,-3.4569,-0.3503
0.469,0.0000,0.0000,0.0000,-3.3074,-0.1143,-3.4217,-0.2574
0.473,0.0000,0.0000,0.0000,-3.2710,-0.1143,-3.3853,-0.2574
0.477,0.0000,0.0000,0.0000,-3.2375,-0.1143,-3.3518,-0.2574
0.480,0.0000,0.0000,0.0000,-3.2083,-0.1143,-3.3227,-0.2574
0.484,0.0000,0.0000,0.0000,-3.1753,-0.1143,-3.2896,-0.2574
0.488,0.0000,0.0000,0.0000,-3.1454,-0.1143,-3.2597,-0.2574
0.491,0.0000,0.0000,0.0000,-3.1157,-0.1178,-3.2335,-0.1663
0.495,0.0000,0.0000,0.0000,-3.0832,-0.1178,-3.2010,-0.1663
0.498,0.0000,0.0000,0.0000,-3.0526,-0.1178,-3.1704,-0.1663
0.502,0.0000,0.0000,0.0000,-3.0220,-0.1178,-3.1398,-0.1663
0.506,0.0000,0.0000,0.0000,-2.9917,-0.1178,-3.1095,-0.1663
0.510,0.0000,0.0000,0.0000,-2.9545,-0.1199,-3.0745,-0.0745
0.517,0.0000,0.0000,0.0000,-2.8957,-0.1199,-3.0157,-0.0745
0.520,0.0000,0.0000,0.0000,-2.8628,-0.1199,-2.9828,-0.0745
0.524,0.0000,0.0000,0.0000,-2.8301,-0.1199,-2.9500,-0.0745
0.528,0.0000,0.0000,0.0000,-2.8001,-0.1199,-2.9200,-0.0745
0.532,0.0000,0.0000,0.0000,-2.7690,-0.1208,-2.8898,0.0136
0.536,0.0000,0.0000,0.0000,-2.7301,-0.1208,-2.8509,0.0136
0.540,0.0000,0.0000,0.0000,-2.6954,-0.1208,-2.8162,0.0136
0.544,0.0000,0.0000,0.0000,-2.6671,-0.1208,-2.7879,0.0136
0.547,0.0000,0.0000,0.0000,-2.6351,-0.1208,-2.7559,0.0136
0.554,0.0000,0.0000,0.0000,-2.5877,-0.1214,-2.7091,0.1271
0.558,0.0000,0.0000,0.0000,-2.5598,-0.1214,-2.6812,0.1271
0.562,0.0000,0.0000,0.0000,-2.5432,-0.1214,-2.6646,0.1271
0.566,0.0000,0.0000,0.0000,-2.5291,-0.1214,-2.6505,0.1271
0.570,0.0000,0.0000,0.0000,-2.5207,-0.1219,-2.6426,0.2712
0.574,0.0000,0.0000,0.0000,-2.5170,-0.1219,-2.6389,0.2712
0.577,0.0000,0.0000,0.0000,-2.5176,-0.1219,-2.6395,0.2712
0.582,0.0000,0.0000,0.0000,-2.5235,-0.1219,-2.6454,0.2712
0.586,0.0000,0.0000,0.0000,-2.5336,-0.1219,-2.6555,0.2712
0.590,0.0000,0.0000,0.0000,-2.5473,-0.1217,-2.6690,0.4186
0.594,0.0000,0.0000,0.0000,-2.5665,-0.1217,-2.6883,0.4186
0.598,0.0000,0.0000,0.0000,-2.5901,-0.1217,-2.7118,0.4186
0.602,0.0000,0.0000,0.0000,-2.6161,-0.1217,-2.7379,0.4186
0.607,0.0000,0.0000,0.0000,-2.6430,-0.1217,-2.7648,0.4186
0.610,0.0000,0.0000,0.0000,-2.6616,-0.1213,-2.7829,0.5750
0.617,0.0000,0.0000,0.0000,-2.6908,-0.1213,-2.8120,0.5750
0.623,0.0000,0.0000,0.0000,-2.7151,-0.1213,-2.8363,0.5750
0.630,0.0000,0.0000,0.0000,-2.7350,-0.1203,-2.8553,0.7280
0.635,0.0000,0.0000,0.0000,-2.7462,-0.1203,-2.8665,0.7280
0.639,0.0000,0.0000,0.0000,-2.7552,-0.1203,-2.8756,0.7280
0.643,0.0000,0.0000,0.0000,-2.7617,-0.1203,-2.8820,0.7280
0.647,0.0000,0.0000,0.0000,-2.7670,-0.1203,-2.8874,0.7280
0.650,0.0000,0.0000,0.0000,-2.7709,-0.1191,-2.8900,0.8729
0.655,0.0000,0.0000,0.0000,-2.7739,-0.1191,-2.8930,0.8729
0.659,0.0000,0.0000,0.0000,-2.7751,-0.1191,-2.8942,0.8729
0.663,0.0000,0.0000,0.0000,-2.7751,-0.1191,-2.8942,0.8729
0.667,0.0000,0.0000,0.0000,-2.7739,-0.1191,-2.8930,0.8729
0.671,0.0000,0.0000,0.0000,-2.7722,-0.1176,-2.8897,1.0090
0.675,0.0000,0.0000,0.0000,-2.7687,-0.1176,-2.8863,1.0090
0.680,0.0000,0.0000,0.0000,-2.7643,-0.1176,-2.8819,1.0090
0.684,0.0000,0.0000,0.0000,-2.7585,-0.1176,-2.8761,1.0090
0.688,0.0000,0.0000,0.0000,-2.7523,-0.1176,-2.8698,1.0090
0.692,0.0000,0.0000,0.0000,-2.7454,-0.1160,-2.8614,1.1356
0.696,0.0000,0.0000,0.0000,-2.7373,-0.1160,-2.8533,1.1356
0.700,0.0000,0.0000,0.0000,-2.7283,-0.1160,-2.8443,1.1356
0.706,0.0000,0.0000,0.0000,-2.7156,-0.1160,-2.8315,1.1356
0.710,0.0000,0.0000,0.0000,-2.7053,-0.1150,-2.8203,1.2798
0.714,0.0000,0.0000,0.0000,-2.6946,-0.1150,-2.8096,1.2798
0.718,0.0000,0.0000,0.0000,-2.6822,-0.1150,-2.7972,1.2798
0.722,0.0000,0.0000,0.0000,-2.6718,-0.1150,-2.7869,1.2798
0.726,0.0000,0.0000,0.0000,-2.6595,-0.1150,-2.7745,1.2798
0.729,0.0000,0.0000,0.0000,-2.6481,-0.1146,-2.7627,1.4196
0.735,0.0007,0.0000,0.0007,-2.6289,-0.1146,-2.7435,1.4196
0.741,0.0032,0.0000,0.0032,-2.6054,-0.1146,-2.7200,1.4196
0.745,0.0059,0.0000,0.0059,-2.5929,-0.1146,-2.7075,1.4196
0.749,0.0101,0.0000,0.0101,-2.5790,-0.1150,-2.6940,1.5652
0.753,0.0173,0.0000,0.0173,-2.5620,-0.1150,-2.6771,1.5652
0.758,0.0273,0.0000,0.0273,-2.5444,-0.1150,-2.6594,1.5652
0.762,0.0405,0.0000,0.0405,-2.5263,-0.1150,-2.6413,1.5652
0.768,0.0641,0.0000,0.0641,-2.5009,-0.1150,-2.6159,1.5652
0.774,0.0903,0.0000,0.0903,-2.4783,-0.1158,-2.5941,1.6937
0.778,0.1125,0.0000,0.1125,-2.4621,-0.1158,-2.5778,1.6937
0.782,0.1388,0.0000,0.1388,-2.4451,-0.1158,-2.5609,1.6937
0.786,0.1649,0.0000,0.1649,-2.4301,-0.1158,-2.5459,1.6937
0.790,0.1974,0.0000,0.1974,-2.4132,-0.1168,-2.5300,1.8015
0.794,0.2359,0.0000,0.2359,-2.3951,-0.1168,-2.5119,1.8015
0.798,0.2747,0.0000,0.2747,-2.3787,-0.1168,-2.4955,1.8015
0.802,0.3139,0.0000,0.3139,-2.3635,-0.1168,-2.4803,1.8015
0.806,0.3577,0.0000,0.3577,-2.3478,-0.1168,-2.4646,1.8015
0.809,0.3985,0.0000,0.3985,-2.3342,-0.1174,-2.4516,1.8643
0.814,0.4523,0.0000,0.4523,-2.3175,-0.1174,-2.4349,1.8643
0.818,0.5059,0.0000,0.5059,-2.3020,-0.1174,-2.4194,1.8643
0.821,0.5599,0.0000,0.5599,-2.2872,-0.1174,-2.4046,1.8643
0.825,0.6077,0.0000,0.6077,-2.2740,-0.1174,-2.3914,1.8643
0.828,0.6526,0.0000,0.6526,-2.2614,-0.1174,-2.3788,1.8643
0.833,0.7099,0.0000,0.7099,-2.2452,-0.1156,-2.3608,1.8117
0.838,0.7744,0.0000,0.7744,-2.2266,-0.1156,-2.3422,1.8117
0.842,0.8334,0.0000,0.8334,-2.2094,-0.1156,-2.3250,1.8117
0.849,0.9104,0.0000,0.9104,-2.1863,-0.1098,-2.2961,1.6242
0.853,0.9635,0.0000,0.9635,-2.1700,-0.1098,-2.2798,1.6242
0.859,1.0278,0.0000,1.0278,-2.1499,-0.1098,-2.2597,1.6242
0.863,1.0682,0.0000,1.0682,-2.1371,-0.1098,-2.2469,1.6242
0.866,1.1096,0.0000,1.1096,-2.1238,-0.1098,-2.2336,1.6242
0.870,1.1504,0.0000,1.1504,-2.1105,-0.0996,-2.2101,1.3311
0.874,1.1896,0.0000,1.1896,-2.0975,-0.0996,-2.1971,1.3311
0.877,1.2223,0.0000,1.2223,-2.0864,-0.0996,-2.1860,1.3311
0.881,1.2573,0.0000,1.2573,-2.0745,-0.0996,-2.1741,1.3311
0.885,1.2929,0.0000,1.2929,-2.0620,-0.0996,-2.1616,1.3311
0.888,1.3264,0.0000,1.3264,-2.0501,-0.0996,-2.1497,1.3311
0.892,1.3607,0.0000,1.3607,-2.0377,-0.1009,-2.1387,1.2562
0.897,1.4016,0.0000,1.4016,-2.0226,-0.1009,-2.1236,1.2562
0.901,1.4352,0.0000,1.4352,-2.0100,-0.1009,-2.1109,1.2562
0.904,1.4661,0.0000,1.4661,-1.9982,-0.1009,-2.0991,1.2562
0.907,1.4936,0.0000,1.4936,-1.9875,-0.1009,-2.0884,1.2562
0.911,1.5226,0.0000,1.5226,-1.9759,-0.1044,-2.0803,1.1980
0.915,1.5565,0.0000,1.5565,-1.9621,-0.1044,-2.0665,1.1980
0.920,1.5943,0.0000,1.5943,-1.9463,-0.1044,-2.0507,1.1980
0.924,1.6276,0.0000,1.6276,-1.9320,-0.1044,-2.0364,1.1980
0.928,1.6550,0.0000,1.6550,-1.9201,-0.1044,-2.0245,1.1980
0.932,1.6824,0.0000,1.6824,-1.9079,-0.1098,-2.0177,1.1506
0.936,1.7104,0.0000,1.7104,-1.8951,-0.1098,-2.0050,1.1506
0.939,1.7332,0.0000,1.7332,-1.8845,-0.1098,-1.9943,1.1506
0.943,1.7570,0.0000,1.7570,-1.8731,-0.1098,-1.9829,1.1506
0.947,1.7866,0.0000,1.7866,-1.8586,-0.1098,-1.9684,1.1506
0.954,1.8262,0.0000,1.8262,-1.8384,-0.1160,-1.9545,1.0987
0.958,1.8512,0.0000,1.8512,-1.8254,-0.1160,-1.9414,1.0987
0.961,1.8731,0.0000,1.8731,-1.8136,-0.1160,-1.9297,1.0987
0.965,1.8937,0.0000,1.8937,-1.8024,-0.1160,-1.9184,1.0987
0.968,1.9145,0.0000,1.9145,-1.7907,-0.1160,-1.9067,1.0987
0.972,1.9337,0.0000,1.9337,-1.7796,-0.1135,-1.8931,0.9445
0.976,1.9557,0.0000,1.9557,-1.7666,-0.1135,-1.8801,0.9445
0.979,1.9738,0.0000,1.9738,-1.7557,-0.1135,-1.8692,0.9445
0.983,1.9932,0.0000,1.9932,-1.7437,-0.1135,-1.8571,0.9445
0.986,2.0109,0.0000,2.0109,-1.7325,-0.1135,-1.8460,0.9445
0.990,2.0277,0.0000,2.0277,-1.7216,-0.1205,-1.8421,0.8812
0.993,2.0465,0.0000,2.0465,-1.7090,-0.1205,-1.8296,0.8812
0.996,2.0618,0.0000,2.0618,-1.6986,-0.1205,-1.8191,0.8812
1.000,2.0797,0.0000,2.0797,-1.6860,-0.1205,-1.8065,0.8812
1.004,2.0962,0.0000,2.0962,-1.6741,-0.1205,-1.7947,0.8812
1.009,2.1210,0.0000,2.1210,-1.6554,-0.1273,-1.7828,0.8095
1.013,2.1383,0.0000,2.1383,-1.6421,-0.1273,-1.7694,0.8095
1.017,2.1547,0.0000,2.1547,-1.6290,-0.1273,-1.7564,0.8095
1.020,2.1693,0.0000,2.1693,-1.6171,-0.1273,-1.7444,0.8095
1.024,2.1830,0.0000,2.1830,-1.6056,-0.1273,-1.7329,0.8095
1.027,2.1977,0.0000,2.1977,-1.5929,-0.1273,-1.7202,0.8095
1.031,2.2128,0.0000,2.2128,-1.5794,-0.1338,-1.7132,0.7307
1.036,2.2316,0.0000,2.2316,-1.5619,-0.1338,-1.6956,0.7307
1.039,2.2441,0.0000,2.2441,-1.5500,-0.1338,-1.6837,0.7307
1.043,2.2562,0.0000,2.2562,-1.5381,-0.1338,-1.6718,0.7307
1.046,2.2676,0.0000,2.2676,-1.5266,-0.1338,-1.6603,0.7307
1.051,2.2444,0.0000,2.2444,-1.5084,-0.1398,-1.6481,0.6454
1.058,2.1375,0.0000,2.1375,-1.4819,-0.1398,-1.6217,0.6454
1.061,2.0842,0.0000,2.0842,-1.4687,-0.1398,-1.6084,0.6454
1.065,2.0293,0.0000,2.0293,-1.4548,-0.1398,-1.5945,0.6454
1.068,1.9715,0.0000,1.9715,-1.4397,-0.1398,-1.5794,0.6454
1.073,1.8972,0.0000,1.8972,-1.4196,-0.1346,-1.5542,0.4824
1.078,1.8258,0.0000,1.8258,-1.3994,-0.1346,-1.5340,0.4824
1.082,1.7699,0.0000,1.7699,-1.3831,-0.1346,-1.5177,0.4824
1.086,1.7189,0.0000,1.7189,-1.3676,-0.1346,-1.5022,0.4824
1.089,1.6710,0.0000,1.6710,-1.3527,-0.1303,-1.4830,0.3265
1.093,1.6194,0.0000,1.6194,-1.3357,-0.1303,-1.4661,0.3265
1.096,1.5742,0.0000,1.5742,-1.3205,-0.1303,-1.4508,0.3265
1.100,1.5260,0.0000,1.5260,-1.3032,-0.1303,-1.4336,0.3265
1.104,1.4799,0.0000,1.4799,-1.2858,-0.1303,-1.4162,0.3265
1.107,1.4415,0.0000,1.4415,-1.2707,-0.1303,-1.4011,0.3265
1.111,1.4048,0.0000,1.4048,-1.2554,-0.1496,-1.4050,0.3161
1.116,1.3528,0.0000,1.3528,-1.2320,-0.1496,-1.3816,0.3161
1.119,1.3186,0.0000,1.3186,-1.2152,-0.1496,-1.3648,0.3161
1.122,1.2892,0.0000,1.2892,-1.1997,-0.1496,-1.3493,0.3161
1.126,1.2626,0.0000,1.2626,-1.1845,-0.1496,-1.3340,0.3161
1.129,1.2353,0.0000,1.2353,-1.1675,-0.1624,-1.3299,0.2683
1.133,1.2057,0.0000,1.2057,-1.1464,-0.1624,-1.3087,0.2683
1.138,1.1805,0.0000,1.1805,-1.1256,-0.1624,-1.2880,0.2683
1.142,1.1605,0.0000,1.1605,-1.1059,-0.1624,-1.2683,0.2683
1.146,1.1442,0.0000,1.1442,-1.0863,-0.1624,-1.2487,0.2683
1.150,1.1310,0.0000,1.1310,-1.0655,-0.1681,-1.2336,0.1819
1.154,1.1217,0.0000,1.1217,-1.0422,-0.1681,-1.2103,0.1819
1.162,1.1179,0.0000,1.1179,-1.0037,-0.1681,-1.1718,0.1819
1.168,1.1268,0.0000,1.1268,-0.9692,-0.1681,-1.1373,0.1819
1.172,1.1366,0.0000,1.1366,-0.9508,-0.1681,-1.1189,0.0654
1.177,1.1547,0.0000,1.1547,-0.9269,-0.1681,-1.0949,0.0654
1.180,1.1728,0.0000,1.1728,-0.9075,-0.1681,-1.0755,0.0654
1.184,1.1991,0.0000,1.1991,-0.8850,-0.1681,-1.0531,0.0654
1.188,1.2248,0.0000,1.2248,-0.8685,-0.1681,-1.0366,0.0654
1.192,1.2636,0.0000,1.2636,-0.8436,-0.1600,-1.0036,-0.0931
1.196,1.3054,0.0000,1.3054,-0.8214,-0.1600,-0.9814,-0.0931
1.201,1.3516,0.0000,1.3516,-0.7936,-0.1600,-0.9536,-0.0931
1.205,1.3868,0.0000,1.3868,-0.7725,-0.1600,-0.9324,-0.0931
1.209,1.4235,0.0000,1.4235,-0.7487,-0.1558,-0.9045,-0.2298
1.214,1.4598,0.0000,1.4598,-0.7247,-0.1558,-0.8805,-0.2298
1.218,1.4955,0.0000,1.4955,-0.7000,-0.1558,-0.8557,-0.2298
1.222,1.5275,0.0000,1.5275,-0.6772,-0.1558,-0.8329,-0.2298
1.236,1.6431,0.0000,1.6431,-0.5810,-0.1522,-0.7333,-0.3617
1.244,1.7019,0.0000,1.7019,-0.5284,-0.1522,-0.6807,-0.3617
1.251,1.7440,0.0000,1.7440,-0.4883,-0.1539,-0.6422,-0.4643
1.255,1.7770,0.0000,1.7770,-0.4552,-0.1539,-0.6091,-0.4643
1.259,1.7994,0.0000,1.7994,-0.4319,-0.1539,-0.5858,-0.4643
1.262,1.8196,0.0000,1.8196,-0.4100,-0.1539,-0.5640,-0.4643
1.268,1.8535,0.0000,1.8535,-0.3711,-0.1539,-0.5251,-0.4643
1.274,1.8910,0.0000,1.8910,-0.3251,-0.1562,-0.4814,-0.5612
1.278,1.9155,0.0000,1.9155,-0.2934,-0.1562,-0.4496,-0.5612
1.282,1.9400,0.0000,1.9400,-0.2601,-0.1562,-0.4164,-0.5612
1.287,1.9637,0.0000,1.9637,-0.2261,-0.1562,-0.3824,-0.5612
1.291,1.9844,0.0000,1.9844,-0.1951,-0.1537,-0.3488,-0.6815
1.294,2.0044,0.0000,2.0044,-0.1639,-0.1537,-0.3175,-0.6815
1.299,2.0263,0.0000,2.0263,-0.1277,-0.1537,-0.2814,-0.6815
1.302,2.0442,0.0000,2.0442,-0.0967,-0.1537,-0.2504,-0.6815
1.306,2.0642,0.0000,2.0642,-0.0603,-0.1537,-0.2140,-0.6815
1.312,2.0891,0.0000,2.0891,-0.0119,-0.1518,-0.1637,-0.7969
1.317,2.1127,0.0000,2.1127,0.0370,-0.1518,-0.1148,-0.7969
1.320,2.1283,0.0000,2.1283,0.0710,-0.1518,-0.0808,-0.7969
1.324,2.1463,0.0000,2.1463,0.1122,-0.1518,-0.0396,-0.7969
1.328,2.1574,0.0000,2.1574,0.1483,-0.1518,-0.0034,-0.7969
1.332,2.0634,0.0000,2.0634,0.1935,-0.1500,0.0435,-0.9097
1.336,1.9714,0.0000,1.9714,0.2371,-0.1500,0.0871,-0.9097
1.340,1.8813,0.0000,1.8813,0.2792,-0.1500,0.1291,-0.9097
1.344,1.8030,0.0000,1.8030,0.3157,-0.1500,0.1657,-0.9097
1.348,1.7039,0.0000,1.7039,0.3620,-0.1500,0.2120,-0.9097
1.352,1.6148,0.0000,1.6148,0.4037,-0.1491,0.2545,-1.0164
1.356,1.5102,0.0000,1.5102,0.4528,-0.1491,0.3036,-1.0164
1.359,1.4246,0.0000,1.4246,0.4874,-0.1491,0.3382,-1.0164
1.364,1.3205,0.0000,1.3205,0.4938,-0.1491,0.3447,-1.0164
1.368,1.2111,0.0000,1.2111,0.4636,-0.1491,0.3145,-1.0164
