Time,Car_Surge,Ship_Surge,Total_Surge,Car_Sway,Ship_Sway,Total_Sway,Total_Heave
0.209,0.0000,0.0000,0.0000,0.0000,0.1534,0.1534,-1.4596
0.213,0.0000,0.0000,0.0000,0.0000,0.1534,0.1534,-1.4596
0.217,0.0000,0.0000,0.0000,0.0000,0.1534,0.1534,-1.4596
0.221,0.0000,0.0000,0.0000,0.0000,0.1534,0.1534,-1.4596
0.225,0.0000,0.0000,0.0000,0.0000,0.1534,0.1534,-1.4596
0.228,0.0000,0.0000,0.0000,0.0000,0.1534,0.1534,-1.4596
0.232,0.0000,0.0000,0.0000,0.0000,0.1534,0.1534,-1.5110
0.236,0.0000,0.0000,0.0000,0.0000,0.1534,0.1534,-1.5110
0.240,0.0000,0.0000,0.0000,0.0000,0.1534,0.1534,-1.5110
0.244,0.0000,0.0000,0.0000,0.0000,0.1534,0.1534,-1.5110
0.248,0.0000,0.0000,0.0000,0.0000,0.1534,0.1534,-1.5110
0.261,0.0000,0.0000,0.0000,0.0000,0.1542,0.1542,-1.5523
0.267,0.0000,0.0000,0.0000,0.0000,0.1542,0.1542,-1.5523
0.271,0.0000,0.0000,0.0000,0.0000,0.1548,0.1548,-1.5953
0.275,0.0000,0.0000,0.0000,0.0000,0.1548,0.1548,-1.5953
0.279,0.0000,0.0000,0.0000,0.0000,0.1548,0.1548,-1.5953
0.282,0.0000,0.0000,0.0000,0.0000,0.1548,0.1548,-1.5953
0.287,0.0000,0.0000,0.0000,0.0000,0.1548,0.1548,-1.5953
0.290,0.0000,0.0000,0.0000,0.0000,0.1557,0.1557,-1.6329
0.296,0.0000,0.0000,0.0000,0.0000,0.1557,0.1557,-1.6329
0.300,0.0000,0.0000,0.0000,0.0000,0.1557,0.1557,-1.6329
0.305,0.0000,0.0000,0.0000,0.0000,0.1557,0.1557,-1.6329
0.310,0.0000,0.0000,0.0000,0.0000,0.1574,0.1574,-1.6604
0.315,0.0000,0.0000,0.0000,0.0000,0.1574,0.1574,-1.6604
0.321,0.0000,0.0000,0.0000,0.0000,0.1574,0.1574,-1.6604
0.326,0.0000,0.0000,0.0000,0.0000,0.1574,0.1574,-1.6604
0.330,0.0000,0.0000,0.0000,0.0000,0.1599,0.1599,-1.6773
0.336,0.0000,0.0000,0.0000,0.0000,0.1599,0.1599,-1.6773
0.341,0.0000,0.0000,0.0000,0.0000,0.1599,0.1599,-1.6773
0.346,0.0000,0.0000,0.0000,0.0000,0.1599,0.1599,-1.6773
0.352,0.0000,0.0000,0.0000,0.0000,0.1631,0.1631,-1.6833
0.358,0.0000,0.0000,0.0000,0.0000,0.1631,0.1631,-1.6833
0.362,0.0000,0.0000,0.0000,0.0000,0.1631,0.1631,-1.6833
0.367,0.0000,0.0000,0.0000,0.0000,0.1631,0.1631,-1.6833
0.371,0.0000,0.0000,0.0000,0.0000,0.1670,0.1670,-1.6784
0.377,0.0000,0.0000,0.0000,0.0000,0.1670,0.1670,-1.6784
0.383,0.0000,0.0000,0.0000,0.0000,0.1670,0.1670,-1.6784
0.387,0.0000,0.0000,0.0000,0.0000,0.1670,0.1670,-1.6784
0.392,0.0000,0.0000,0.0000,0.0000,0.1716,0.1716,-1.6631
0.399,0.0000,0.0000,0.0000,0.0000,0.1716,0.1716,-1.6631
0.406,0.0000,0.0000,0.0000,0.0000,0.1716,0.1716,-1.6631
0.412,0.0000,0.0000,0.0000,0.0000,0.1767,0.1767,-1.6373
0.418,0.0000,0.0000,0.0000,0.0000,0.1767,0.1767,-1.6373
0.424,0.0000,0.0000,0.0000,0.0000,0.1767,0.1767,-1.6373
0.429,0.0000,0.0000,0.0000,0.0000,0.1767,0.1767,-1.6373
0.435,0.0000,0.0000,0.0000,0.0000,0.1823,0.1823,-1.6010
0.442,0.0000,0.0000,0.0000,0.0000,0.1823,0.1823,-1.6010
0.447,0.0000,0.0000,0.0000,0.0000,0.1823,0.1823,-1.6010
0.452,0.0000,0.0000,0.0000,0.0000,0.1883,0.1883,-1.5546
0.457,0.0000,0.0000,0.0000,0.0000,0.1883,0.1883,-1.5546
0.463,0.0000,0.0000,0.0000,0.0000,0.1883,0.1883,-1.5546
0.467,0.0000,0.0000,0.0000,0.0000,0.1883,0.1883,-1.5546
0.472,0.0000,0.0000,0.0000,0.0000,0.1927,0.1927,-1.5220
0.479,0.0000,0.0000,0.0000,0.0000,0.1927,0.1927,-1.5220
0.483,0.0000,0.0000,0.0000,0.0000,0.1927,0.1927,-1.5220
0.489,0.0000,0.0000,0.0000,0.0000,0.1927,0.1927,-1.5220
0.494,0.0000,0.0000,0.0000,0.0000,0.1961,0.1961,-1.4971
0.499,0.0000,0.0000,0.0000,0.0000,0.1961,0.1961,-1.4971
0.505,0.0000,0.0000,0.0000,0.0000,0.1961,0.1961,-1.4971
0.510,0.0000,0.0000,0.0000,0.0000,0.1999,0.1999,-1.4631
0.515,0.0000,0.0000,0.0000,0.0000,0.1999,0.1999,-1.4631
0.520,0.0000,0.0000,0.0000,0.0000,0.1999,0.1999,-1.4631
0.523,0.0000,0.0000,0.0000,0.0000,0.1999,0.1999,-1.4631
0.528,0.0000,0.0000,0.0000,0.0000,0.1999,0.1999,-1.4631
0.531,0.0000,0.0000,0.0000,0.0000,0.2042,0.2042,-1.4174
0.537,0.0000,0.0000,0.0000,0.0000,0.2042,0.2042,-1.4174
0.541,0.0000,0.0000,0.0000,0.0000,0.2042,0.2042,-1.4174
0.545,0.0000,0.0000,0.0000,0.0000,0.2042,0.2042,-1.4174
0.549,0.0000,0.0000,0.0000,0.0000,0.2089,0.2089,-1.3608
0.556,0.0000,0.0000,0.0000,0.0000,0.2089,0.2089,-1.3608
0.562,0.0000,0.0000,0.0000,0.0000,0.2089,0.2089,-1.3608
0.566,0.0000,0.0000,0.0000,0.0000,0.2089,0.2089,-1.3608
0.570,0.0000,0.0000,0.0000,0.0000,0.2139,0.2139,-1.2939
0.574,0.0000,0.0000,0.0000,0.0000,0.2139,0.2139,-1.2939
0.577,0.0000,0.0000,0.0000,0.0000,0.2139,0.2139,-1.2939
0.581,0.0000,0.0000,0.0000,0.0000,0.2139,0.2139,-1.2939
0.584,0.0000,0.0000,0.0000,0.0000,0.2139,0.2139,-1.2939
0.588,0.0000,0.0000,0.0000,0.0000,0.2139,0.2139,-1.2939
0.591,0.0000,0.0000,0.0000,0.0000,0.2180,0.2180,-1.2311
0.596,0.0000,0.0000,0.0000,0.0000,0.2180,0.2180,-1.2311
0.599,0.0000,0.0000,0.0000,0.0000,0.2180,0.2180,-1.2311
0.603,0.0000,0.0000,0.0000,0.0000,0.2180,0.2180,-1.2311
0.606,0.0000,0.0000,0.0000,0.0000,0.2180,0.2180,-1.2311
0.610,0.0000,0.0000,0.0000,0.0000,0.2211,0.2211,-1.1767
0.614,0.0000,0.0000,0.0000,0.0000,0.2211,0.2211,-1.1767
0.618,0.0000,0.0000,0.0000,0.0000,0.2211,0.2211,-1.1767
0.621,0.0000,0.0000,0.0000,0.0000,0.2211,0.2211,-1.1767
0.624,0.0000,0.0000,0.0000,0.0000,0.2211,0.2211,-1.1767
0.628,0.0000,0.0000,0.0000,0.0000,0.2211,0.2211,-1.1767
0.632,0.0000,0.0000,0.0000,0.0000,0.2243,0.2243,-1.1140
0.636,0.0000,0.0000,0.0000,0.0000,0.2243,0.2243,-1.1140
0.640,0.0000,0.0000,0.0000,0.0000,0.2243,0.2243,-1.1140
0.643,0.0000,0.0000,0.0000,0.0000,0.2243,0.2243,-1.1140
0.647,0.0000,0.0000,0.0000,0.0000,0.2243,0.2243,-1.1140
0.651,0.0000,0.0000,0.0000,0.0000,0.2278,0.2278,-1.0411
0.655,0.0000,0.0000,0.0000,0.0000,0.2278,0.2278,-1.0411
0.658,0.0000,0.0000,0.0000,0.0000,0.2278,0.2278,-1.0411
0.662,0.0000,0.0000,0.0000,0.0000,0.2278,0.2278,-1.0411
0.666,0.0000,0.0000,0.0000,0.0000,0.2278,0.2278,-1.0411
0.669,0.0000,0.0000,0.0000,0.0000,0.2278,0.2278,-1.0411
0.673,0.0000,0.0000,0.0000,0.0000,0.2315,0.2315,-0.9585
0.677,0.0000,0.0000,0.0000,0.0000,0.2315,0.2315,-0.9585
0.680,0.0000,0.0000,0.0000,0.0000,0.2315,0.2315,-0.9585
0.685,0.0000,0.0000,0.0000,0.0000,0.2315,0.2315,-0.9585
0.689,0.0000,0.0000,0.0000,0.0000,0.2315,0.2315,-0.9585
0.693,0.0000,0.0000,0.0000,0.0000,0.2353,0.2353,-0.8668
0.698,0.0000,0.0000,0.0000,0.0000,0.2353,0.2353,-0.8668
0.702,0.0000,0.0000,0.0000,0.0000,0.2353,0.2353,-0.8668
0.709,0.0000,0.0000,0.0000,0.0000,0.2353,0.2353,-0.8668
0.716,0.0000,0.0000,0.0000,0.0000,0.2392,0.2392,-0.7666
0.721,0.0000,0.0000,0.0000,0.0000,0.2392,0.2392,-0.7666
0.725,0.0000,0.0000,0.0000,0.0000,0.2392,0.2392,-0.7666
0.729,0.0000,0.0000,0.0000,0.0000,0.2392,0.2392,-0.7666
0.735,0.0000,0.0000,0.0000,0.0000,0.2431,0.2431,-0.6579
0.740,0.0000,0.0000,0.0000,0.0000,0.2431,0.2431,-0.6579
0.744,0.0000,0.0000,0.0000,0.0000,0.2431,0.2431,-0.6579
0.748,0.0000,0.0000,0.0000,0.0000,0.2431,0.2431,-0.6579
0.752,0.0000,0.0000,0.0000,0.0000,0.2469,0.2469,-0.5417
0.757,0.0000,0.0000,0.0000,0.0000,0.2469,0.2469,-0.5417
0.761,0.0000,0.0000,0.0000,0.0000,0.2469,0.2469,-0.5417
0.765,0.0000,0.0000,0.0000,0.0000,0.2469,0.2469,-0.5417
0.769,0.0000,0.0000,0.0000,0.0000,0.2469,0.2469,-0.5417
0.773,0.0000,0.0000,0.0000,0.0000,0.2506,0.2506,-0.4187
0.777,0.0000,0.0000,0.0000,0.0000,0.2506,0.2506,-0.4187
0.781,0.0000,0.0000,0.0000,0.0000,0.2506,0.2506,-0.4187
0.785,0.0000,0.0000,0.0000,0.0000,0.2506,0.2506,-0.4187
0.788,0.0000,0.0000,0.0000,0.0000,0.2506,0.2506,-0.4187
0.792,0.0000,0.0000,0.0000,0.0000,0.2542,0.2542,-0.2897
0.797,0.0000,0.0000,0.0000,0.0000,0.2542,0.2542,-0.2897
0.801,0.0000,0.0000,0.0000,0.0000,0.2542,0.2542,-0.2897
0.805,0.0000,0.0000,0.0000,0.0000,0.2542,0.2542,-0.2897
0.808,0.0000,0.0000,0.0000,0.0000,0.2542,0.2542,-0.2897
0.812,0.0000,0.0000,0.0000,0.0000,0.2575,0.2575,-0.1556
0.816,0.0000,0.0000,0.0000,0.0000,0.2575,0.2575,-0.1556
0.820,0.0000,0.0000,0.0000,0.0000,0.2575,0.2575,-0.1556
0.823,0.0000,0.0000,0.0000,0.0000,0.2575,0.2575,-0.1556
0.826,0.0000,0.0000,0.0000,0.0000,0.2575,0.2575,-0.1556
0.830,0.0000,0.0000,0.0000,0.0000,0.2605,0.2605,-0.0177
0.835,0.0000,0.0000,0.0000,0.0000,0.2605,0.2605,-0.0177
0.838,0.0000,0.0000,0.0000,0.0000,0.2605,0.2605,-0.0177
0.842,0.0000,0.0000,0.0000,0.0000,0.2605,0.2605,-0.0177
0.845,0.0000,0.0000,0.0000,0.0000,0.2605,0.2605,-0.0177
0.849,0.0000,0.0000,0.0000,0.0000,0.2621,0.2621,0.1045
0.854,0.0000,0.0000,0.0000,0.0000,0.2621,0.2621,0.1045
0.860,0.0000,0.0000,0.0000,0.0000,0.2621,0.2621,0.1045
0.865,0.0000,0.0000,0.0000,0.0000,0.2621,0.2621,0.1045
0.869,0.0000,0.0000,0.0000,0.0000,0.2621,0.2621,0.1045
0.872,0.0000,0.0000,0.0000,0.0000,0.2626,0.2626,0.2148
0.876,0.0000,0.0000,0.0000,0.0000,0.2626,0.2626,0.2148
0.880,0.0000,0.0000,0.0000,0.0000,0.2626,0.2626,0.2148
0.883,0.0000,0.0000,0.0000,0.0000,0.2626,0.2626,0.2148
0.887,0.0000,0.0000,0.0000,0.0000,0.2626,0.2626,0.2148
0.890,0.0000,0.0000,0.0000,0.0000,0.2627,0.2627,0.3257
0.895,0.0000,0.0000,0.0000,0.0000,0.2627,0.2627,0.3257
0.899,0.0000,0.0000,0.0000,0.0000,0.2627,0.2627,0.3257
0.902,0.0000,0.0000,0.0000,0.0000,0.2627,0.2627,0.3257
0.906,0.0000,0.0000,0.0000,0.0000,0.2627,0.2627,0.3257
0.909,0.0000,0.0000,0.0000,0.0000,0.2625,0.2625,0.4391
0.913,0.0000,0.0000,0.0000,0.0000,0.2625,0.2625,0.4391
0.917,0.0000,0.0000,0.0000,0.0000,0.2625,0.2625,0.4391
0.921,0.0000,0.0000,0.0000,0.0000,0.2625,0.2625,0.4391
0.924,0.0000,0.0000,0.0000,0.0000,0.2625,0.2625,0.4391
0.928,0.0000,0.0000,0.0000,0.0000,0.2625,0.2625,0.4391
0.931,0.0000,0.0000,0.0000,0.0000,0.2621,0.2621,0.5544
0.936,0.0000,0.0000,0.0000,0.0000,0.2621,0.2621,0.5544
0.939,0.0000,0.0000,0.0000,0.0000,0.2621,0.2621,0.5544
0.943,0.0000,0.0000,0.0000,0.0000,0.2621,0.2621,0.5544
0.946,0.0000,0.0000,0.0000,0.0000,0.2621,0.2621,0.5544
0.951,0.0000,0.0000,0.0000,0.0000,0.2600,0.2600,0.6432
0.956,0.0000,0.0000,0.0000,0.0000,0.2600,0.2600,0.6432
0.961,0.0000,0.0000,0.0000,0.0000,0.2600,0.2600,0.6432
0.965,0.0000,0.0000,0.0000,0.0000,0.2600,0.2600,0.6432
0.969,0.0000,0.0000,0.0000,0.0000,0.2600,0.2600,0.6432
0.974,0.0000,0.0000,0.0000,0.0000,0.2573,0.2573,0.7273
0.978,0.0000,0.0000,0.0000,0.0000,0.2573,0.2573,0.7273
0.984,0.0000,0.0000,0.0000,0.0000,0.2573,0.2573,0.7273
0.987,0.0000,0.0000,0.0000,0.0000,0.2573,0.2573,0.7273
0.992,0.0000,0.0000,0.0000,0.0000,0.2534,0.2534,0.7909
0.997,0.0000,0.0000,0.0000,0.0000,0.2534,0.2534,0.7909
1.002,0.0000,0.0000,0.0000,0.0000,0.2534,0.2534,0.7909
1.006,0.0000,0.0000,0.0000,0.0000,0.2534,0.2534,0.7909
1.013,0.0000,0.0000,0.0000,0.0000,0.2492,0.2492,0.8513
1.020,0.0000,0.0000,0.0000,0.0000,0.2492,0.2492,0.8513
1.025,0.0000,0.0000,0.0000,0.0000,0.2492,0.2492,0.8513
1.029,0.0000,0.0000,0.0000,0.0000,0.2448,0.2448,0.9121
1.035,0.0000,0.0000,0.0000,0.0000,0.2448,0.2448,0.9121
1.039,0.0000,0.0000,0.0000,0.0000,0.2448,0.2448,0.9121
1.043,0.0000,0.0000,0.0000,0.0000,0.2448,0.2448,0.9121
1.048,0.0000,0.0000,0.0000,0.0000,0.2448,0.2448,0.9121
1.053,0.0000,0.0000,0.0000,0.0000,0.2402,0.2402,0.9723
1.057,0.0000,0.0000,0.0000,0.0000,0.2402,0.2402,0.9723
1.062,0.0000,0.0000,0.0000,0.0000,0.2402,0.2402,0.9723
1.066,0.0000,0.0000,0.0000,0.0000,0.2402,0.2402,0.9723
1.070,0.0000,0.0000,0.0000,0.0000,0.2354,0.2354,1.0309
1.074,0.0000,0.0000,0.0000,0.0000,0.2354,0.2354,1.0309
1.079,0.0000,0.0000,0.0000,0.0000,0.2354,0.2354,1.0309
1.083,0.0000,0.0000,0.0000,0.0000,0.2354,0.2354,1.0309
1.087,0.0000,0.0000,0.0000,0.0000,0.2354,0.2354,1.0309
1.091,0.0000,0.0000,0.0000,0.0000,0.2304,0.2304,1.0873
1.096,0.0000,0.0000,0.0000,0.0000,0.2304,0.2304,1.0873
1.101,0.0000,0.0000,0.0000,0.0000,0.2304,0.2304,1.0873
1.105,0.0000,0.0000,0.0000,0.0000,0.2304,0.2304,1.0873
1.109,0.0000,0.0000,0.0000,0.0000,0.2304,0.2304,1.0873
1.113,0.0000,0.0000,0.0000,0.0000,0.2252,0.2252,1.1414
1.117,0.0000,0.0000,0.0000,0.0000,0.2252,0.2252,1.1414
1.122,0.0000,0.0000,0.0000,0.0000,0.2252,0.2252,1.1414
1.125,0.0000,0.0000,0.0000,0.0000,0.2252,0.2252,1.1414
1.129,0.0000,0.0000,0.0000,0.0000,0.2252,0.2252,1.1414
1.132,0.0000,0.0000,0.0000,0.0000,0.2199,0.2199,1.1922
1.137,0.0000,0.0000,0.0000,0.0000,0.2199,0.2199,1.1922
1.140,0.0000,0.0000,0.0000,0.0000,0.2199,0.2199,1.1922
1.144,0.0000,0.0000,0.0000,0.0000,0.2199,0.2199,1.1922
1.147,0.0000,0.0000,0.0000,0.0000,0.2199,0.2199,1.1922
1.151,0.0000,0.0000,0.0000,0.0000,0.2144,0.2144,1.2391
1.155,0.0000,0.0000,0.0000,0.0000,0.2144,0.2144,1.2391
1.160,0.0000,0.0000,0.0000,0.0000,0.2144,0.2144,1.2391
1.167,0.0000,0.0000,0.0000,0.0000,0.2144,0.2144,1.2391
1.172,0.0000,0.0000,0.0000,0.0000,0.2087,0.2087,1.2811
1.178,0.0000,0.0000,0.0000,0.0000,0.2087,0.2087,1.2811
1.181,0.0000,0.0000,0.0000,0.0000,0.2087,0.2087,1.2811
1.185,0.0000,0.0000,0.0000,0.0000,0.2087,0.2087,1.2811
1.189,0.0000,0.0000,0.0000,0.0000,0.2087,0.2087,1.2811
1.193,0.0000,0.0000,0.0000,0.0000,0.2030,0.2030,1.3186
1.198,0.0000,0.0000,0.0000,0.0000,0.2030,0.2030,1.3186
1.203,0.0000,0.0000,0.0000,0.0000,0.2030,0.2030,1.3186
1.208,0.0000,0.0000,0.0000,0.0000,0.2030,0.2030,1.3186
1.211,0.0000,0.0000,0.0000,0.0000,0.1971,0.1971,1.3510
1.217,0.0000,0.0000,0.0000,0.0000,0.1971,0.1971,1.3510
1.220,0.0000,0.0000,0.0000,0.0000,0.1971,0.1971,1.3510
1.225,0.0000,0.0000,0.0000,0.0000,0.1971,0.1971,1.3510
1.229,0.0000,0.0000,0.0000,0.0000,0.1971,0.1971,1.3510
1.234,0.0000,0.0000,0.0000,0.0000,0.1908,0.1908,1.3665
1.239,0.0000,0.0000,0.0000,0.0000,0.1908,0.1908,1.3665
1.243,0.0000,0.0000,0.0000,0.0000,0.1908,0.1908,1.3665
1.246,0.0000,0.0000,0.0000,0.0000,0.1908,0.1908,1.3665
1.251,0.0000,0.0000,0.0000,0.0000,0.1844,0.1844,1.3723
1.257,0.0000,0.0000,0.0000,0.0000,0.1844,0.1844,1.3723
1.261,0.0000,0.0000,0.0000,0.0000,0.1844,0.1844,1.3723
1.266,0.0000,0.0000,0.0000,0.0000,0.1844,0.1844,1.3723
1.269,0.0000,0.0000,0.0000,0.0000,0.1780,0.1780,1.3724
1.274,0.0000,0.0000,0.0000,0.0000,0.1780,0.1780,1.3724
1.277,0.0000,0.0000,0.0000,0.0000,0.1780,0.1780,1.3724
1.282,0.0000,0.0000,0.0000,0.0000,0.1780,0.1780,1.3724
1.286,0.0000,0.0000,0.0000,0.0000,0.1780,0.1780,1.3724
1.292,0.0000,0.0000,0.0000,0.0000,0.1716,0.1716,1.3674
1.302,0.0000,0.0000,0.0000,0.0000,0.1716,0.1716,1.3674
1.307,0.0000,0.0000,0.0000,0.0000,0.1716,0.1716,1.3674
1.313,0.0000,0.0000,0.0000,0.0000,0.1652,0.1652,1.3572
1.319,0.0000,0.0000,0.0000,0.0000,0.1652,0.1652,1.3572
1.325,0.0000,0.0000,0.0000,0.0000,0.1652,0.1652,1.3572
1.328,0.0000,0.0000,0.0000,0.0000,0.1652,0.1652,1.3572
1.332,0.0000,0.0000,0.0000,0.0000,0.1582,0.1582,1.3149
1.337,0.0000,0.0000,0.0000,0.0000,0.1582,0.1582,1.3149
1.340,0.0000,0.0000,0.0000,0.0000,0.1582,0.1582,1.3149
1.345,0.0000,0.0000,0.0000,0.0000,0.1582,0.1582,1.3149
1.349,0.0000,0.0000,0.0000,0.0000,0.1582,0.1582,1.3149
1.353,0.0000,0.0000,0.0000,0.0000,0.1513,0.1513,1.2647
1.357,0.0000,0.0000,0.0000,0.0000,0.1513,0.1513,1.2647
1.361,0.0000,0.0000,0.0000,0.0000,0.1513,0.1513,1.2647
1.364,0.0000,0.0000,0.0000,0.0000,0.1513,0.1513,1.2647
1.369,0.0000,0.0000,0.0000,0.0000,0.1513,0.1513,1.2647
1.373,0.0000,0.0000,0.0000,0.0000,0.1442,0.1442,1.1953
1.378,0.0000,0.0000,0.0000,0.0000,0.1442,0.1442,1.1953
1.382,0.0000,0.0000,0.0000,0.0000,0.1442,0.1442,1.1953
1.386,0.0000,0.0000,0.0000,0.0000,0.1442,0.1442,1.1953
1.389,0.0000,0.0000,0.0000,0.0000,0.1442,0.1442,1.1953
1.393,0.0000,0.0000,0.0000,0.0000,0.1372,0.1372,1.1219
1.397,0.0000,0.0000,0.0000,0.0000,0.1372,0.1372,1.1219
1.402,0.0000,0.0000,0.0000,0.0000,0.1372,0.1372,1.1219
1.406,0.0000,0.0000,0.0000,0.0000,0.1372,0.1372,1.1219
1.410,0.0000,0.0000,0.0000,0.0000,0.1305,0.1305,1.0477
1.414,0.0000,0.0000,0.0000,0.0000,0.1305,0.1305,1.0477
1.418,0.0000,0.0000,0.0000,0.0000,0.1305,0.1305,1.0477
1.421,0.0000,0.0000,0.0000,0.0000,0.1305,0.1305,1.0477
1.425,0.0000,0.0000,0.0000,0.0000,0.1305,0.1305,1.0477
1.428,0.0000,0.0000,0.0000,0.0000,0.1305,0.1305,1.0477
1.432,0.0000,0.0000,0.0000,0.0000,0.1240,0.1240,0.9725
1.437,0.0000,0.0000,0.0000,0.0000,0.1240,0.1240,0.9725
1.440,0.0000,0.0000,0.0000,0.0000,0.1240,0.1240,0.9725
1.444,0.0000,0.0000,0.0000,0.0000,0.1240,0.1240,0.9725
1.447,0.0000,0.0000,0.0000,0.0000,0.1240,0.1240,0.9725
1.451,0.0000,0.0000,0.0000,0.0000,0.1177,0.1177,0.8969
1.455,0.0000,0.0000,0.0000,0.0000,0.1177,0.1177,0.8969
1.459,0.0000,0.0000,0.0000,0.0000,0.1177,0.1177,0.8969
1.462,0.0000,0.0000,0.0000,0.0000,0.1177,0.1177,0.8969
1.466,0.0000,0.0000,0.0000,0.0000,0.1177,0.1177,0.8969
1.473,0.0000,0.0000,0.0000,0.0000,0.1117,0.1117,0.8208
1.478,0.0000,0.0000,0.0000,0.0000,0.1117,0.1117,0.8208
1.485,0.0000,0.0000,0.0000,0.0000,0.1117,0.1117,0.8208
1.491,0.0000,0.0000,0.0000,0.0000,0.1060,0.1060,0.7449
1.496,0.0000,0.0000,0.0000,0.0000,0.1060,0.1060,0.7449
1.500,0.0000,0.0000,0.0000,0.0000,0.1060,0.1060,0.7449
1.504,0.0000,0.0000,0.0000,0.0000,0.1060,0.1060,0.7449
1.508,0.0000,0.0000,0.0000,0.0000,0.1060,0.1060,0.7449
1.511,0.0000,0.0000,0.0000,0.0000,0.1004,0.1004,0.6690
1.516,0.0000,0.0000,0.0000,0.0000,0.1004,0.1004,0.6690
1.520,0.0000,0.0000,0.0000,0.0000,0.1004,0.1004,0.6690
1.524,0.0000,0.0000,0.0000,0.0000,0.1004,0.1004,0.6690
1.527,0.0000,0.0000,0.0000,0.0000,0.1004,0.1004,0.6690
1.531,0.0000,0.0141,0.0141,0.0000,0.0952,0.0952,0.5937
1.535,0.0000,0.0141,0.0141,0.0000,0.0952,0.0952,0.5937
1.539,0.0000,0.0141,0.0141,0.0000,0.0952,0.0952,0.5937
1.542,0.0000,0.0141,0.0141,0.0000,0.0952,0.0952,0.5937
1.546,0.0000,0.0141,0.0141,0.0000,0.0952,0.0952,0.5937
1.550,0.0000,0.0470,0.0470,0.0000,0.0901,0.0901,0.5189
1.554,0.0000,0.0470,0.0470,0.0000,0.0901,0.0901,0.5189
1.558,0.0000,0.0470,0.0470,0.0000,0.0901,0.0901,0.5189
1.562,0.0000,0.0470,0.0470,0.0000,0.0901,0.0901,0.5189
