Time,Input_Surge,Applied_Surge,Output_Surge,Input_Sway,Applied_Sway,Output_Sway,Input_Heave,Applied_Heave,Output_Heave
0.076,0.6678,1.1747,0.0050,-11.1343,-4.1112,0.0000,0.6057,0.6057,0.4383
0.080,0.6773,1.1747,0.0049,-11.1391,-4.1112,0.0000,0.6057,0.6057,0.4383
0.083,0.6863,1.1747,0.0049,-11.1437,-4.1112,0.0000,0.6057,0.6057,0.4383
0.088,0.6999,1.1747,0.0049,-11.1512,-4.1112,0.0000,0.6057,0.6057,0.4383
0.093,0.6950,1.1566,0.0048,-11.1955,-4.1480,0.0000,0.2650,0.2650,0.4383
0.097,0.7063,1.1566,0.0047,-11.2021,-4.1480,0.0000,0.2650,0.2650,0.4382
0.101,0.7178,1.1566,0.0047,-11.2065,-4.1480,0.0000,0.2650,0.2650,0.4381
0.105,0.7281,1.1566,0.0046,-11.2069,-4.1480,0.0000,0.2650,0.2650,0.4380
0.109,0.7365,1.1566,0.0046,-11.2044,-4.1480,0.0000,0.2650,0.2650,0.4379
0.113,0.7300,1.1415,0.0045,-11.2438,-4.1929,0.0000,0.0434,0.0434,0.4379
0.116,0.7388,1.1415,0.0045,-11.2347,-4.1929,0.0000,0.0434,0.0434,0.4377
0.119,0.7459,1.1415,0.0044,-11.2251,-4.1929,0.0000,0.0434,0.0434,0.4376
0.123,0.7550,1.1415,0.0044,-11.2084,-4.1929,0.0000,0.0434,0.0434,0.4375
0.127,0.7636,1.1415,0.0043,-11.1881,-4.1929,0.0000,0.0434,0.0434,0.4374
0.131,0.7704,1.1415,0.0043,-11.1689,-4.1929,0.0000,0.0434,0.0434,0.4373
0.134,0.7658,1.1302,0.0043,-11.2080,-4.2536,0.0000,0.0028,0.0028,0.4372
0.137,0.7737,1.1302,0.0042,-11.1777,-4.2536,0.0000,0.0028,0.0028,0.4371
0.141,0.7803,1.1302,0.0042,-11.1491,-4.2536,0.0000,0.0028,0.0028,0.4369
0.144,0.7876,1.1302,0.0041,-11.1127,-4.2536,0.0000,0.0028,0.0028,0.4368
0.148,0.7939,1.1302,0.0041,-11.0784,-4.2536,0.0000,0.0028,0.0028,0.4367
0.151,0.8002,1.1302,0.0040,-11.0415,-4.2536,0.0000,0.0028,0.0028,0.4366
0.156,0.7988,1.1197,0.0040,-11.0464,-4.3147,0.0000,-0.0222,-0.0222,0.4365
0.160,0.8069,1.1197,0.0039,-10.9942,-4.3147,0.0000,-0.0222,-0.0222,0.4364
0.163,0.8126,1.1197,0.0039,-10.9559,-4.3147,0.0000,-0.0222,-0.0222,0.4362
0.167,0.8183,1.1197,0.0038,-10.9159,-4.3147,0.0000,-0.0222,-0.0222,0.4361
0.170,0.8237,1.1197,0.0038,-10.8771,-4.3147,0.0000,-0.0222,-0.0222,0.4360
0.173,0.8173,1.1082,0.0037,-10.8847,-4.3601,0.0000,-0.1690,-0.1690,0.4359
0.177,0.8239,1.1082,0.0037,-10.8343,-4.3601,0.0000,-0.1690,-0.1690,0.4358
0.180,0.8292,1.1082,0.0036,-10.7927,-4.3601,0.0000,-0.1690,-0.1690,0.4357
0.184,0.8362,1.1082,0.0036,-10.7359,-4.3601,0.0000,-0.1690,-0.1690,0.4355
0.188,0.8418,1.1082,0.0035,-10.6889,-4.3601,0.0000,-0.1690,-0.1690,0.4354
0.191,0.8469,1.1082,0.0035,-10.6454,-4.3601,0.0000,-0.1690,-0.1690,0.4352
0.195,0.8328,1.0888,0.0034,-10.5488,-4.3099,0.0000,-1.0444,-1.0444,0.4351
0.199,0.8385,1.0888,0.0034,-10.4970,-4.3099,0.0000,-1.0444,-1.0444,0.4348
0.202,0.8431,1.0888,0.0033,-10.4553,-4.3099,0.0000,-1.0444,-1.0444,0.4345
0.205,0.8474,1.0888,0.0033,-10.4147,-4.3099,0.0000,-1.0444,-1.0444,0.4342
0.208,0.8523,1.0888,0.0032,-10.3687,-4.3099,0.0000,-1.0444,-1.0444,0.4340
0.213,0.8492,1.0790,0.0032,-10.3435,-4.3510,0.0000,-1.2144,-1.2144,0.4337
0.218,0.8555,1.0790,0.0031,-10.2802,-4.3510,0.0000,-1.2144,-1.2144,0.4333
0.222,0.8599,1.0790,0.0030,-10.2353,-4.3510,0.0000,-1.2144,-1.2144,0.4328
0.225,0.8641,1.0790,0.0030,-10.1909,-4.3510,0.0000,-1.2144,-1.2144,0.4325
0.229,0.8686,1.0790,0.0029,-10.1444,-4.3510,0.0000,-1.2144,-1.2144,0.4322
0.232,0.8648,1.0712,0.0029,-10.1582,-4.4088,0.0000,-1.2574,-1.2574,0.4319
0.236,0.8692,1.0712,0.0028,-10.1109,-4.4088,0.0000,-1.2574,-1.2574,0.4316
0.239,0.8729,1.0712,0.0028,-10.0693,-4.4088,0.0000,-1.2574,-1.2574,0.4313
0.244,0.8788,1.0712,0.0027,-10.0031,-4.4088,0.0000,-1.2574,-1.2574,0.4310
0.248,0.8834,1.0712,0.0026,-9.9499,-4.4088,0.0000,-1.2574,-1.2574,0.4306
0.254,0.8821,1.0640,0.0026,-9.9356,-4.4653,0.0000,-1.2987,-1.2987,0.4302
0.259,0.8880,1.0640,0.0025,-9.8651,-4.4653,0.0000,-1.2987,-1.2987,0.4297
0.263,0.8915,1.0640,0.0024,-9.8227,-4.4653,0.0000,-1.2987,-1.2987,0.4292
0.266,0.8946,1.0640,0.0024,-9.7845,-4.4653,0.0000,-1.2987,-1.2987,0.4289
0.269,0.8977,1.0640,0.0023,-9.7464,-4.4653,0.0000,-1.2987,-1.2987,0.4286
0.272,0.8937,1.0569,0.0023,-9.7570,-4.5139,0.0000,-1.3746,-1.3746,0.4283
0.276,0.8976,1.0569,0.0022,-9.7076,-4.5139,0.0000,-1.3746,-1.3746,0.4280
0.280,0.9011,1.0569,0.0022,-9.6626,-4.5139,0.0000,-1.3746,-1.3746,0.4277
0.283,0.9039,1.0569,0.0021,-9.6271,-4.5139,0.0000,-1.3746,-1.3746,0.4273
0.286,0.9065,1.0569,0.0021,-9.5927,-4.5139,0.0000,-1.3746,-1.3746,0.4270
0.291,0.9103,1.0569,0.0020,-9.5421,-4.5139,0.0000,-1.3746,-1.3746,0.4268
0.296,0.9086,1.0507,0.0019,-9.5366,-4.5681,0.0000,-1.4110,-1.4110,0.4264
0.301,0.9131,1.0507,0.0019,-9.4758,-4.5681,0.0000,-1.4110,-1.4110,0.4259
0.305,0.9161,1.0507,0.0018,-9.4334,-4.5681,0.0000,-1.4110,-1.4110,0.4254
0.309,0.9193,1.0507,0.0017,-9.3898,-4.5681,0.0000,-1.4110,-1.4110,0.4251
0.314,0.9165,1.0448,0.0017,-9.3897,-4.6127,0.0000,-1.4871,-1.4871,0.4247
0.318,0.9194,1.0448,0.0016,-9.3487,-4.6127,0.0000,-1.4871,-1.4871,0.4243
0.322,0.9230,1.0448,0.0015,-9.2981,-4.6127,0.0000,-1.4871,-1.4871,0.4239
0.327,0.9265,1.0448,0.0015,-9.2469,-4.6127,0.0000,-1.4871,-1.4871,0.4235
0.331,0.9290,1.0448,0.0014,-9.2106,-4.6127,0.0000,-1.4871,-1.4871,0.4230
0.335,0.9259,1.0393,0.0013,-9.2192,-4.6564,0.0000,-1.5588,-1.5588,0.4227
0.339,0.9288,1.0393,0.0013,-9.1757,-4.6564,0.0000,-1.5588,-1.5588,0.4224
0.343,0.9314,1.0393,0.0012,-9.1377,-4.6564,0.0000,-1.5588,-1.5588,0.4219
0.347,0.9337,1.0393,0.0012,-9.1040,-4.6564,0.0000,-1.5588,-1.5588,0.4216
0.351,0.9365,1.0393,0.0011,-9.0614,-4.6564,0.0000,-1.5588,-1.5588,0.4212
0.356,0.9337,1.0340,0.0010,-9.0572,-4.6908,0.0000,-1.6650,-1.6650,0.4208
0.360,0.9364,1.0340,0.0010,-9.0171,-4.6908,0.0000,-1.6650,-1.6650,0.4204
0.364,0.9386,1.0340,0.0009,-8.9826,-4.6908,0.0000,-1.6650,-1.6650,0.4199
0.368,0.9407,1.0340,0.0008,-8.9498,-4.6908,0.0000,-1.6650,-1.6650,0.4195
0.372,0.9381,1.0290,0.0008,-8.9494,-4.7259,0.0000,-1.7618,-1.7618,0.4192
0.377,0.9408,1.0290,0.0007,-8.9072,-4.7259,0.0000,-1.7618,-1.7618,0.4187
0.382,0.9433,1.0290,0.0006,-8.8676,-4.7259,0.0000,-1.7618,-1.7618,0.4182
0.387,0.9456,1.0290,0.0006,-8.8322,-4.7259,0.0000,-1.7618,-1.7618,0.4177
0.390,0.9472,1.0290,0.0005,-8.8062,-4.7259,0.0000,-1.7618,-1.7618,0.4173
0.394,0.9446,1.0245,0.0005,-8.8130,-4.7630,0.0000,-1.8444,-1.8444,0.4170
0.399,0.9466,1.0245,0.0004,-8.7799,-4.7630,0.0000,-1.8444,-1.8444,0.4165
0.404,0.9492,1.0245,0.0003,-8.7396,-4.7630,0.0000,-1.8444,-1.8444,0.4161
0.410,0.9518,1.0245,0.0002,-8.6975,-4.7630,0.0000,-1.8444,-1.8444,0.4155
0.415,0.9494,1.0200,0.0002,-8.6952,-4.7939,0.0000,-1.9470,-1.9470,0.4149
0.420,0.9513,1.0200,0.0001,-8.6648,-4.7939,0.0000,-1.9470,-1.9470,0.4144
0.424,0.9530,1.0200,0.0000,-8.6375,-4.7939,0.0000,-1.9470,-1.9470,0.4139
0.429,0.9550,1.0200,0.0000,-8.6046,-4.7939,0.0000,-1.9470,-1.9470,0.4135
0.433,0.9521,1.0158,-0.0001,-8.6149,-4.8256,0.0000,-2.0422,-2.0422,0.4129
0.445,0.9564,1.0158,-0.0002,-8.5447,-4.8256,0.0000,-2.0422,-2.0422,0.4125
0.452,0.9552,1.0120,-0.0003,-8.5421,-4.8640,0.0000,-2.1073,-2.1073,0.4113
0.458,0.9571,1.0120,-0.0005,-8.5112,-4.8640,0.0000,-2.1073,-2.1073,0.4105
0.463,0.9586,1.0120,-0.0005,-8.4867,-4.8640,0.0000,-2.1073,-2.1073,0.4098
0.466,0.9598,1.0120,-0.0006,-8.4690,-4.8640,0.0000,-2.1073,-2.1073,0.4093
0.469,0.9607,1.0120,-0.0007,-8.4538,-4.8640,0.0000,-2.1073,-2.1073,0.4089
0.472,0.9581,1.0085,-0.0007,-8.4804,-4.9053,0.0000,-2.1571,-2.1571,0.4086
0.477,0.9595,1.0085,-0.0007,-8.4592,-4.9053,0.0000,-2.1571,-2.1571,0.4083
0.480,0.9604,1.0085,-0.0008,-8.4445,-4.9053,0.0000,-2.1571,-2.1571,0.4078
0.483,0.9613,1.0085,-0.0009,-8.4309,-4.9053,0.0000,-2.1571,-2.1571,0.4074
0.487,0.9622,1.0085,-0.0009,-8.4174,-4.9053,0.0000,-2.1571,-2.1571,0.4071
0.490,0.9630,1.0085,-0.0010,-8.4038,-4.9053,0.0000,-2.1571,-2.1571,0.4067
0.494,0.9384,0.9829,-0.0010,-8.4170,-4.9334,0.0000,-2.2560,-2.2560,0.4064
0.497,0.9394,0.9829,-0.0011,-8.4021,-4.9334,0.0000,-2.2560,-2.2560,0.4060
0.500,0.9402,0.9829,-0.0011,-8.3902,-4.9334,0.0000,-2.2560,-2.2560,0.4055
0.504,0.9410,0.9829,-0.0012,-8.3782,-4.9334,0.0000,-2.2560,-2.2560,0.4052
0.507,0.9418,0.9829,-0.0012,-8.3662,-4.9334,0.0000,-2.2560,-2.2560,0.4048
0.511,0.9428,0.9829,-0.0013,-8.3516,-4.9334,0.0000,-2.2560,-2.2560,0.4045
0.515,0.8981,0.9375,-0.0013,-8.3719,-4.9647,0.0000,-2.3431,-2.3431,0.4040
0.518,0.8990,0.9375,-0.0014,-8.3599,-4.9647,0.0000,-2.3431,-2.3431,0.4036
0.521,0.8997,0.9375,-0.0014,-8.3498,-4.9647,0.0000,-2.3431,-2.3431,0.4032
0.525,0.9004,0.9375,-0.0015,-8.3397,-4.9647,0.0000,-2.3431,-2.3431,0.4029
0.528,0.9012,0.9375,-0.0016,-8.3286,-4.9647,0.0000,-2.3431,-2.3431,0.4025
0.532,0.9019,0.9375,-0.0016,-8.3197,-4.9647,0.0000,-2.3431,-2.3431,0.4021
0.535,0.8397,0.8746,-0.0017,-8.3531,-5.0064,0.0000,-2.3918,-2.3918,0.4017
0.538,0.8405,0.8746,-0.0017,-8.3431,-5.0064,0.0000,-2.3918,-2.3918,0.4014
0.542,0.8411,0.8746,-0.0018,-8.3345,-5.0064,0.0000,-2.3918,-2.3918,0.4009
0.545,0.8418,0.8746,-0.0019,-8.3262,-5.0064,0.0000,-2.3918,-2.3918,0.4006
0.549,0.8425,0.8746,-0.0019,-8.3176,-5.0064,0.0000,-2.3918,-2.3918,0.4002
0.554,0.7659,0.7971,-0.0020,-8.3511,-5.0508,0.0000,-2.4281,-2.4281,0.3998
0.559,0.7669,0.7971,-0.0021,-8.3397,-5.0508,0.0000,-2.4281,-2.4281,0.3992
0.563,0.7674,0.7971,-0.0023,-8.3335,-5.0508,0.0000,-2.4281,-2.4281,0.3986
0.566,0.7680,0.7971,-0.0023,-8.3278,-5.0508,0.0000,-2.4281,-2.4281,0.3982
0.569,0.7685,0.7971,-0.0024,-8.3224,-5.0508,0.0000,-2.4281,-2.4281,0.3979
0.572,0.6791,0.7072,-0.0025,-8.3627,-5.0962,0.0000,-2.4567,-2.4567,0.3975
0.576,0.6798,0.7072,-0.0026,-8.3565,-5.0962,0.0000,-2.4567,-2.4567,0.3971
0.579,0.6803,0.7072,-0.0027,-8.3517,-5.0962,0.0000,-2.4567,-2.4567,0.3967
0.582,0.6808,0.7072,-0.0028,-8.3476,-5.0962,0.0000,-2.4567,-2.4567,0.3963
0.586,0.6813,0.7072,-0.0029,-8.3435,-5.0962,0.0000,-2.4567,-2.4567,0.3960
0.589,0.6818,0.7072,-0.0029,-8.3399,-5.0962,0.0000,-2.4567,-2.4567,0.3956
0.592,0.5826,0.6074,-0.0030,-8.3821,-5.1420,0.0000,-2.4784,-2.4784,0.3953
0.596,0.5831,0.6074,-0.0031,-8.3786,-5.1420,0.0000,-2.4784,-2.4784,0.3949
0.600,0.5837,0.6074,-0.0033,-8.3755,-5.1420,0.0000,-2.4784,-2.4784,0.3944
0.604,0.5842,0.6074,-0.0034,-8.3729,-5.1420,0.0000,-2.4784,-2.4784,0.3940
0.607,0.5846,0.6074,-0.0035,-8.3709,-5.1420,0.0000,-2.4784,-2.4784,0.3936
0.611,0.5851,0.6074,-0.0036,-8.3690,-5.1420,0.0000,-2.4784,-2.4784,0.3933
0.614,0.4749,0.4967,-0.0037,-8.4136,-5.1879,0.0000,-2.4933,-2.4933,0.3929
0.620,0.4756,0.4967,-0.0038,-8.4123,-5.1879,0.0000,-2.4933,-2.4933,0.3925
0.625,0.4762,0.4967,-0.0040,-8.4118,-5.1879,0.0000,-2.4933,-2.4933,0.3919
0.629,0.4767,0.4967,-0.0042,-8.4119,-5.1879,0.0000,-2.4933,-2.4933,0.3913
0.632,0.3552,0.3749,-0.0044,-8.4577,-5.2333,0.0000,-2.5025,-2.5025,0.3909
0.636,0.3556,0.3749,-0.0045,-8.4585,-5.2333,0.0000,-2.5025,-2.5025,0.3905
0.639,0.3560,0.3749,-0.0047,-8.4596,-5.2333,0.0000,-2.5025,-2.5025,0.3901
0.642,0.3564,0.3749,-0.0048,-8.4611,-5.2333,0.0000,-2.5025,-2.5025,0.3898
0.646,0.3567,0.3749,-0.0049,-8.4630,-5.2333,0.0000,-2.5025,-2.5025,0.3894
0.649,0.3571,0.3749,-0.0051,-8.4652,-5.2333,0.0000,-2.5025,-2.5025,0.3891
0.652,0.2306,0.2480,-0.0052,-8.5247,-5.2905,0.0000,-2.4515,-2.4515,0.3887
0.656,0.2310,0.2480,-0.0054,-8.5277,-5.2905,0.0000,-2.4515,-2.4515,0.3884
0.659,0.2313,0.2480,-0.0056,-8.5309,-5.2905,0.0000,-2.4515,-2.4515,0.3880
0.663,0.2316,0.2480,-0.0057,-8.5343,-5.2905,0.0000,-2.4515,-2.4515,0.3877
0.666,0.2319,0.2480,-0.0059,-8.5378,-5.2905,0.0000,-2.4515,-2.4515,0.3873
0.669,0.2322,0.2480,-0.0060,-8.5416,-5.2905,0.0000,-2.4515,-2.4515,0.3870
0.672,0.0982,0.1137,-0.0062,-8.6017,-5.3464,0.0000,-2.3837,-2.3837,0.3867
0.676,0.0986,0.1137,-0.0063,-8.6074,-5.3464,0.0000,-2.3837,-2.3837,0.3864
0.680,0.0989,0.1137,-0.0065,-8.6134,-5.3464,0.0000,-2.3837,-2.3837,0.3860
0.683,0.0993,0.1137,-0.0067,-8.6201,-5.3464,0.0000,-2.3837,-2.3837,0.3856
0.687,0.0995,0.1137,-0.0069,-8.6260,-5.3464,0.0000,-2.3837,-2.3837,0.3853
0.690,0.0998,0.1137,-0.0071,-8.6317,-5.3464,0.0000,-2.3837,-2.3837,0.3849
0.694,-0.0398,-0.0262,-0.0073,-8.6962,-5.4032,0.0000,-2.2816,-2.2816,0.3846
0.698,-0.0395,-0.0262,-0.0075,-8.7061,-5.4032,0.0000,-2.2816,-2.2816,0.3843
0.702,-0.0392,-0.0262,-0.0078,-8.7145,-5.4032,0.0000,-2.2816,-2.2816,0.3839
0.707,-0.0388,-0.0262,-0.0080,-8.7261,-5.4032,0.0000,-2.2816,-2.2816,0.3836
0.712,-0.0384,-0.0262,-0.0082,-8.7397,-5.4032,0.0000,-2.2816,-2.2816,0.3831
0.715,-0.1858,-0.1738,-0.0085,-8.7990,-5.4533,0.0000,-2.1702,-2.1702,0.3827
0.719,-0.1855,-0.1738,-0.0087,-8.8094,-5.4533,0.0000,-2.1702,-2.1702,0.3824
0.722,-0.1853,-0.1738,-0.0090,-8.8186,-5.4533,0.0000,-2.1702,-2.1702,0.3821
0.725,-0.1851,-0.1738,-0.0092,-8.8293,-5.4533,0.0000,-2.1702,-2.1702,0.3818
0.729,-0.1849,-0.1738,-0.0094,-8.8401,-5.4533,0.0000,-2.1702,-2.1702,0.3816
0.732,-0.3387,-0.3279,-0.0096,-8.8908,-5.4939,0.0000,-2.0569,-2.0569,0.3813
0.735,-0.3385,-0.3279,-0.0098,-8.9030,-5.4939,0.0000,-2.0569,-2.0569,0.3811
0.739,-0.3383,-0.3279,-0.0101,-8.9148,-5.4939,0.0000,-2.0569,-2.0569,0.3808
0.742,-0.3381,-0.3279,-0.0103,-8.9287,-5.4939,0.0000,-2.0569,-2.0569,0.3805
0.747,-0.3378,-0.3279,-0.0106,-8.9454,-5.4939,0.0000,-2.0569,-2.0569,0.3803
0.751,-0.3376,-0.3279,-0.0109,-8.9623,-5.4939,0.0000,-2.0569,-2.0569,0.3799
0.754,-0.4916,-0.4821,-0.0112,-9.0123,-5.5300,0.0000,-1.9095,-1.9095,0.3796
0.759,-0.4914,-0.4821,-0.0115,-9.0321,-5.5300,0.0000,-1.9095,-1.9095,0.3794
0.762,-0.4912,-0.4821,-0.0118,-9.0475,-5.5300,0.0000,-1.9095,-1.9095,0.3791
0.765,-0.4910,-0.4821,-0.0121,-9.0618,-5.5300,0.0000,-1.9095,-1.9095,0.3789
0.768,-0.4909,-0.4821,-0.0123,-9.0760,-5.5300,0.0000,-1.9095,-1.9095,0.3787
0.772,-0.4907,-0.4821,-0.0126,-9.0913,-5.5300,0.0000,-1.9095,-1.9095,0.3785
0.775,-0.6931,-0.6847,-0.0128,-9.1246,-5.5465,0.0000,-1.8097,-1.8097,0.3782
0.779,-0.6929,-0.6847,-0.0131,-9.1450,-5.5465,0.0000,-1.8097,-1.8097,0.3780
0.782,-0.6928,-0.6847,-0.0134,-9.1609,-5.5465,0.0000,-1.8097,-1.8097,0.3778
0.785,-0.6926,-0.6847,-0.0137,-9.1779,-5.5465,0.0000,-1.8097,-1.8097,0.3776
0.788,-0.6925,-0.6847,-0.0140,-9.1949,-5.5465,0.0000,-1.8097,-1.8097,0.3774
0.792,-0.6923,-0.6847,-0.0142,-9.2140,-5.5465,0.0000,-1.8097,-1.8097,0.3773
0.795,-0.8942,-0.8867,-0.0145,-9.2422,-5.5543,0.0000,-1.6869,-1.6869,0.3771
0.799,-0.8940,-0.8867,-0.0148,-9.2642,-5.5543,0.0000,-1.6869,-1.6869,0.3769
0.802,-0.8939,-0.8867,-0.0152,-9.2831,-5.5543,0.0000,-1.6869,-1.6869,0.3767
0.805,-0.8938,-0.8867,-0.0155,-9.3028,-5.5543,0.0000,-1.6869,-1.6869,0.3765
0.808,-0.8936,-0.8867,-0.0158,-9.3237,-5.5543,0.0000,-1.6869,-1.6869,0.3764
0.812,-0.8935,-0.8867,-0.0161,-9.3458,-5.5543,0.0000,-1.6869,-1.6869,0.3762
0.815,-1.0942,-1.0875,-0.0164,-9.3622,-5.5499,0.0000,-1.5571,-1.5571,0.3760
0.819,-1.0940,-1.0875,-0.0167,-9.3903,-5.5499,0.0000,-1.5571,-1.5571,0.3759
0.822,-1.0939,-1.0875,-0.0171,-9.4151,-5.5499,0.0000,-1.5571,-1.5571,0.3757
0.826,-1.0938,-1.0875,-0.0174,-9.4410,-5.5499,0.0000,-1.5571,-1.5571,0.3755
0.829,-1.0936,-1.0875,-0.0178,-9.4658,-5.5499,0.0000,-1.5571,-1.5571,0.3754
0.832,-1.2922,-1.2862,-0.0181,-9.4746,-5.5336,0.0000,-1.4105,-1.4105,0.3752
0.836,-1.2920,-1.2862,-0.0185,-9.5049,-5.5336,0.0000,-1.4105,-1.4105,0.3751
0.839,-1.2919,-1.2862,-0.0189,-9.5311,-5.5336,0.0000,-1.4105,-1.4105,0.3750
0.843,-1.2918,-1.2862,-0.0193,-9.5598,-5.5336,0.0000,-1.4105,-1.4105,0.3748
0.846,-1.2917,-1.2862,-0.0196,-9.5883,-5.5336,0.0000,-1.4105,-1.4105,0.3747
0.849,-1.2916,-1.2862,-0.0200,-9.6173,-5.5336,0.0000,-1.4105,-1.4105,0.3746
0.853,-1.4856,-1.4803,-0.0204,-9.6204,-5.5058,0.0000,-1.2355,-1.2355,0.3745
0.859,-1.4854,-1.4803,-0.0208,-9.6746,-5.5058,0.0000,-1.2355,-1.2355,0.3744
0.864,-1.4853,-1.4803,-0.0215,-9.7274,-5.5058,0.0000,-1.2355,-1.2355,0.3742
0.868,-1.4852,-1.4803,-0.0221,-9.7625,-5.5058,0.0000,-1.2355,-1.2355,0.3741
0.871,-1.4851,-1.4803,-0.0225,-9.7937,-5.5058,0.0000,-1.2355,-1.2355,0.3740
0.874,-1.6783,-1.6736,-0.0229,-9.7831,-5.4641,0.0000,-1.0465,-1.0465,0.3739
0.878,-1.6782,-1.6736,-0.0232,-9.8265,-5.4641,0.0000,-1.0465,-1.0465,0.3738
0.881,-1.6781,-1.6736,-0.0237,-9.8643,-5.4641,0.0000,-1.0465,-1.0465,0.3738
0.884,-1.6780,-1.6736,-0.0242,-9.8994,-5.4641,0.0000,-1.0465,-1.0465,0.3737
0.888,-1.6779,-1.6736,-0.0246,-9.9344,-5.4641,0.0000,-1.0465,-1.0465,0.3736
0.891,-1.6779,-1.6736,-0.0250,-9.9726,-5.4641,0.0000,-1.0465,-1.0465,0.3736
0.895,-1.8705,-1.8663,-0.0254,-9.9621,-5.4071,0.0000,-0.8574,-0.8574,0.3735
0.899,-1.8704,-1.8663,-0.0259,-10.0125,-5.4071,0.0000,-0.8574,-0.8574,0.3735
0.902,-1.8703,-1.8663,-0.0264,-10.0566,-5.4071,0.0000,-0.8574,-0.8574,0.3735
0.906,-1.8702,-1.8663,-0.0269,-10.1019,-5.4071,0.0000,-0.8574,-0.8574,0.3734
0.910,-1.8701,-1.8663,-0.0273,-10.1499,-5.4071,0.0000,-0.8574,-0.8574,0.3734
0.913,-2.0617,-2.0580,-0.0278,-10.1243,-5.3359,0.0000,-0.6510,-0.6510,0.3734
0.917,-2.0616,-2.0580,-0.0283,-10.1744,-5.3359,0.0000,-0.6510,-0.6510,0.3734
0.920,-2.0616,-2.0580,-0.0288,-10.2178,-5.3359,0.0000,-0.6510,-0.6510,0.3734
0.923,-2.0615,-2.0580,-0.0292,-10.2626,-5.3359,0.0000,-0.6510,-0.6510,0.3734
0.926,-2.0614,-2.0580,-0.0296,-10.3160,-5.3359,0.0000,-0.6510,-0.6510,0.3734
0.930,-2.0614,-2.0580,-0.0301,-10.3746,-5.3359,0.0000,-0.6510,-0.6510,0.3734
0.933,-2.2486,-2.2453,-0.0306,-10.3383,-5.2504,0.0000,-0.4180,-0.4180,0.3734
0.937,-2.2485,-2.2453,-0.0311,-10.4002,-5.2504,0.0000,-0.4180,-0.4180,0.3735
0.941,-2.2485,-2.2453,-0.0317,-10.4533,-5.2504,0.0000,-0.4180,-0.4180,0.3735
0.945,-2.2484,-2.2453,-0.0321,-10.5214,-5.2504,0.0000,-0.4180,-0.4180,0.3736
0.948,-2.2483,-2.2453,-0.0327,-10.5756,-5.2504,0.0000,-0.4180,-0.4180,0.3736
0.951,-2.2483,-2.2453,-0.0332,-10.6272,-5.2504,0.0000,-0.4180,-0.4180,0.3737
0.954,-2.4337,-2.4308,-0.0336,-10.5811,-5.1502,0.0000,-0.1584,-0.1584,0.3737
0.958,-2.4336,-2.4308,-0.0341,-10.6465,-5.1502,0.0000,-0.1584,-0.1584,0.3738
0.962,-2.4336,-2.4308,-0.0347,-10.7108,-5.1502,0.0000,-0.1584,-0.1584,0.3739
0.965,-2.4335,-2.4308,-0.0352,-10.7692,-5.1502,0.0000,-0.1584,-0.1584,0.3740
0.968,-2.4335,-2.4308,-0.0358,-10.8215,-5.1502,0.0000,-0.1584,-0.1584,0.3741
0.971,-2.4334,-2.4308,-0.0362,-10.8707,-5.1502,0.0000,-0.1584,-0.1584,0.3742
