Time,Car_Surge,Ship_Surge,Total_Surge,Car_Sway,Ship_Sway,Total_Sway,Total_Heave
0.308,0.0990,0.0000,0.0990,-5.5270,-0.0855,-5.6125,-0.7097
0.313,0.0226,0.0000,0.0226,-5.5036,-0.0879,-5.5915,-0.7707
0.317,0.0916,0.0000,0.0916,-5.4815,-0.0879,-5.5694,-0.7707
0.322,0.0144,0.0000,0.0144,-5.4576,-0.0879,-5.5455,-0.7707
0.327,0.0790,0.0000,0.0790,-5.4366,-0.0879,-5.5245,-0.7707
0.331,0.0165,0.0000,0.0165,-5.4173,-0.0902,-5.5074,-0.8279
0.336,0.0847,0.0000,0.0847,-5.3953,-0.0902,-5.4854,-0.8279
0.340,0.0192,0.0000,0.0192,-5.3751,-0.0902,-5.4653,-0.8279
0.345,0.0881,0.0000,0.0881,-5.3530,-0.0902,-5.4431,-0.8279
0.350,0.0058,0.0000,0.0058,-5.3273,-0.0923,-5.4197,-0.8819
0.355,0.0837,0.0000,0.0837,-5.3024,-0.0923,-5.3948,-0.8819
0.360,0.0061,0.0000,0.0061,-5.2784,-0.0923,-5.3708,-0.8819
0.365,0.0717,0.0000,0.0717,-5.2575,-0.0923,-5.3499,-0.8819
0.370,-0.0100,0.0000,-0.0100,-5.2321,-0.0945,-5.3266,-0.9301
0.383,0.1734,0.0000,0.1734,-5.1785,-0.0945,-5.2730,-0.9301
0.388,0.0939,0.0000,0.0939,-5.1573,-0.0945,-5.2518,-0.9301
0.392,0.0276,0.0000,0.0276,-5.1382,-0.0961,-5.2343,-0.9827
0.398,-0.0610,0.0000,-0.0610,-5.1103,-0.0961,-5.2064,-0.9827
0.403,0.0106,0.0000,0.0106,-5.0881,-0.0961,-5.1842,-0.9827
0.407,0.0674,0.0000,0.0674,-5.0713,-0.0961,-5.1674,-0.9827
0.411,-0.0027,0.0000,-0.0027,-5.0513,-0.0954,-5.1467,-1.0656
0.416,0.0616,0.0000,0.0616,-5.0327,-0.0954,-5.1281,-1.0656
0.420,-0.0030,0.0000,-0.0030,-5.0147,-0.0954,-5.1101,-1.0656
0.424,0.0518,0.0000,0.0518,-4.9991,-0.0954,-5.0945,-1.0656
0.429,-0.0287,0.0000,-0.0287,-4.9766,-0.0954,-5.0720,-1.0656
0.444,0.1849,0.0104,0.1953,-4.9252,-0.0932,-5.0183,-1.1710
0.450,0.0813,0.0195,0.1008,-4.9019,-0.0914,-4.9933,-1.2667
0.455,0.0062,0.0195,0.0257,-4.8835,-0.0914,-4.9749,-1.2667
0.462,0.1008,0.0195,0.1203,-4.8611,-0.0914,-4.9525,-1.2667
0.466,0.0258,0.0195,0.0453,-4.8442,-0.0914,-4.9356,-1.2667
0.471,-0.0442,0.0273,-0.0170,-4.8271,-0.0903,-4.9173,-1.3502
0.477,0.0518,0.0273,0.0791,-4.8053,-0.0903,-4.8955,-1.3502
0.490,-0.1436,0.0338,-0.1098,-4.7559,-0.0897,-4.8456,-1.4216
0.496,-0.0614,0.0338,-0.0277,-4.7376,-0.0897,-4.8272,-1.4216
0.500,0.0039,0.0338,0.0376,-4.7243,-0.0897,-4.8139,-1.4216
0.504,0.0627,0.0338,0.0965,-4.7134,-0.0897,-4.8030,-1.4216
0.509,-0.0106,0.0338,0.0231,-4.7000,-0.0897,-4.7897,-1.4216
0.513,0.0459,0.0390,0.0849,-4.6901,-0.0896,-4.7797,-1.4804
0.518,-0.0292,0.0390,0.0098,-4.6770,-0.0896,-4.7665,-1.4804
0.522,0.0331,0.0390,0.0721,-4.6668,-0.0896,-4.7564,-1.4804
0.526,-0.0320,0.0390,0.0070,-4.6561,-0.0896,-4.7457,-1.4804
0.531,0.0335,0.0451,0.0786,-4.6464,-0.0884,-4.7348,-1.5564
0.535,-0.0364,0.0451,0.0087,-4.6359,-0.0884,-4.7243,-1.5564
0.539,0.0249,0.0451,0.0700,-4.6276,-0.0884,-4.7160,-1.5564
0.544,-0.0419,0.0451,0.0032,-4.6184,-0.0884,-4.7068,-1.5564
0.548,0.0220,0.0451,0.0671,-4.6107,-0.0884,-4.6991,-1.5564
0.552,-0.0416,0.0500,0.0084,-4.6028,-0.0878,-4.6907,-1.6198
0.558,0.0457,0.0500,0.0957,-4.5946,-0.0878,-4.6824,-1.6198
0.563,-0.0184,0.0500,0.0316,-4.5883,-0.0878,-4.6761,-1.6198
0.567,0.0503,0.0500,0.1003,-4.5831,-0.0878,-4.6709,-1.6198
0.571,-0.0135,0.0555,0.0419,-4.5780,-0.0865,-4.6645,-1.6962
0.577,0.0622,0.0555,0.1176,-4.5741,-0.0865,-4.6606,-1.6962
0.582,-0.0166,0.0555,0.0389,-4.5694,-0.0865,-4.6559,-1.6962
0.596,0.1933,0.0586,0.2519,-4.5761,-0.0865,-4.6626,-1.7436
0.603,0.0915,0.0586,0.1501,-4.5776,-0.0865,-4.6641,-1.7436
0.607,0.0210,0.0586,0.0795,-4.5780,-0.0865,-4.6645,-1.7436
0.612,-0.0523,0.0605,0.0082,-4.5776,-0.0872,-4.6649,-1.7769
0.616,0.0125,0.0605,0.0730,-4.5793,-0.0872,-4.6666,-1.7769
0.621,-0.0571,0.0605,0.0034,-4.5805,-0.0872,-4.6678,-1.7769
0.625,-0.0023,0.0605,0.0582,-4.5831,-0.0872,-4.6703,-1.7769
0.629,0.0654,0.0605,0.1259,-4.5888,-0.0872,-4.6760,-1.7769
0.633,0.0035,0.0613,0.0648,-4.5931,-0.0886,-4.6816,-1.7962
0.639,-0.0817,0.0613,-0.0204,-4.5981,-0.0886,-4.6867,-1.7962
0.644,-0.0027,0.0613,0.0586,-4.6066,-0.0886,-4.6951,-1.7962
0.649,0.0642,0.0613,0.1254,-4.6165,-0.0886,-4.7051,-1.7962
0.654,-0.0109,0.0610,0.0500,-4.6261,-0.0905,-4.7166,-1.8015
0.658,0.0544,0.0610,0.1154,-4.6377,-0.0905,-4.7281,-1.8015
0.663,-0.0216,0.0610,0.0394,-4.6496,-0.0905,-4.7400,-1.8015
0.668,0.0466,0.0610,0.1076,-4.6642,-0.0905,-4.7547,-1.8015
0.672,-0.0210,0.0598,0.0387,-4.6772,-0.0930,-4.7702,-1.7929
0.678,0.0547,0.0598,0.1145,-4.6966,-0.0930,-4.7896,-1.7929
0.681,-0.0058,0.0598,0.0540,-4.7105,-0.0930,-4.8035,-1.7929
0.686,0.0627,0.0598,0.1224,-4.7355,-0.0930,-4.8284,-1.7929
0.698,-0.1233,0.0577,-0.0656,-4.8219,-0.0960,-4.9179,-1.7706
0.703,-0.0459,0.0577,0.0118,-4.8668,-0.0960,-4.9628,-1.7706
0.708,0.0271,0.0577,0.0847,-4.9181,-0.0960,-5.0142,-1.7706
0.713,-0.0412,0.0531,0.0118,-4.9650,-0.1011,-5.0661,-1.7065
0.718,0.0383,0.0531,0.0913,-5.0319,-0.1011,-5.1331,-1.7065
0.723,-0.0276,0.0531,0.0255,-5.0844,-0.1011,-5.1856,-1.7065
0.727,0.0330,0.0531,0.0861,-5.1411,-0.1011,-5.2422,-1.7065
0.731,-0.0281,0.0477,0.0196,-5.1947,-0.1070,-5.3017,-1.6245
0.736,0.0429,0.0477,0.0906,-5.2641,-0.1070,-5.3711,-1.6245
0.748,-0.1471,0.0477,-0.0994,-5.4134,-0.1070,-5.5204,-1.6245
0.754,-0.0612,0.0419,-0.0193,-5.4820,-0.1134,-5.5954,-1.5313
0.768,0.1436,0.0419,0.1856,-5.6646,-0.1134,-5.7780,-1.5313
0.879,-1.6410,0.0151,-1.6259,-5.3960,-0.1459,-5.5419,-0.9931
0.897,-1.2345,0.0102,-1.2243,-5.3945,-0.1509,-5.5454,-0.8744
0.917,-0.8347,0.0000,-0.8347,-5.4119,-0.1539,-5.5658,-0.7839
0.924,-0.7062,0.0000,-0.7062,-5.4197,-0.1539,-5.5736,-0.7839
0.929,-0.6098,0.0000,-0.6098,-5.4269,-0.1539,-5.5807,-0.7839
0.934,-0.5261,0.0000,-0.5261,-5.4340,-0.1555,-5.5895,-0.7159
0.939,-0.4351,0.0000,-0.4351,-5.4430,-0.1555,-5.5985,-0.7159
0.945,-0.3413,0.0000,-0.3413,-5.4535,-0.1555,-5.6090,-0.7159
0.950,-0.2628,0.0000,-0.2628,-5.4631,-0.1576,-5.6208,-0.6292
0.956,-0.1740,0.0000,-0.1740,-5.4752,-0.1576,-5.6328,-0.6292
0.961,-0.0919,0.0000,-0.0919,-5.4872,-0.1576,-5.6449,-0.6292
0.966,-0.0197,0.0000,-0.0197,-5.4985,-0.1576,-5.6562,-0.6292
0.971,0.0584,0.0000,0.0584,-5.5116,-0.1601,-5.6718,-0.5307
0.977,0.1377,0.0000,0.1377,-5.5258,-0.1601,-5.6859,-0.5307
0.982,0.2097,0.0000,0.2097,-5.5392,-0.1601,-5.6993,-0.5307
0.995,0.3783,0.0000,0.3783,-5.5739,-0.1629,-5.7368,-0.4227
1.001,0.2751,0.0000,0.2751,-5.5835,-0.1629,-5.7465,-0.4227
1.006,0.3426,0.0000,0.3426,-5.5921,-0.1629,-5.7550,-0.4227
1.012,0.2502,0.0000,0.2502,-5.5962,-0.1661,-5.7623,-0.3067
1.018,0.3251,0.0000,0.3251,-5.6008,-0.1661,-5.7669,-0.3067
1.022,0.2437,0.0000,0.2437,-5.6010,-0.1661,-5.7672,-0.3067
1.028,0.3102,0.0000,0.3102,-5.6015,-0.1661,-5.7676,-0.3067
1.032,0.2286,0.0000,0.2286,-5.5984,-0.1697,-5.7681,-0.1838
1.038,0.3069,0.0000,0.3069,-5.5949,-0.1697,-5.7645,-0.1838
1.044,0.2196,0.0000,0.2196,-5.5879,-0.1697,-5.7575,-0.1838
1.049,0.2890,0.0000,0.2890,-5.5811,-0.1697,-5.7507,-0.1838
1.062,0.0621,0.0000,0.0621,-5.5374,-0.1736,-5.7110,-0.0552
1.070,0.1637,0.0000,0.1637,-5.5156,-0.1781,-5.6937,0.0788
1.075,0.2405,0.0000,0.2405,-5.4992,-0.1781,-5.6772,0.0788
1.082,0.1319,0.0000,0.1319,-5.4746,-0.1781,-5.6526,0.0788
1.087,0.2030,0.0000,0.2030,-5.4556,-0.1781,-5.6337,0.0788
1.108,-0.1298,0.0000,-0.1298,-5.3279,-0.1842,-5.5121,0.2417
1.117,0.0133,0.0000,0.0133,-5.2735,-0.1924,-5.4659,0.4376
1.128,0.1676,0.0000,0.1676,-5.2139,-0.1924,-5.4063,0.4376
1.135,0.0609,0.0000,0.0609,-5.1739,-0.2014,-5.3752,0.6386
1.140,0.1385,0.0000,0.1385,-5.1410,-0.2014,-5.3424,0.6386
1.145,0.2075,0.0000,0.2075,-5.1115,-0.2014,-5.3129,0.6386
1.150,0.1248,0.0000,0.1248,-5.0796,-0.2122,-5.2918,0.8667
1.156,0.2034,0.0000,0.2034,-5.0437,-0.2122,-5.2560,0.8667
1.161,0.1181,0.0000,0.1181,-5.0087,-0.2122,-5.2209,0.8667
1.166,0.1865,0.0000,0.1865,-4.9757,-0.2122,-5.1879,0.8667
1.171,0.1055,0.0000,0.1055,-4.9406,-0.2224,-5.1630,1.0752
1.177,0.1827,0.0000,0.1827,-4.9057,-0.2224,-5.1282,1.0752
1.182,0.1018,0.0000,0.1018,-4.8799,-0.2224,-5.1024,1.0752
1.187,0.1687,0.0000,0.1687,-4.8623,-0.2224,-5.0848,1.0752
1.192,0.0856,0.0000,0.0856,-4.8488,-0.2323,-5.0811,1.2700
1.205,0.2678,0.0000,0.2678,-4.8703,-0.2323,-5.1026,1.2700
1.218,0.0479,0.0000,0.0479,-4.9213,-0.2419,-5.1632,1.4559
1.225,0.1407,0.0000,0.1407,-4.9588,-0.2419,-5.2007,1.4559
1.230,0.0549,0.0000,0.0549,-4.9848,-0.2510,-5.2358,1.6317
1.236,0.1322,0.0000,0.1322,-5.0123,-0.2510,-5.2633,1.6317
1.241,0.0541,0.0000,0.0541,-5.0331,-0.2510,-5.2841,1.6317
1.246,0.1240,0.0000,0.1240,-5.0550,-0.2510,-5.3060,1.6317
1.251,0.0462,0.0000,0.0462,-5.0729,-0.2596,-5.3325,1.7963
1.256,0.1195,0.0000,0.1195,-5.0927,-0.2596,-5.3524,1.7963
1.261,0.0390,0.0000,0.0390,-5.1083,-0.2596,-5.3680,1.7963
1.266,0.1113,0.0000,0.1113,-5.1248,-0.2596,-5.3844,1.7963
1.271,0.0344,0.0000,0.0344,-5.1369,-0.2681,-5.4051,1.9559
1.276,0.1116,0.0000,0.1116,-5.1514,-0.2681,-5.4196,1.9559
1.282,0.0265,0.0000,0.0265,-5.1616,-0.2681,-5.4298,1.9559
1.286,0.0924,0.0000,0.0924,-5.1709,-0.2681,-5.4391,1.9559
1.291,0.0178,0.0000,0.0178,-5.1773,-0.2736,-5.4509,2.0633
1.298,0.1089,0.0000,0.1089,-5.1870,-0.2736,-5.4606,2.0633
1.310,-0.0907,0.0000,-0.0907,-5.1853,-0.2776,-5.4629,2.1482
1.315,-0.0123,0.0000,-0.0123,-5.1854,-0.2776,-5.4630,2.1482
1.320,0.0566,0.0000,0.0566,-5.1860,-0.2776,-5.4635,2.1482
1.326,0.1327,0.0000,0.1327,-5.1872,-0.2776,-5.4648,2.1482
1.331,0.0501,0.0000,0.0501,-5.1850,-0.2807,-5.4656,2.2206
1.337,0.1291,0.0000,0.1291,-5.1831,-0.2807,-5.4638,2.2206
1.342,0.0486,0.0000,0.0486,-5.1783,-0.2807,-5.4589,2.2206
1.347,-0.0299,0.0000,-0.0299,-5.1703,-0.2807,-5.4510,2.2206
1.351,0.0379,0.0000,0.0379,-5.1634,-0.2854,-5.4488,2.3236
1.357,0.1152,0.0000,0.1152,-5.1559,-0.2854,-5.4413,2.3236
1.370,-0.0977,0.0000,-0.0977,-5.1157,-0.2895,-5.4052,2.4223
1.377,0.0054,0.0000,0.0054,-5.0967,-0.2895,-5.3862,2.4223
1.382,0.0739,0.0000,0.0739,-5.0842,-0.2895,-5.3737,2.4223
1.387,0.0010,0.0000,0.0010,-5.0698,-0.2895,-5.3593,2.4223
1.392,0.0747,0.0000,0.0747,-5.0543,-0.2920,-5.3463,2.5028
1.397,-0.0122,0.0000,-0.0122,-5.0343,-0.2920,-5.3263,2.5028
1.402,0.0566,0.0000,0.0566,-5.0175,-0.2920,-5.3096,2.5028
1.410,-0.0667,0.0000,-0.0667,-4.9831,-0.2930,-5.2761,2.5648
1.425,0.1499,0.0000,0.1499,-4.9213,-0.2930,-5.2143,2.5648
1.431,0.0572,0.0000,0.0572,-4.8950,-0.2714,-5.1664,2.2410
1.437,-0.0381,0.0000,-0.0381,-4.8636,-0.2714,-5.1350,2.2410
1.442,0.0417,0.0000,0.0417,-4.8362,-0.2714,-5.1075,2.2410
1.448,-0.0402,0.0000,-0.0402,-4.8074,-0.2714,-5.0788,2.2410
1.453,0.0369,0.0000,0.0369,-4.7790,-0.2645,-5.0435,2.1808
1.458,-0.0446,0.0000,-0.0446,-4.7487,-0.2645,-5.0131,2.1808
1.463,0.0292,0.0000,0.0292,-4.7200,-0.2645,-4.9844,2.1808
1.469,0.1048,0.0000,0.1048,-4.6904,-0.2645,-4.9548,2.1808
1.473,0.0313,0.0000,0.0313,-4.6630,-0.2521,-4.9151,2.0171
1.479,0.1124,0.0000,0.1124,-4.6297,-0.2521,-4.8818,2.0171
1.484,0.0321,0.0000,0.0321,-4.5985,-0.2521,-4.8506,2.0171
1.489,-0.0452,0.0000,-0.0452,-4.5657,-0.2521,-4.8178,2.0171
1.494,0.0273,0.0000,0.0273,-4.5336,-0.2465,-4.7801,1.9951
1.500,0.1056,0.0000,0.1056,-4.4986,-0.2465,-4.7451,1.9951
1.505,0.0273,0.0000,0.0273,-4.4657,-0.2465,-4.7122,1.9951
1.510,-0.0510,0.0000,-0.0510,-4.4302,-0.2293,-4.6595,1.7088
1.524,0.1507,0.0000,0.1507,-4.3334,-0.2293,-4.5627,1.7088
1.537,-0.0683,0.0000,-0.0683,-4.2271,-0.2295,-4.4566,1.8603
1.543,0.0117,0.0000,0.0117,-4.1870,-0.2295,-4.4165,1.8603
1.549,0.0987,0.0000,0.0987,-4.1429,-0.2295,-4.3724,1.8603
1.553,0.0259,0.0000,0.0259,-4.1087,-0.2191,-4.3278,1.7374
1.559,-0.0582,0.0000,-0.0582,-4.0666,-0.2191,-4.2857,1.7374
1.564,0.0151,0.0000,0.0151,-4.0285,-0.2191,-4.2476,1.7374
1.569,0.0809,0.0000,0.0809,-3.9939,-0.2191,-4.2130,1.7374
1.574,-0.0013,0.0000,-0.0013,-3.9534,-0.2091,-4.1624,1.6165
1.580,0.0853,0.0000,0.0853,-3.9072,-0.2091,-4.1163,1.6165
1.585,0.0076,0.0000,0.0076,-3.8686,-0.2091,-4.0777,1.6165
1.590,0.0859,0.0000,0.0859,-3.8263,-0.1953,-4.0216,1.3626
1.597,-0.0120,0.0000,-0.0120,-3.7766,-0.1953,-3.9719,1.3626
1.603,0.0766,0.0000,0.0766,-3.7282,-0.1953,-3.9235,1.3626
1.608,-0.0092,0.0000,-0.0092,-3.6844,-0.1953,-3.8797,1.3626
1.613,0.0668,0.0000,0.0668,-3.6426,-0.1865,-3.8290,1.2485
1.619,-0.0229,0.0000,-0.0229,-3.5960,-0.1865,-3.7825,1.2485
1.624,0.0501,0.0000,0.0501,-3.5556,-0.1865,-3.7421,1.2485
1.630,-0.0336,0.0000,-0.0336,-3.5117,-0.1780,-3.6896,1.1309
1.642,0.1480,0.0000,0.1480,-3.4092,-0.1780,-3.5872,1.1309
1.648,0.0635,0.0000,0.0635,-3.3670,-0.1780,-3.5450,1.1309
1.652,-0.0111,0.0000,-0.0111,-3.3283,-0.1685,-3.4968,0.9693
1.658,0.0696,0.0000,0.0696,-3.2832,-0.1685,-3.4517,0.9693
1.663,-0.0121,0.0000,-0.0121,-3.2407,-0.1685,-3.4092,0.9693
1.676,0.1739,0.0000,0.1739,-3.1349,-0.1644,-3.2993,0.9520
1.683,0.0574,0.0000,0.0574,-3.0767,-0.1644,-3.2410,0.9520
1.688,-0.0205,0.0000,-0.0205,-3.0362,-0.1644,-3.2006,0.9520
1.693,0.0515,0.0000,0.0515,-2.9963,-0.1577,-3.1540,0.8479
1.699,-0.0314,0.0000,-0.0314,-2.9533,-0.1577,-3.1110,0.8479
1.704,0.0398,0.0000,0.0398,-2.9140,-0.1577,-3.0717,0.8479
1.709,-0.0370,0.0000,-0.0370,-2.8742,-0.1577,-3.0319,0.8479
1.714,0.0347,0.0000,0.0347,-2.8350,-0.1516,-2.9865,0.7479
1.719,-0.0577,0.0000,-0.0577,-2.7888,-0.1516,-2.9403,0.7479
1.724,0.0137,0.0000,0.0137,-2.7588,-0.1516,-2.9103,0.7479
1.729,-0.0605,0.0000,-0.0605,-2.7353,-0.1516,-2.8868,0.7479
1.735,0.0232,0.0000,0.0232,-2.7173,-0.1458,-2.8631,0.6494
1.749,-0.1881,0.0000,-0.1881,-2.7134,-0.1458,-2.8592,0.6494
1.754,-0.1147,0.0000,-0.1147,-2.7181,-0.1404,-2.8585,0.5509
1.759,-0.0299,0.0000,-0.0299,-2.7323,-0.1404,-2.8727,0.5509
1.764,0.0428,0.0000,0.0428,-2.7513,-0.1404,-2.8917,0.5509
1.769,-0.0323,0.0000,-0.0323,-2.7725,-0.1404,-2.9129,0.5509
1.775,0.0456,0.0000,0.0456,-2.7947,-0.1352,-2.9299,0.4505
1.780,-0.0419,0.0000,-0.0419,-2.8131,-0.1352,-2.9483,0.4505
1.785,0.0271,0.0000,0.0271,-2.8274,-0.1352,-2.9627,0.4505
1.790,-0.0477,0.0000,-0.0477,-2.8386,-0.1302,-2.9688,0.3471
1.796,0.0389,0.0000,0.0389,-2.8509,-0.1302,-2.9810,0.3471
1.801,-0.0373,0.0000,-0.0373,-2.8578,-0.1302,-2.9880,0.3471
1.805,0.0318,0.0000,0.0318,-2.8639,-0.1302,-2.9940,0.3471
1.810,-0.0432,0.0000,-0.0432,-2.8673,-0.1252,-2.9925,0.2402
1.816,0.0387,0.0000,0.0387,-2.8704,-0.1252,-2.9956,0.2402
1.830,-0.1792,0.0000,-0.1792,-2.8571,-0.1273,-2.9845,0.3040
1.837,-0.0697,0.0000,-0.0697,-2.8501,-0.1273,-2.9774,0.3040
1.843,0.0186,0.0000,0.0186,-2.8437,-0.1273,-2.9710,0.3040
1.855,-0.1688,0.0000,-0.1688,-2.8177,-0.1259,-2.9436,0.2756
1.861,-0.0778,0.0000,-0.0778,-2.8051,-0.1259,-2.9309,0.2756
1.866,-0.0072,0.0000,-0.0072,-2.7950,-0.1259,-2.9208,0.2756
1.871,0.0654,0.0000,0.0654,-2.7843,-0.1244,-2.9087,0.2387
1.879,-0.0482,0.0000,-0.0482,-2.7651,-0.1244,-2.8895,0.2387
1.883,0.0217,0.0000,0.0217,-2.7525,-0.1244,-2.8769,0.2387
1.888,-0.0537,0.0000,-0.0537,-2.7381,-0.1244,-2.8626,0.2387
1.893,0.0200,0.0000,0.0200,-2.7233,-0.1287,-2.8520,0.3180
1.899,0.0965,0.0000,0.0965,-2.7076,-0.1287,-2.8363,0.3180
1.904,0.1646,0.0000,0.1646,-2.6934,-0.1287,-2.8221,0.3180
1.909,0.2349,0.0000,0.2349,-2.6784,-0.1287,-2.8071,0.3180
1.914,0.2986,0.0000,0.2986,-2.6644,-0.1332,-2.7977,0.3937
1.920,0.3719,0.0000,0.3719,-2.6479,-0.1332,-2.7811,0.3937
1.925,0.4379,0.0000,0.4379,-2.6326,-0.1332,-2.7658,0.3937
1.930,0.5022,0.0000,0.5022,-2.6174,-0.1289,-2.7463,0.2895
1.937,0.5772,0.0000,0.5772,-2.5992,-0.1289,-2.7281,0.2895
1.942,0.6376,0.0000,0.6376,-2.5841,-0.1289,-2.7131,0.2895
1.947,0.6974,0.0000,0.6974,-2.5687,-0.1289,-2.6977,0.2895
1.960,0.8299,0.0000,0.8299,-2.5324,-0.1252,-2.6576,0.1912
1.965,0.8882,0.0000,0.8882,-2.5160,-0.1252,-2.6412,0.1912
1.970,0.9387,0.0000,0.9387,-2.5015,-0.1219,-2.6233,0.0963
1.985,1.0779,0.0000,1.0779,-2.4577,-0.1219,-2.5796,0.0963
1.991,1.1319,0.0000,1.1319,-2.4403,-0.1188,-2.5591,0.0031
1.997,1.1809,0.0000,1.1809,-2.4239,-0.1188,-2.5428,0.0031
2.002,1.2235,0.0000,1.2235,-2.4093,-0.1188,-2.5282,0.0031
2.006,1.2612,0.0000,1.2612,-2.3961,-0.1188,-2.5149,0.0031
2.012,1.3019,0.0000,1.3019,-2.3813,-0.1202,-2.5015,-0.0129
2.017,1.3435,0.0000,1.3435,-2.3656,-0.1202,-2.4858,-0.0129
2.022,1.3795,0.0000,1.3795,-2.3517,-0.1202,-2.4720,-0.0129
2.027,1.4169,0.0000,1.4169,-2.3369,-0.1202,-2.4572,-0.0129
2.032,1.4536,0.0000,1.4536,-2.3219,-0.1197,-2.4416,-0.0623
2.038,1.4932,0.0000,1.4932,-2.3052,-0.1197,-2.4248,-0.0623
2.043,1.5269,0.0000,1.5269,-2.2904,-0.1197,-2.4101,-0.0623
2.048,1.5626,0.0000,1.5626,-2.2743,-0.1197,-2.3940,-0.0623
2.053,1.5957,0.0000,1.5957,-2.2589,-0.1184,-2.3774,-0.1207
2.073,1.7235,0.0000,1.7235,-2.1917,-0.1181,-2.3098,-0.1578
2.082,1.7705,0.0000,1.7705,-2.1655,-0.1181,-2.2836,-0.1578
2.087,1.7985,0.0000,1.7985,-2.1495,-0.1181,-2.2676,-0.1578
2.093,1.8295,0.0000,1.8295,-2.1311,-0.1206,-2.2518,-0.1303
2.099,1.8605,0.0000,1.8605,-2.1118,-0.1206,-2.2325,-0.1303
2.104,1.8872,0.0000,1.8872,-2.0947,-0.1206,-2.2153,-0.1303
2.110,1.9161,0.0000,1.9161,-2.0754,-0.1222,-2.1976,-0.1112
2.116,1.9443,0.0000,1.9443,-2.0558,-0.1222,-2.1780,-0.1112
2.122,1.9698,0.0000,1.9698,-2.0373,-0.1222,-2.1596,-0.1112
2.136,1.6026,0.0000,1.6026,-1.9800,-0.1230,-2.1030,-0.0997
2.145,1.4097,0.0000,1.4097,-1.9466,-0.1230,-2.0696,-0.0997
