Time,Input_Surge,Applied_Surge,Output_Surge,Input_Sway,Applied_Sway,Output_Sway,Input_Heave,Applied_Heave,Output_Heave
0.159,-2.9972,-2.9972,-0.0971,-1.8873,-2.1325,0.0000,0.8670,0.0000,0.4119
0.167,-3.0001,-3.0001,-0.0976,-2.0659,-2.3111,0.0000,0.8670,0.0000,0.4118
0.170,-3.0013,-3.0013,-0.0985,-2.1538,-2.3991,0.0000,0.8670,0.0000,0.4118
0.174,-3.0025,-3.0025,-0.0988,-2.2590,-2.5043,0.0000,0.8670,0.0000,0.4118
0.177,-3.0036,-3.0036,-0.0992,-2.3680,-2.6132,0.0000,0.8670,0.0000,0.4118
0.181,-3.0049,-3.0049,-0.0996,-2.5133,-2.7555,0.0000,0.9295,0.0000,0.4117
0.185,-3.0062,-3.0062,-0.1000,-2.6902,-2.9324,0.0000,0.9295,0.0000,0.4117
0.189,-3.0073,-3.0073,-0.1005,-2.8558,-3.0980,0.0000,0.9295,0.0000,0.4117
0.192,-3.0084,-3.0084,-0.1009,-3.0293,-3.2715,0.0000,0.9295,0.0000,0.4117
0.196,-3.0096,-3.0096,-0.1013,-3.2513,-3.4935,0.0000,0.9295,0.0000,0.4117
0.200,-3.0106,-3.0106,-0.1017,-3.4672,-3.7061,0.0000,0.9917,0.0000,0.4116
0.204,-3.0118,-3.0118,-0.1021,-3.7227,-3.9616,0.0000,0.9917,0.0000,0.4116
0.207,-3.0127,-3.0127,-0.1025,-3.9432,-4.1821,0.0000,0.9917,0.0000,0.4116
0.211,-3.0136,-3.0136,-0.1029,-4.1731,-4.4120,0.0000,0.9917,0.0000,0.4116
0.215,-3.0147,-3.0147,-0.1032,-4.4628,-4.7017,0.0000,0.9917,0.0000,0.4116
0.218,-3.0156,-3.0156,-0.1037,-4.7469,-4.9822,0.0000,1.0527,0.0000,0.4115
0.222,-3.0167,-3.0167,-0.1040,-5.0596,-5.2949,0.0000,1.0527,0.0000,0.4115
0.226,-3.0175,-3.0175,-0.1045,-5.3196,-5.5548,0.0000,1.0527,0.0000,0.4115
0.229,-3.0183,-3.0183,-0.1048,-5.6037,-5.8390,0.0000,1.0527,0.0000,0.4115
0.233,-3.0192,-3.0192,-0.1052,-5.9032,-6.1385,0.0000,1.0527,0.0000,0.4115
0.236,-3.0200,-3.0200,-0.1056,-6.1755,-6.4108,0.0000,1.0527,0.0000,0.4115
0.239,-3.0208,-3.0208,-0.1059,-6.4531,-6.6844,0.0000,1.1118,0.0000,0.4114
0.243,-3.0216,-3.0216,-0.1063,-6.7631,-6.9944,0.0000,1.1118,0.0000,0.4114
0.247,-3.0224,-3.0224,-0.1067,-7.0427,-7.2740,0.0000,1.1118,0.0000,0.4114
0.250,-3.0232,-3.0232,-0.1070,-7.3033,-7.5346,0.0000,1.1118,0.0000,0.4114
0.254,-3.0239,-3.0239,-0.1074,-7.5435,-7.7749,0.0000,1.1118,0.0000,0.4114
0.257,-3.0245,-3.0245,-0.1077,-7.7657,-7.9970,0.0000,1.1118,0.0000,0.4114
0.260,-3.0252,-3.0252,-0.1081,-7.9927,-8.2197,0.0000,1.1678,0.0000,0.4113
0.265,-3.0261,-3.0261,-0.1084,-8.2577,-8.4847,0.0000,1.1678,0.0000,0.4113
0.269,-3.0270,-3.0270,-0.1089,-8.5063,-8.7332,0.0000,1.1678,0.0000,0.4113
0.277,-3.0285,-3.0285,-0.1093,-8.8713,-9.0983,0.0000,1.1678,0.0000,0.4113
0.283,-3.0294,-3.0294,-0.1101,-9.0706,-9.2930,0.0000,1.2202,0.0000,0.4112
0.288,-3.0303,-3.0303,-0.1107,-9.2146,-9.4370,0.0000,1.2202,0.0000,0.4112
0.295,-3.0315,-3.0315,-0.1112,-9.3665,-9.5888,0.0000,1.2202,0.0000,0.4112
0.301,-3.0325,-3.0325,-0.1119,-9.4458,-9.6632,0.0000,1.2682,0.0000,0.4112
0.306,-3.0332,-3.0332,-0.1125,-9.4770,-9.6943,0.0000,1.2682,0.0000,0.4111
0.310,-3.0338,-3.0338,-0.1129,-9.4856,-9.7030,0.0000,1.2682,0.0000,0.4111
0.313,-3.0343,-3.0343,-0.1133,-9.4796,-9.6970,0.0000,1.2682,0.0000,0.4111
0.317,-3.0348,-3.0348,-0.1137,-9.4621,-9.6795,0.0000,1.2682,0.0000,0.4111
0.320,-3.0353,-3.0353,-0.1140,-9.4425,-9.6547,0.0000,1.3120,0.0000,0.4110
0.324,-3.0358,-3.0358,-0.1143,-9.4027,-9.6149,0.0000,1.3120,0.0000,0.4110
0.328,-3.0363,-3.0363,-0.1147,-9.3636,-9.5757,0.0000,1.3120,0.0000,0.4110
0.331,-3.0368,-3.0368,-0.1150,-9.3122,-9.5244,0.0000,1.3120,0.0000,0.4110
0.335,-3.0372,-3.0372,-0.1154,-9.2621,-9.4743,0.0000,1.3120,0.0000,0.4110
0.338,-3.0376,-3.0376,-0.1157,-9.2128,-9.4196,0.0000,1.3508,0.0000,0.4110
0.342,-3.0381,-3.0381,-0.1160,-9.1475,-9.3543,0.0000,1.3508,0.0000,0.4110
0.346,-3.0385,-3.0385,-0.1164,-9.0855,-9.2923,0.0000,1.3508,0.0000,0.4109
0.349,-3.0390,-3.0390,-0.1167,-9.0209,-9.2277,0.0000,1.3508,0.0000,0.4109
0.353,-3.0394,-3.0394,-0.1171,-8.9554,-9.1622,0.0000,1.3508,0.0000,0.4109
0.356,-3.0398,-3.0398,-0.1174,-8.8990,-9.1058,0.0000,1.3508,0.0000,0.4109
0.360,-3.0401,-3.0401,-0.1177,-8.8481,-9.0492,0.0000,1.3840,0.0000,0.4109
0.364,-3.0406,-3.0406,-0.1180,-8.7725,-8.9736,0.0000,1.3840,0.0000,0.4109
0.368,-3.0410,-3.0410,-0.1184,-8.7139,-8.9150,0.0000,1.3840,0.0000,0.4108
0.372,-3.0414,-3.0414,-0.1188,-8.6388,-8.8400,0.0000,1.3840,0.0000,0.4108
0.380,-3.0422,-3.0422,-0.1192,-8.5100,-8.7054,0.0000,1.4110,0.0000,0.4108
0.384,-3.0426,-3.0426,-0.1199,-8.4413,-8.6367,0.0000,1.4110,0.0000,0.4108
0.388,-3.0430,-3.0430,-0.1203,-8.3847,-8.5801,0.0000,1.4110,0.0000,0.4107
0.391,-3.0433,-3.0433,-0.1206,-8.3306,-8.5260,0.0000,1.4110,0.0000,0.4107
0.395,-3.0436,-3.0436,-0.1209,-8.2685,-8.4639,0.0000,1.4110,0.0000,0.4107
0.399,-3.0440,-3.0440,-0.1212,-8.2124,-8.4015,0.0000,1.4185,0.0000,0.4107
0.403,-3.0443,-3.0443,-0.1216,-8.1476,-8.3368,0.0000,1.4185,0.0000,0.4107
0.406,-3.0181,-3.0181,-0.1219,-8.0951,-8.2843,0.0000,1.4185,0.0000,0.4107
0.410,-2.9635,-2.9635,-0.1219,-8.0460,-8.2351,0.0000,1.4185,0.0000,0.4107
0.414,-2.8991,-2.8991,-0.1219,-7.9886,-8.1778,0.0000,1.4185,0.0000,0.4106
0.417,-2.8416,-2.8416,-0.1219,-7.9378,-8.1270,0.0000,1.4185,0.0000,0.4106
0.421,-2.7861,-2.7861,-0.1219,-7.8956,-8.0784,0.0000,1.4176,0.0000,0.4106
0.425,-2.7245,-2.7245,-0.1219,-7.8423,-8.0251,0.0000,1.4176,0.0000,0.4106
0.428,-2.6742,-2.6742,-0.1219,-7.7992,-7.9820,0.0000,1.4176,0.0000,0.4106
0.432,-2.6117,-2.6117,-0.1219,-7.7463,-7.9291,0.0000,1.4176,0.0000,0.4106
0.436,-2.5619,-2.5619,-0.1219,-7.7045,-7.8873,0.0000,1.4176,0.0000,0.4105
0.439,-2.5106,-2.5106,-0.1219,-7.6685,-7.8448,0.0000,1.4114,0.0000,0.4105
0.447,-2.4002,-2.4002,-0.1219,-7.5791,-7.7555,0.0000,1.4114,0.0000,0.4105
0.452,-2.3381,-2.3381,-0.1219,-7.5297,-7.7061,0.0000,1.4114,0.0000,0.4105
0.455,-2.2952,-2.2952,-0.1219,-7.4961,-7.6725,0.0000,1.4114,0.0000,0.4105
0.459,-2.2539,-2.2539,-0.1219,-7.4704,-7.6404,0.0000,1.4000,0.0000,0.4105
0.464,-2.1915,-2.1915,-0.1219,-7.4228,-7.5928,0.0000,1.4000,0.0000,0.4104
0.467,-2.1493,-2.1493,-0.1219,-7.3911,-7.5611,0.0000,1.4000,0.0000,0.4104
0.470,-2.1082,-2.1082,-0.1219,-7.3607,-7.5307,0.0000,1.4000,0.0000,0.4104
0.475,-2.0559,-2.0559,-0.1219,-7.3225,-7.4925,0.0000,1.4000,0.0000,0.4104
0.482,-1.9707,-1.9707,-0.1219,-7.2689,-7.4325,0.0000,1.3835,0.0000,0.4104
0.486,-1.9267,-1.9267,-0.1219,-7.2385,-7.4021,0.0000,1.3835,0.0000,0.4103
0.490,-1.8915,-1.8915,-0.1219,-7.2146,-7.3782,0.0000,1.3835,0.0000,0.4103
0.493,-1.8554,-1.8554,-0.1219,-7.1904,-7.3541,0.0000,1.3835,0.0000,0.4103
0.497,-1.8159,-1.8159,-0.1219,-7.1646,-7.3282,0.0000,1.3835,0.0000,0.4103
0.500,-1.7805,-1.7805,-0.1219,-7.1488,-7.3055,0.0000,1.3350,0.0000,0.4103
0.504,-1.7404,-1.7404,-0.1219,-7.1236,-7.2803,0.0000,1.3350,0.0000,0.4103
0.508,-1.7055,-1.7055,-0.1219,-7.1021,-7.2588,0.0000,1.3350,0.0000,0.4103
0.511,-1.6744,-1.6744,-0.1219,-7.0834,-7.2400,0.0000,1.3350,0.0000,0.4103
0.515,-1.6381,-1.6381,-0.1219,-7.0621,-7.2187,0.0000,1.3350,0.0000,0.4102
0.519,-1.6064,-1.6064,-0.1219,-7.0511,-7.2004,0.0000,1.2623,0.0000,0.4102
0.523,-1.5703,-1.5703,-0.1219,-7.0309,-7.1802,0.0000,1.2623,0.0000,0.4102
0.526,-1.5392,-1.5392,-0.1219,-7.0140,-7.1633,0.0000,1.2623,0.0000,0.4102
0.530,-1.5063,-1.5063,-0.1219,-6.9966,-7.1458,0.0000,1.2623,0.0000,0.4102
0.534,-1.4766,-1.4766,-0.1219,-6.9813,-7.1305,0.0000,1.2623,0.0000,0.4102
0.537,-1.4495,-1.4495,-0.1219,-6.9676,-7.1169,0.0000,1.2623,0.0000,0.4102
0.540,-1.4219,-1.4219,-0.1219,-6.9614,-7.1035,0.0000,1.1854,0.0000,0.4101
0.544,-1.3910,-1.3910,-0.1219,-6.9469,-7.0889,0.0000,1.1854,0.0000,0.4101
0.548,-1.3611,-1.3611,-0.1219,-6.9333,-7.0753,0.0000,1.1854,0.0000,0.4101
0.551,-1.3343,-1.3343,-0.1219,-6.9215,-7.0636,0.0000,1.1854,0.0000,0.4101
0.555,-1.3090,-1.3090,-0.1219,-6.9108,-7.0528,0.0000,1.1854,0.0000,0.4101
0.558,-1.2852,-1.2852,-0.1219,-6.9081,-7.0431,0.0000,1.1074,0.0000,0.4101
0.563,-1.2534,-1.2534,-0.1219,-6.8958,-7.0308,0.0000,1.1074,0.0000,0.4101
0.566,-1.2263,-1.2263,-0.1219,-6.8857,-7.0207,0.0000,1.1074,0.0000,0.4101
0.570,-1.1985,-1.1985,-0.1219,-6.8759,-7.0109,0.0000,1.1074,0.0000,0.4100
0.575,-1.1657,-1.1657,-0.1219,-6.8652,-7.0002,0.0000,1.1074,0.0000,0.4100
0.583,-1.1150,-1.1150,-0.1219,-6.8573,-6.9854,0.0000,1.0282,0.0000,0.4100
0.588,-1.0847,-1.0847,-0.1219,-6.8492,-6.9773,0.0000,1.0282,0.0000,0.4100
0.592,-1.0611,-1.0611,-0.1219,-6.8434,-6.9715,0.0000,1.0282,0.0000,0.4100
0.600,-1.0130,-1.0130,-0.1219,-6.8402,-6.9616,0.0000,0.9484,0.0000,0.4099
0.606,-0.9778,-0.9778,-0.1219,-6.8342,-6.9556,0.0000,0.9484,0.0000,0.4099
0.610,-0.9571,-0.9571,-0.1219,-6.8311,-6.9525,0.0000,0.9484,0.0000,0.4099
0.614,-0.9358,-0.9358,-0.1219,-6.8283,-6.9497,0.0000,0.9484,0.0000,0.4099
0.618,-0.9154,-0.9154,-0.1219,-6.8260,-6.9474,0.0000,0.9484,0.0000,0.4099
0.621,-0.8983,-0.8983,-0.1219,-6.8310,-6.9459,0.0000,0.8680,0.0000,0.4099
0.625,-0.8789,-0.8789,-0.1219,-6.8296,-6.9446,0.0000,0.8680,0.0000,0.4098
0.628,-0.8627,-0.8627,-0.1219,-6.8288,-6.9437,0.0000,0.8680,0.0000,0.4098
0.632,-0.8436,-0.8436,-0.1219,-6.8283,-6.9432,0.0000,0.8680,0.0000,0.4098
0.635,-0.8276,-0.8276,-0.1219,-6.8281,-6.9430,0.0000,0.8680,0.0000,0.4098
0.639,-0.8120,-0.8120,-0.1219,-6.8346,-6.9432,0.0000,0.7874,0.0000,0.4098
0.643,-0.7934,-0.7934,-0.1219,-6.8352,-6.9438,0.0000,0.7874,0.0000,0.4098
0.646,-0.7772,-0.7772,-0.1219,-6.8361,-6.9447,0.0000,0.7874,0.0000,0.4098
0.650,-0.7613,-0.7613,-0.1219,-6.8373,-6.9459,0.0000,0.7874,0.0000,0.4098
0.653,-0.7470,-0.7470,-0.1219,-6.8387,-6.9473,0.0000,0.7874,0.0000,0.4098
0.657,-0.7330,-0.7330,-0.1219,-6.8403,-6.9489,0.0000,0.7874,0.0000,0.4097
0.660,-0.7189,-0.7189,-0.1219,-6.8483,-6.9508,0.0000,0.7070,0.0000,0.4097
0.665,-0.6996,-0.6996,-0.1219,-6.8514,-6.9540,0.0000,0.7070,0.0000,0.4097
0.669,-0.6843,-0.6843,-0.1219,-6.8543,-6.9569,0.0000,0.7070,0.0000,0.4097
0.672,-0.6708,-0.6708,-0.1219,-6.8571,-6.9597,0.0000,0.7070,0.0000,0.4097
0.676,-0.6542,-0.6542,-0.1219,-6.8610,-6.9636,0.0000,0.7070,0.0000,0.4097
0.684,-0.6273,-0.6273,-0.1219,-6.8743,-6.9710,0.0000,0.6268,0.0000,0.4097
0.688,-0.6128,-0.6128,-0.1219,-6.8787,-6.9754,0.0000,0.6268,0.0000,0.4096
0.691,-0.6006,-0.6006,-0.1219,-6.8826,-6.9794,0.0000,0.6268,0.0000,0.4096
0.695,-0.5889,-0.5889,-0.1219,-6.8867,-6.9834,0.0000,0.6268,0.0000,0.4096
0.699,-0.5760,-0.5760,-0.1219,-6.8970,-6.9881,0.0000,0.5472,0.0000,0.4096
0.703,-0.5631,-0.5631,-0.1219,-6.9020,-6.9931,0.0000,0.5472,0.0000,0.4096
0.706,-0.5524,-0.5524,-0.1219,-6.9064,-6.9975,0.0000,0.5472,0.0000,0.4096
0.709,-0.5419,-0.5419,-0.1219,-6.9109,-7.0020,0.0000,0.5472,0.0000,0.4096
0.713,-0.5309,-0.5309,-0.1219,-6.9159,-7.0070,0.0000,0.5472,0.0000,0.4096
0.716,-0.5201,-0.5201,-0.1219,-6.9209,-7.0120,0.0000,0.5472,0.0000,0.4096
0.720,-0.5103,-0.5103,-0.1219,-6.9311,-7.0168,0.0000,0.4686,0.0000,0.4095
0.724,-0.4991,-0.4991,-0.1219,-6.9369,-7.0225,0.0000,0.4686,0.0000,0.4095
0.727,-0.4898,-0.4898,-0.1219,-6.9418,-7.0275,0.0000,0.4686,0.0000,0.4095
0.731,-0.4796,-0.4796,-0.1219,-6.9473,-7.0330,0.0000,0.4686,0.0000,0.4095
0.734,-0.4699,-0.4699,-0.1219,-6.9529,-7.0385,0.0000,0.4686,0.0000,0.4095
0.737,-0.4609,-0.4609,-0.1219,-6.9581,-7.0438,0.0000,0.4686,0.0000,0.4095
0.741,-0.4516,-0.4516,-0.1219,-6.9689,-7.0493,0.0000,0.3909,0.0000,0.4095
0.745,-0.4404,-0.4404,-0.1219,-6.9736,-7.0540,0.0000,0.3909,0.0000,0.4095
0.753,-0.4218,-0.4218,-0.1219,-6.9694,-7.0499,0.0000,0.3909,0.0000,0.4095
0.757,-0.4114,-0.4114,-0.1218,-6.9627,-7.0431,0.0000,0.3909,0.0000,0.4094
0.760,-0.4037,-0.4037,-0.1216,-6.9601,-7.0355,0.0000,0.3091,0.0000,0.4094
0.773,-0.3742,-0.3742,-0.1215,-6.8861,-6.9616,0.0000,0.3091,0.0000,0.4094
0.781,-0.3583,-0.3583,-0.1209,-6.8338,-6.9045,0.0000,0.2125,0.0000,0.4094
0.790,-0.3393,-0.3393,-0.1206,-6.7374,-6.8081,0.0000,0.2125,0.0000,0.4094
0.794,-0.3319,-0.3319,-0.1202,-6.6960,-6.7667,0.0000,0.2125,0.0000,0.4093
0.798,-0.3235,-0.3235,-0.1200,-6.6505,-6.7166,0.0000,0.1171,0.0000,0.4093
0.803,-0.3150,-0.3150,-0.1198,-6.5969,-6.6629,0.0000,0.1171,0.0000,0.4093
0.806,-0.3086,-0.3086,-0.1196,-6.5549,-6.6209,0.0000,0.1171,0.0000,0.4093
0.810,-0.3022,-0.3022,-0.1194,-6.5112,-6.5772,0.0000,0.1171,0.0000,0.4093
0.814,-0.2952,-0.2952,-0.1193,-6.4617,-6.5278,0.0000,0.1171,0.0000,0.4093
0.818,-0.2889,-0.2889,-0.1191,-6.4154,-6.4815,0.0000,0.1171,0.0000,0.4093
0.821,-0.2831,-0.2831,-0.1189,-6.3758,-6.4375,0.0000,0.0252,0.0000,0.4093
0.825,-0.2764,-0.2764,-0.1187,-6.3238,-6.3855,0.0000,0.0252,0.0000,0.4092
0.829,-0.2705,-0.2705,-0.1186,-6.2762,-6.3378,0.0000,0.0252,0.0000,0.4092
0.833,-0.2649,-0.2649,-0.1184,-6.2295,-6.2912,0.0000,0.0252,0.0000,0.4092
0.836,-0.2596,-0.2596,-0.1182,-6.1842,-6.2459,0.0000,0.0252,0.0000,0.4092
0.840,-0.2545,-0.2545,-0.1181,-6.1437,-6.2012,0.0000,-0.0630,0.0000,0.4092
0.844,-0.2487,-0.2487,-0.1179,-6.0925,-6.1499,0.0000,-0.0630,0.0000,0.4092
0.848,-0.2433,-0.2433,-0.1177,-6.0428,-6.1003,0.0000,-0.0630,0.0000,0.4092
0.851,-0.2384,-0.2384,-0.1176,-5.9969,-6.0544,0.0000,-0.0630,0.0000,0.4092
0.854,-0.2339,-0.2339,-0.1174,-5.9544,-6.0119,0.0000,-0.0630,0.0000,0.4092
0.858,-0.2295,-0.2295,-0.1172,-5.9115,-5.9690,0.0000,-0.0630,0.0000,0.4092
0.861,-0.2252,-0.2252,-0.1171,-5.8725,-5.9260,0.0000,-0.1471,0.0000,0.4091
0.865,-0.2195,-0.2195,-0.1169,-5.8151,-5.8686,0.0000,-0.1471,0.0000,0.4091
0.869,-0.2151,-0.2151,-0.1167,-5.7696,-5.8230,0.0000,-0.1471,0.0000,0.4091
0.872,-0.2108,-0.2108,-0.1166,-5.7251,-5.7785,0.0000,-0.1471,0.0000,0.4091
0.876,-0.2068,-0.2068,-0.1164,-5.6828,-5.7363,0.0000,-0.1471,0.0000,0.4091
0.879,-0.2022,-0.2022,-0.1163,-5.6361,-5.6858,0.0000,-0.2327,0.0000,0.4091
0.884,-0.1967,-0.1967,-0.1161,-5.5758,-5.6254,0.0000,-0.2327,0.0000,0.4091
0.888,-0.1929,-0.1929,-0.1158,-5.5332,-5.5828,0.0000,-0.2327,0.0000,0.4091
0.892,-0.1880,-0.1880,-0.1157,-5.4777,-5.5274,0.0000,-0.2327,0.0000,0.4091
0.900,-0.1797,-0.1797,-0.1155,-5.3832,-5.4292,0.0000,-0.3128,0.0000,0.4091
0.908,-0.1716,-0.1716,-0.1151,-5.2860,-5.3319,0.0000,-0.3128,0.0000,0.4090
0.913,-0.1661,-0.1661,-0.1148,-5.2188,-5.2648,0.0000,-0.3128,0.0000,0.4090
0.918,-0.1618,-0.1618,-0.1145,-5.1648,-5.2108,0.0000,-0.3128,0.0000,0.4090
0.921,-0.1587,-0.1587,-0.1143,-5.1289,-5.1714,0.0000,-0.3872,0.0000,0.4090
0.925,-0.1550,-0.1550,-0.1141,-5.0823,-5.1247,0.0000,-0.3872,0.0000,0.4090
0.928,-0.1518,-0.1518,-0.1139,-5.0414,-5.0839,0.0000,-0.3872,0.0000,0.4090
0.932,-0.1485,-0.1485,-0.1138,-4.9978,-5.0403,0.0000,-0.3872,0.0000,0.4090
0.936,-0.1457,-0.1457,-0.1136,-4.9608,-5.0032,0.0000,-0.3872,0.0000,0.4090
0.939,-0.1428,-0.1428,-0.1134,-4.9262,-4.9653,0.0000,-0.4558,0.0000,0.4090
0.943,-0.1392,-0.1392,-0.1133,-4.8781,-4.9172,0.0000,-0.4558,0.0000,0.4089
0.947,-0.1361,-0.1361,-0.1131,-4.8362,-4.8752,0.0000,-0.4558,0.0000,0.4089
0.951,-0.1335,-0.1335,-0.1129,-4.7997,-4.8387,0.0000,-0.4558,0.0000,0.4089
0.954,-0.1310,-0.1310,-0.1127,-4.7649,-4.8039,0.0000,-0.4558,0.0000,0.4089
0.957,-0.1285,-0.1285,-0.1126,-4.7311,-4.7701,0.0000,-0.4558,0.0000,0.4089
0.960,-0.1261,-0.1261,-0.1124,-4.7004,-4.7361,0.0000,-0.5187,0.0000,0.4089
0.965,-0.1228,-0.1228,-0.1123,-4.6542,-4.6899,0.0000,-0.5187,0.0000,0.4089
0.968,-0.1204,-0.1204,-0.1121,-4.6201,-4.6558,0.0000,-0.5187,0.0000,0.4089
0.972,-0.1180,-0.1180,-0.1119,-4.5860,-4.6217,0.0000,-0.5187,0.0000,0.4089
0.975,-0.1157,-0.1157,-0.1118,-4.5518,-4.5875,0.0000,-0.5187,0.0000,0.4089
0.979,-0.1133,-0.1133,-0.1116,-4.5204,-4.5529,0.0000,-0.5757,0.0000,0.4089
0.983,-0.1105,-0.1105,-0.1114,-4.4797,-4.5122,0.0000,-0.5757,0.0000,0.4089
0.986,-0.1084,-0.1084,-0.1112,-4.4477,-4.4801,0.0000,-0.5757,0.0000,0.4088
0.990,-0.1062,-0.1062,-0.1111,-4.4161,-4.4486,0.0000,-0.5757,0.0000,0.4088
0.993,-0.1041,-0.1041,-0.1109,-4.3837,-4.4162,0.0000,-0.5757,0.0000,0.4088
0.998,-0.1011,-0.1011,-0.1108,-4.3419,-4.3712,0.0000,-0.6266,0.0000,0.4088
1.007,-0.0963,-0.0963,-0.1105,-4.2687,-4.2979,0.0000,-0.6266,0.0000,0.4088
1.010,-0.0943,-0.0943,-0.1102,-4.2381,-4.2674,0.0000,-0.6266,0.0000,0.4088
1.014,-0.0922,-0.0922,-0.1100,-4.2060,-4.2353,0.0000,-0.6266,0.0000,0.4088
1.017,-0.0903,-0.0903,-0.1098,-4.1766,-4.2059,0.0000,-0.6266,0.0000,0.4088
1.021,-0.0885,-0.0885,-0.1097,-4.1518,-4.1779,0.0000,-0.6715,0.0000,0.4088
1.025,-0.0864,-0.0864,-0.1095,-4.1198,-4.1460,0.0000,-0.6715,0.0000,0.4088
1.029,-0.0846,-0.0846,-0.1093,-4.0919,-4.1181,0.0000,-0.6715,0.0000,0.4087
1.032,-0.0828,-0.0828,-0.1092,-4.0624,-4.0886,0.0000,-0.6715,0.0000,0.4087
1.036,-0.0812,-0.0812,-0.1090,-4.0370,-4.0631,0.0000,-0.6715,0.0000,0.4087
1.039,-0.0794,-0.0794,-0.1088,-4.0130,-4.0361,0.0000,-0.7100,0.0000,0.4087
1.043,-0.0776,-0.0776,-0.1087,-3.9832,-4.0062,0.0000,-0.7100,0.0000,0.4087
